	source	target	weight	edge_sample	edcolor
95	Capnocytophaga sp. oral taxon 323	Capnocytophaga sp. oral taxon 335	0.8986914687659999	Supragingival_plaque	#ff964f
96	Capnocytophaga sp. oral taxon 335	Capnocytophaga sp. oral taxon 324	0.949124710844	Supragingival_plaque	#ff964f
97	Capnocytophaga sp. oral taxon 324	Capnocytophaga sp. oral taxon 335	0.949124710844	Supragingival_plaque	#ff964f
98	Capnocytophaga sp. oral taxon 380	Alloprevotella rava	0.902402405108	Intertype	#cccccc
99	Alloprevotella rava	Capnocytophaga sp. oral taxon 380	0.902402405108	Intertype	#cccccc
100	Capnocytophaga sp. oral taxon 380	Arcanobacterium haemolyticum	0.953820966477	Supragingival_plaque	#ff964f
101	Arcanobacterium haemolyticum	Capnocytophaga sp. oral taxon 380	0.953820966477	Supragingival_plaque	#ff964f
102	Capnocytophaga sp. oral taxon 412	Alloprevotella rava	0.826329141603	Intertype	#cccccc
103	Alloprevotella rava	Capnocytophaga sp. oral taxon 412	0.826329141603	Intertype	#cccccc
104	Capnocytophaga sp. oral taxon 412	Arcanobacterium haemolyticum	0.81325006079	Intertype	#cccccc
105	Arcanobacterium haemolyticum	Capnocytophaga sp. oral taxon 412	0.81325006079	Intertype	#cccccc
106	Cardiobacterium hominis	Arcanobacterium haemolyticum	0.8794667998350001	Intertype	#cccccc
107	Arcanobacterium haemolyticum	Cardiobacterium hominis	0.8794667998350001	Intertype	#cccccc
108	Corynebacterium argentoratense	[Eubacterium] infirmum	0.822930364954	Intertype	#cccccc
109	[Eubacterium] infirmum	Corynebacterium argentoratense	0.822930364954	Intertype	#cccccc
110	Corynebacterium argentoratense	Actinomyces slackii	0.979863710097	Intertype	#cccccc
111	Actinomyces slackii	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
112	Corynebacterium argentoratense	Actinomyces sp. ICM47	0.979863710097	Intertype	#cccccc
113	Actinomyces sp. ICM47	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
114	Corynebacterium argentoratense	Actinomyces sp. oral taxon 877	0.873620930756	Intertype	#cccccc
115	Actinomyces sp. oral taxon 877	Corynebacterium argentoratense	0.873620930756	Intertype	#cccccc
116	Corynebacterium argentoratense	Alloprevotella tannerae	0.845346800563	Intertype	#cccccc
117	Alloprevotella tannerae	Corynebacterium argentoratense	0.845346800563	Intertype	#cccccc
118	Corynebacterium argentoratense	Bulleidia extructa	0.979863710097	Intertype	#cccccc
119	Bulleidia extructa	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
120	Corynebacterium argentoratense	Campylobacter curvus	0.8268741925059999	Intertype	#cccccc
121	Campylobacter curvus	Corynebacterium argentoratense	0.8268741925059999	Intertype	#cccccc
122	Corynebacterium diphtheriae	Bergeyella zoohelcum	1.0	Intertype	#cccccc
123	Bergeyella zoohelcum	Corynebacterium diphtheriae	1.0	Intertype	#cccccc
124	Cryptobacterium curtum	[Eubacterium] infirmum	0.916099611477	Intertype	#cccccc
125	[Eubacterium] infirmum	Cryptobacterium curtum	0.916099611477	Intertype	#cccccc
126	Cryptobacterium curtum	Actinomyces slackii	0.882497503293	Supragingival_plaque	#ff964f
127	Actinomyces slackii	Cryptobacterium curtum	0.882497503293	Supragingival_plaque	#ff964f
128	Cryptobacterium curtum	Actinomyces sp. ICM47	0.882497503293	Intertype	#cccccc
129	Actinomyces sp. ICM47	Cryptobacterium curtum	0.882497503293	Intertype	#cccccc
130	Cryptobacterium curtum	Actinomyces sp. oral taxon 877	0.866448577718	Supragingival_plaque	#ff964f
131	Actinomyces sp. oral taxon 877	Cryptobacterium curtum	0.866448577718	Supragingival_plaque	#ff964f
132	Cryptobacterium curtum	Alloprevotella tannerae	0.847806237064	Intertype	#cccccc
133	Alloprevotella tannerae	Cryptobacterium curtum	0.847806237064	Intertype	#cccccc
134	Cryptobacterium curtum	Bulleidia extructa	0.882497503293	Intertype	#cccccc
135	Bulleidia extructa	Cryptobacterium curtum	0.882497503293	Intertype	#cccccc
136	Cryptobacterium curtum	Capnocytophaga granulosa	0.9579770735	Supragingival_plaque	#ff964f
137	Capnocytophaga granulosa	Cryptobacterium curtum	0.9579770735	Supragingival_plaque	#ff964f
138	Cryptobacterium curtum	Capnocytophaga sp. CM59	0.972365669097	Supragingival_plaque	#ff964f
139	Capnocytophaga sp. CM59	Cryptobacterium curtum	0.972365669097	Supragingival_plaque	#ff964f
140	Cryptobacterium curtum	Corynebacterium argentoratense	0.84907610528	Intertype	#cccccc
141	Corynebacterium argentoratense	Cryptobacterium curtum	0.84907610528	Intertype	#cccccc
142	Dialister invisus	Arcanobacterium haemolyticum	0.89797641953	Intertype	#cccccc
143	Arcanobacterium haemolyticum	Dialister invisus	0.89797641953	Intertype	#cccccc
144	Dialister micraerophilus	Actinomyces johnsonii	0.872708144742	Intertype	#cccccc
145	Actinomyces johnsonii	Dialister micraerophilus	0.872708144742	Intertype	#cccccc
146	Dialister micraerophilus	Actinomyces massiliensis	0.934071219449	Intertype	#cccccc
147	Actinomyces massiliensis	Dialister micraerophilus	0.934071219449	Intertype	#cccccc
148	Dialister micraerophilus	Alloprevotella rava	0.975157827299	Saliva	#7effb5
149	Alloprevotella rava	Dialister micraerophilus	0.975157827299	Saliva	#7effb5
150	Dialister micraerophilus	Anaeroglobus geminatus	0.976785140782	Saliva	#7effb5
151	Anaeroglobus geminatus	Dialister micraerophilus	0.976785140782	Saliva	#7effb5
152	Dialister micraerophilus	Arcanobacterium haemolyticum	1.0	Intertype	#cccccc
153	Arcanobacterium haemolyticum	Dialister micraerophilus	1.0	Intertype	#cccccc
154	Dialister micraerophilus	Atopobium rimae	0.8294929107790001	Saliva	#7effb5
155	Atopobium rimae	Dialister micraerophilus	0.8294929107790001	Saliva	#7effb5
156	Dialister micraerophilus	Capnocytophaga sp. oral taxon 323	0.927753785513	Intertype	#cccccc
157	Capnocytophaga sp. oral taxon 323	Dialister micraerophilus	0.927753785513	Intertype	#cccccc
158	Dialister micraerophilus	Capnocytophaga sp. oral taxon 324	0.977709315041	Intertype	#cccccc
159	Capnocytophaga sp. oral taxon 324	Dialister micraerophilus	0.977709315041	Intertype	#cccccc
160	Dialister micraerophilus	Capnocytophaga sp. oral taxon 326	0.921821355258	Intertype	#cccccc
161	Capnocytophaga sp. oral taxon 326	Dialister micraerophilus	0.921821355258	Intertype	#cccccc
162	Dialister micraerophilus	Capnocytophaga sp. oral taxon 335	0.872871560944	Intertype	#cccccc
163	Capnocytophaga sp. oral taxon 335	Dialister micraerophilus	0.872871560944	Intertype	#cccccc
164	Dialister micraerophilus	Capnocytophaga sp. oral taxon 380	0.953820966477	Intertype	#cccccc
165	Capnocytophaga sp. oral taxon 380	Dialister micraerophilus	0.953820966477	Intertype	#cccccc
166	Dialister micraerophilus	Capnocytophaga sp. oral taxon 412	0.81325006079	Intertype	#cccccc
167	Capnocytophaga sp. oral taxon 412	Dialister micraerophilus	0.81325006079	Intertype	#cccccc
168	Dialister micraerophilus	Cardiobacterium hominis	0.8794667998350001	Intertype	#cccccc
169	Cardiobacterium hominis	Dialister micraerophilus	0.8794667998350001	Intertype	#cccccc
170	Dialister micraerophilus	Dialister invisus	0.89797641953	Intertype	#cccccc
171	Dialister invisus	Dialister micraerophilus	0.89797641953	Intertype	#cccccc
172	Eubacterium brachy	Arcanobacterium haemolyticum	0.910740831454	Intertype	#cccccc
173	Arcanobacterium haemolyticum	Eubacterium brachy	0.910740831454	Intertype	#cccccc
174	Eubacterium brachy	Dialister micraerophilus	0.910740831454	Intertype	#cccccc
175	Dialister micraerophilus	Eubacterium brachy	0.910740831454	Intertype	#cccccc
176	Eubacterium saphenum	[Eubacterium] infirmum	0.8661380721520001	Intertype	#cccccc
177	[Eubacterium] infirmum	Eubacterium saphenum	0.8661380721520001	Intertype	#cccccc
178	Eubacterium saphenum	Actinomyces odontolyticus	0.981019003089	Intertype	#cccccc
179	Actinomyces odontolyticus	Eubacterium saphenum	0.981019003089	Intertype	#cccccc
180	Eubacterium saphenum	Actinomyces slackii	1.0	Supragingival_plaque	#ff964f
181	Actinomyces slackii	Eubacterium saphenum	1.0	Supragingival_plaque	#ff964f
182	Eubacterium saphenum	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
183	Actinomyces sp. ICM47	Eubacterium saphenum	1.0	Intertype	#cccccc
184	Eubacterium saphenum	Actinomyces sp. oral taxon 877	0.911684611677	Supragingival_plaque	#ff964f
185	Actinomyces sp. oral taxon 877	Eubacterium saphenum	0.911684611677	Supragingival_plaque	#ff964f
186	Eubacterium saphenum	Alloprevotella tannerae	0.894228954552	Intertype	#cccccc
187	Alloprevotella tannerae	Eubacterium saphenum	0.894228954552	Intertype	#cccccc
188	Eubacterium saphenum	Bulleidia extructa	1.0	Intertype	#cccccc
189	Bulleidia extructa	Eubacterium saphenum	1.0	Intertype	#cccccc
190	Eubacterium saphenum	Campylobacter curvus	0.878310065654	Supragingival_plaque	#ff964f
191	Campylobacter curvus	Eubacterium saphenum	0.878310065654	Supragingival_plaque	#ff964f
192	Eubacterium saphenum	Capnocytophaga granulosa	0.8010173872380001	Supragingival_plaque	#ff964f
193	Capnocytophaga granulosa	Eubacterium saphenum	0.8010173872380001	Supragingival_plaque	#ff964f
194	Eubacterium saphenum	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
195	Corynebacterium argentoratense	Eubacterium saphenum	0.979863710097	Intertype	#cccccc
196	Eubacterium saphenum	Cryptobacterium curtum	0.882497503293	Supragingival_plaque	#ff964f
197	Cryptobacterium curtum	Eubacterium saphenum	0.882497503293	Supragingival_plaque	#ff964f
198	Filifactor alocis	[Eubacterium] infirmum	0.852246184606	Intertype	#cccccc
199	[Eubacterium] infirmum	Filifactor alocis	0.852246184606	Intertype	#cccccc
200	Fusobacterium necrophorum	[Eubacterium] infirmum	0.8661380721520001	Intertype	#cccccc
201	[Eubacterium] infirmum	Fusobacterium necrophorum	0.8661380721520001	Intertype	#cccccc
202	Fusobacterium necrophorum	Actinomyces odontolyticus	0.981019003089	Intertype	#cccccc
203	Actinomyces odontolyticus	Fusobacterium necrophorum	0.981019003089	Intertype	#cccccc
204	Fusobacterium necrophorum	Actinomyces slackii	1.0	Intertype	#cccccc
205	Actinomyces slackii	Fusobacterium necrophorum	1.0	Intertype	#cccccc
206	Fusobacterium necrophorum	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
207	Actinomyces sp. ICM47	Fusobacterium necrophorum	1.0	Intertype	#cccccc
208	Fusobacterium necrophorum	Actinomyces sp. oral taxon 877	0.911684611677	Intertype	#cccccc
209	Actinomyces sp. oral taxon 877	Fusobacterium necrophorum	0.911684611677	Intertype	#cccccc
210	Fusobacterium necrophorum	Alloprevotella tannerae	0.894228954552	Intertype	#cccccc
211	Alloprevotella tannerae	Fusobacterium necrophorum	0.894228954552	Intertype	#cccccc
212	Fusobacterium necrophorum	Bulleidia extructa	1.0	Throat	#ff5029
213	Bulleidia extructa	Fusobacterium necrophorum	1.0	Throat	#ff5029
214	Fusobacterium necrophorum	Campylobacter curvus	0.878310065654	Intertype	#cccccc
215	Campylobacter curvus	Fusobacterium necrophorum	0.878310065654	Intertype	#cccccc
216	Fusobacterium necrophorum	Capnocytophaga granulosa	0.8010173872380001	Intertype	#cccccc
217	Capnocytophaga granulosa	Fusobacterium necrophorum	0.8010173872380001	Intertype	#cccccc
218	Fusobacterium necrophorum	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
219	Corynebacterium argentoratense	Fusobacterium necrophorum	0.979863710097	Intertype	#cccccc
220	Fusobacterium necrophorum	Cryptobacterium curtum	0.882497503293	Intertype	#cccccc
221	Cryptobacterium curtum	Fusobacterium necrophorum	0.882497503293	Intertype	#cccccc
222	Fusobacterium necrophorum	Eubacterium saphenum	1.0	Intertype	#cccccc
223	Eubacterium saphenum	Fusobacterium necrophorum	1.0	Intertype	#cccccc
224	Fusobacterium sp. CM21	[Eubacterium] infirmum	0.8661380721520001	Intertype	#cccccc
225	[Eubacterium] infirmum	Fusobacterium sp. CM21	0.8661380721520001	Intertype	#cccccc
226	Fusobacterium sp. CM21	Actinomyces odontolyticus	0.981019003089	Intertype	#cccccc
227	Actinomyces odontolyticus	Fusobacterium sp. CM21	0.981019003089	Intertype	#cccccc
228	Fusobacterium sp. CM21	Actinomyces slackii	1.0	Intertype	#cccccc
229	Actinomyces slackii	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
230	Fusobacterium sp. CM21	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
231	Actinomyces sp. ICM47	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
232	Fusobacterium sp. CM21	Actinomyces sp. oral taxon 877	0.911684611677	Intertype	#cccccc
233	Actinomyces sp. oral taxon 877	Fusobacterium sp. CM21	0.911684611677	Intertype	#cccccc
234	Fusobacterium sp. CM21	Alloprevotella tannerae	0.894228954552	Intertype	#cccccc
235	Alloprevotella tannerae	Fusobacterium sp. CM21	0.894228954552	Intertype	#cccccc
236	Fusobacterium sp. CM21	Bulleidia extructa	1.0	Throat	#ff5029
237	Bulleidia extructa	Fusobacterium sp. CM21	1.0	Throat	#ff5029
238	Fusobacterium sp. CM21	Campylobacter curvus	0.878310065654	Intertype	#cccccc
239	Campylobacter curvus	Fusobacterium sp. CM21	0.878310065654	Intertype	#cccccc
240	Fusobacterium sp. CM21	Capnocytophaga granulosa	0.8010173872380001	Intertype	#cccccc
241	Capnocytophaga granulosa	Fusobacterium sp. CM21	0.8010173872380001	Intertype	#cccccc
242	Fusobacterium sp. CM21	Corynebacterium argentoratense	0.979863710097	Intertype	#cccccc
243	Corynebacterium argentoratense	Fusobacterium sp. CM21	0.979863710097	Intertype	#cccccc
244	Fusobacterium sp. CM21	Cryptobacterium curtum	0.882497503293	Intertype	#cccccc
245	Cryptobacterium curtum	Fusobacterium sp. CM21	0.882497503293	Intertype	#cccccc
246	Fusobacterium sp. CM21	Eubacterium saphenum	1.0	Intertype	#cccccc
247	Eubacterium saphenum	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
248	Fusobacterium sp. CM21	Fusobacterium necrophorum	1.0	Throat	#ff5029
249	Fusobacterium necrophorum	Fusobacterium sp. CM21	1.0	Throat	#ff5029
250	Fusobacterium sp. CM22	[Eubacterium] yurii	0.890609054994	Intertype	#cccccc
251	[Eubacterium] yurii	Fusobacterium sp. CM22	0.890609054994	Intertype	#cccccc
252	Fusobacterium sp. OBRC1	[Eubacterium] yurii	0.826086956522	Intertype	#cccccc
253	[Eubacterium] yurii	Fusobacterium sp. OBRC1	0.826086956522	Intertype	#cccccc
254	Fusobacterium sp. OBRC1	Catonella morbi	0.920847003889	Intertype	#cccccc
255	Catonella morbi	Fusobacterium sp. OBRC1	0.920847003889	Intertype	#cccccc
256	Fusobacterium sp. oral taxon 370	Actinomyces odontolyticus	0.945220392229	Tongue_dorsum	#ff0000
257	Actinomyces odontolyticus	Fusobacterium sp. oral taxon 370	0.945220392229	Tongue_dorsum	#ff0000
258	Fusobacterium sp. oral taxon 370	Actinomyces slackii	0.882497503293	Intertype	#cccccc
259	Actinomyces slackii	Fusobacterium sp. oral taxon 370	0.882497503293	Intertype	#cccccc
260	Fusobacterium sp. oral taxon 370	Actinomyces sp. ICM47	0.882497503293	Tongue_dorsum	#ff0000
261	Actinomyces sp. ICM47	Fusobacterium sp. oral taxon 370	0.882497503293	Tongue_dorsum	#ff0000
262	Fusobacterium sp. oral taxon 370	Actinomyces sp. oral taxon 877	0.974754649933	Intertype	#cccccc
263	Actinomyces sp. oral taxon 877	Fusobacterium sp. oral taxon 370	0.974754649933	Intertype	#cccccc
264	Fusobacterium sp. oral taxon 370	Bulleidia extructa	0.882497503293	Intertype	#cccccc
265	Bulleidia extructa	Fusobacterium sp. oral taxon 370	0.882497503293	Intertype	#cccccc
266	Fusobacterium sp. oral taxon 370	Corynebacterium argentoratense	0.84907610528	Intertype	#cccccc
267	Corynebacterium argentoratense	Fusobacterium sp. oral taxon 370	0.84907610528	Intertype	#cccccc
268	Fusobacterium sp. oral taxon 370	Eubacterium saphenum	0.882497503293	Intertype	#cccccc
269	Eubacterium saphenum	Fusobacterium sp. oral taxon 370	0.882497503293	Intertype	#cccccc
270	Fusobacterium sp. oral taxon 370	Fusobacterium necrophorum	0.882497503293	Intertype	#cccccc
271	Fusobacterium necrophorum	Fusobacterium sp. oral taxon 370	0.882497503293	Intertype	#cccccc
272	Fusobacterium sp. oral taxon 370	Fusobacterium sp. CM21	0.882497503293	Intertype	#cccccc
273	Fusobacterium sp. CM21	Fusobacterium sp. oral taxon 370	0.882497503293	Intertype	#cccccc
274	Gemella sanguinis	Carnobacterium maltaromaticum	0.943879807449	Tongue_dorsum	#ff0000
275	Carnobacterium maltaromaticum	Gemella sanguinis	0.943879807449	Tongue_dorsum	#ff0000
276	Haemophilus parahaemolyticus	Capnocytophaga sp. oral taxon 323	0.831000318454	Intertype	#cccccc
277	Capnocytophaga sp. oral taxon 323	Haemophilus parahaemolyticus	0.831000318454	Intertype	#cccccc
278	Haemophilus sp. C1	Actinomyces georgiae	0.825489884268	Intertype	#cccccc
279	Actinomyces georgiae	Haemophilus sp. C1	0.825489884268	Intertype	#cccccc
280	Haemophilus sp. C1	Actinomyces sp. oral taxon 178	0.969861226039	Intertype	#cccccc
281	Actinomyces sp. oral taxon 178	Haemophilus sp. C1	0.969861226039	Intertype	#cccccc
282	Haemophilus sp. C1	Fusobacterium periodonticum	0.943931153375	Intertype	#cccccc
283	Fusobacterium periodonticum	Haemophilus sp. C1	0.943931153375	Intertype	#cccccc
284	Haemophilus sp. C1	Gemella haemolysans	0.998267241057	Buccal_mucosa	#1996f3
285	Gemella haemolysans	Haemophilus sp. C1	0.998267241057	Buccal_mucosa	#1996f3
286	Haemophilus sp. C1	Haemophilus haemolyticus	0.8661380721520001	Intertype	#cccccc
287	Haemophilus haemolyticus	Haemophilus sp. C1	0.8661380721520001	Intertype	#cccccc
288	Haemophilus sp. C1	Haemophilus influenzae	0.826560628318	Buccal_mucosa	#1996f3
289	Haemophilus influenzae	Haemophilus sp. C1	0.826560628318	Buccal_mucosa	#1996f3
290	Haemophilus sp. C1	Haemophilus parainfluenzae	0.95148604889	Intertype	#cccccc
291	Haemophilus parainfluenzae	Haemophilus sp. C1	0.95148604889	Intertype	#cccccc
292	Haemophilus sputorum	Actinomyces sp. oral taxon 849	0.802986513477	Intertype	#cccccc
293	Actinomyces sp. oral taxon 849	Haemophilus sputorum	0.802986513477	Intertype	#cccccc
294	Haemophilus sputorum	Aggregatibacter actinomycetemcomitans	0.898026510134	Buccal_mucosa	#1996f3
