	source	target	weight	edge_sample	edcolor
50	Anaerococcus vaginalis	[Clostridium] innocuum	1.0	Stool	#b2f396
51	[Clostridium] innocuum	Anaerococcus vaginalis	1.0	Stool	#b2f396
52	Anaerococcus vaginalis	[Clostridium] leptum	0.863129666127	Intertype	#cccccc
53	[Clostridium] leptum	Anaerococcus vaginalis	0.863129666127	Intertype	#cccccc
54	Anaerococcus vaginalis	[Clostridium] spiroforme	0.911111111111	Stool	#b2f396
55	[Clostridium] spiroforme	Anaerococcus vaginalis	0.911111111111	Stool	#b2f396
56	Anaerofustis stercorihominis	[Clostridium] citroniae	0.995861643492	Stool	#b2f396
57	[Clostridium] citroniae	Anaerofustis stercorihominis	0.995861643492	Stool	#b2f396
58	Anaerofustis stercorihominis	[Eubacterium] cellulosolvens	1.0	Stool	#b2f396
59	[Eubacterium] cellulosolvens	Anaerofustis stercorihominis	1.0	Stool	#b2f396
60	Anaerofustis stercorihominis	[Eubacterium] hallii	0.8652246404100001	Stool	#b2f396
61	[Eubacterium] hallii	Anaerofustis stercorihominis	0.8652246404100001	Stool	#b2f396
62	Anaerofustis stercorihominis	[Ruminococcus] gnavus	0.854031315056	Stool	#b2f396
63	[Ruminococcus] gnavus	Anaerofustis stercorihominis	0.854031315056	Stool	#b2f396
64	Anaerofustis stercorihominis	Alistipes onderdonkii	0.932085385888	Stool	#b2f396
65	Alistipes onderdonkii	Anaerofustis stercorihominis	0.932085385888	Stool	#b2f396
66	Anaeroglobus geminatus	[Clostridium] sordellii	1.0	Intertype	#cccccc
67	[Clostridium] sordellii	Anaeroglobus geminatus	1.0	Intertype	#cccccc
68	Anaerostipes caccae	[Clostridium] clostridioforme	0.937673652841	Stool	#b2f396
69	[Clostridium] clostridioforme	Anaerostipes caccae	0.937673652841	Stool	#b2f396
70	Anaerostipes hadrus	[Clostridium] sordellii	0.935243946046	Stool	#b2f396
71	[Clostridium] sordellii	Anaerostipes hadrus	0.935243946046	Stool	#b2f396
72	Anaerostipes hadrus	Anaeroglobus geminatus	0.935243946046	Intertype	#cccccc
73	Anaeroglobus geminatus	Anaerostipes hadrus	0.935243946046	Intertype	#cccccc
74	Anaerostipes sp. 3_2_56FAA	[Clostridium] clostridioforme	0.937673652841	Stool	#b2f396
75	[Clostridium] clostridioforme	Anaerostipes sp. 3_2_56FAA	0.937673652841	Stool	#b2f396
76	Anaerostipes sp. 3_2_56FAA	Anaerostipes caccae	1.0	Stool	#b2f396
77	Anaerostipes caccae	Anaerostipes sp. 3_2_56FAA	1.0	Stool	#b2f396
78	bacterium LF-3	[Clostridium] saccharogumia	0.865772842522	Stool	#b2f396
79	[Clostridium] saccharogumia	bacterium LF-3	0.865772842522	Stool	#b2f396
80	Bacteroidaceae bacterium MS4	[Clostridium] clostridioforme	0.937659608323	Stool	#b2f396
81	[Clostridium] clostridioforme	Bacteroidaceae bacterium MS4	0.937659608323	Stool	#b2f396
82	Bacteroidaceae bacterium MS4	Anaerostipes caccae	0.999086966256	Stool	#b2f396
83	Anaerostipes caccae	Bacteroidaceae bacterium MS4	0.999086966256	Stool	#b2f396
84	Bacteroidaceae bacterium MS4	Anaerostipes sp. 3_2_56FAA	0.999086966256	Stool	#b2f396
85	Anaerostipes sp. 3_2_56FAA	Bacteroidaceae bacterium MS4	0.999086966256	Stool	#b2f396
86	Bacteroides coprophilus	Anaerostipes caccae	0.859588038095	Stool	#b2f396
87	Anaerostipes caccae	Bacteroides coprophilus	0.859588038095	Stool	#b2f396
88	Bacteroides coprophilus	Anaerostipes sp. 3_2_56FAA	0.859588038095	Stool	#b2f396
89	Anaerostipes sp. 3_2_56FAA	Bacteroides coprophilus	0.859588038095	Stool	#b2f396
90	Bacteroides coprophilus	Bacteroidaceae bacterium MS4	0.85880320521	Stool	#b2f396
91	Bacteroidaceae bacterium MS4	Bacteroides coprophilus	0.85880320521	Stool	#b2f396
92	Bacteroides coprosuis	Acidaminococcus intestini	1.0	Stool	#b2f396
93	Acidaminococcus intestini	Bacteroides coprosuis	1.0	Stool	#b2f396
94	Bacteroides coprosuis	Acidaminococcus sp. BV3L6	1.0	Stool	#b2f396
95	Acidaminococcus sp. BV3L6	Bacteroides coprosuis	1.0	Stool	#b2f396
96	Bacteroides coprosuis	Acidaminococcus sp. HPA0509	1.0	Stool	#b2f396
97	Acidaminococcus sp. HPA0509	Bacteroides coprosuis	1.0	Stool	#b2f396
98	Bacteroides coprosuis	Alistipes indistinctus	0.8550767726	Stool	#b2f396
99	Alistipes indistinctus	Bacteroides coprosuis	0.8550767726	Stool	#b2f396
100	Bacteroides faecichinchillae	[Eubacterium] sulci	0.97764742516	Intertype	#cccccc
101	[Eubacterium] sulci	Bacteroides faecichinchillae	0.97764742516	Intertype	#cccccc
102	Bacteroides gallinarum	[Clostridium] saccharogumia	0.904761904762	Intertype	#cccccc
103	[Clostridium] saccharogumia	Bacteroides gallinarum	0.904761904762	Intertype	#cccccc
104	Bacteroides gallinarum	Alloprevotella tannerae	0.81325006079	Subgingival_plaque	#e4cf74
105	Alloprevotella tannerae	Bacteroides gallinarum	0.81325006079	Subgingival_plaque	#e4cf74
106	Bacteroides graminisolvens	[Clostridium] clostridioforme	0.937673652841	Stool	#b2f396
107	[Clostridium] clostridioforme	Bacteroides graminisolvens	0.937673652841	Stool	#b2f396
108	Bacteroides graminisolvens	Anaerostipes caccae	1.0	Stool	#b2f396
109	Anaerostipes caccae	Bacteroides graminisolvens	1.0	Stool	#b2f396
110	Bacteroides graminisolvens	Anaerostipes sp. 3_2_56FAA	1.0	Stool	#b2f396
111	Anaerostipes sp. 3_2_56FAA	Bacteroides graminisolvens	1.0	Stool	#b2f396
112	Bacteroides graminisolvens	Bacteroidaceae bacterium MS4	0.999086966256	Stool	#b2f396
113	Bacteroidaceae bacterium MS4	Bacteroides graminisolvens	0.999086966256	Stool	#b2f396
114	Bacteroides graminisolvens	Bacteroides coprophilus	0.859588038095	Stool	#b2f396
115	Bacteroides coprophilus	Bacteroides graminisolvens	0.859588038095	Stool	#b2f396
116	Bacteroides helcogenes	Alloprevotella tannerae	0.885258710029	Intertype	#cccccc
117	Alloprevotella tannerae	Bacteroides helcogenes	0.885258710029	Intertype	#cccccc
118	Bacteroides reticulotermitis	[Clostridium] clostridioforme	0.937673652841	Stool	#b2f396
119	[Clostridium] clostridioforme	Bacteroides reticulotermitis	0.937673652841	Stool	#b2f396
120	Bacteroides reticulotermitis	Anaerostipes caccae	1.0	Stool	#b2f396
121	Anaerostipes caccae	Bacteroides reticulotermitis	1.0	Stool	#b2f396
122	Bacteroides reticulotermitis	Anaerostipes sp. 3_2_56FAA	1.0	Stool	#b2f396
123	Anaerostipes sp. 3_2_56FAA	Bacteroides reticulotermitis	1.0	Stool	#b2f396
124	Bacteroides reticulotermitis	Bacteroidaceae bacterium MS4	0.999086966256	Stool	#b2f396
125	Bacteroidaceae bacterium MS4	Bacteroides reticulotermitis	0.999086966256	Stool	#b2f396
126	Bacteroides reticulotermitis	Bacteroides coprophilus	0.859588038095	Stool	#b2f396
127	Bacteroides coprophilus	Bacteroides reticulotermitis	0.859588038095	Stool	#b2f396
128	Bacteroides reticulotermitis	Bacteroides graminisolvens	1.0	Stool	#b2f396
129	Bacteroides graminisolvens	Bacteroides reticulotermitis	1.0	Stool	#b2f396
130	Bacteroides salanitronis	Bacteroides paurosaccharolyticus	0.815490423329	Intertype	#cccccc
131	Bacteroides paurosaccharolyticus	Bacteroides salanitronis	0.815490423329	Intertype	#cccccc
132	Bacteroides salyersiae	[Eubacterium] sulci	0.861843789831	Intertype	#cccccc
133	[Eubacterium] sulci	Bacteroides salyersiae	0.861843789831	Intertype	#cccccc
134	Bacteroides sartorii	Actinomyces sp. ICM47	0.90925462117	Intertype	#cccccc
135	Actinomyces sp. ICM47	Bacteroides sartorii	0.90925462117	Intertype	#cccccc
136	Bacteroides sartorii	Aggregatibacter aphrophilus	0.90925462117	Intertype	#cccccc
137	Aggregatibacter aphrophilus	Bacteroides sartorii	0.90925462117	Intertype	#cccccc
138	Bacteroides sp. 1_1_30	Bacteroides paurosaccharolyticus	0.996231178968	Intertype	#cccccc
139	Bacteroides paurosaccharolyticus	Bacteroides sp. 1_1_30	0.996231178968	Intertype	#cccccc
140	Bacteroides sp. 2_1_56FAA	Bacteroides paurosaccharolyticus	1.0	Intertype	#cccccc
141	Bacteroides paurosaccharolyticus	Bacteroides sp. 2_1_56FAA	1.0	Intertype	#cccccc
142	Bacteroides sp. 2_1_56FAA	Bacteroides salanitronis	0.815490423329	Stool	#b2f396
143	Bacteroides salanitronis	Bacteroides sp. 2_1_56FAA	0.815490423329	Stool	#b2f396
144	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 1_1_30	0.996231178968	Stool	#b2f396
145	Bacteroides sp. 1_1_30	Bacteroides sp. 2_1_56FAA	0.996231178968	Stool	#b2f396
146	Bacteroides sp. 2_2_4	Actinomyces sp. ICM47	0.992040786976	Intertype	#cccccc
147	Actinomyces sp. ICM47	Bacteroides sp. 2_2_4	0.992040786976	Intertype	#cccccc
148	Bacteroides sp. 2_2_4	Aggregatibacter aphrophilus	0.992040786976	Intertype	#cccccc
149	Aggregatibacter aphrophilus	Bacteroides sp. 2_2_4	0.992040786976	Intertype	#cccccc
150	Bacteroides sp. 3_1_33FAA	Bacteroides paurosaccharolyticus	0.95401335628	Intertype	#cccccc
151	Bacteroides paurosaccharolyticus	Bacteroides sp. 3_1_33FAA	0.95401335628	Intertype	#cccccc
152	Bacteroides sp. 3_1_33FAA	Bacteroides sp. 2_1_56FAA	0.95401335628	Stool	#b2f396
153	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 3_1_33FAA	0.95401335628	Stool	#b2f396
154	Bacteroides sp. D20	Bacteroides paurosaccharolyticus	0.929298196901	Intertype	#cccccc
155	Bacteroides paurosaccharolyticus	Bacteroides sp. D20	0.929298196901	Intertype	#cccccc
156	Bacteroides sp. D20	Bacteroides sp. 2_1_56FAA	0.929298196901	Stool	#b2f396
157	Bacteroides sp. 2_1_56FAA	Bacteroides sp. D20	0.929298196901	Stool	#b2f396
158	Bacteroides sp. HPS0048	Acidaminococcus intestini	0.974385843711	Stool	#b2f396
159	Acidaminococcus intestini	Bacteroides sp. HPS0048	0.974385843711	Stool	#b2f396
160	Bacteroides sp. HPS0048	Acidaminococcus sp. BV3L6	0.974385843711	Stool	#b2f396
161	Acidaminococcus sp. BV3L6	Bacteroides sp. HPS0048	0.974385843711	Stool	#b2f396
162	Bacteroides sp. HPS0048	Acidaminococcus sp. HPA0509	0.974385843711	Stool	#b2f396
163	Acidaminococcus sp. HPA0509	Bacteroides sp. HPS0048	0.974385843711	Stool	#b2f396
164	Bacteroides sp. HPS0048	Bacteroides coprosuis	0.974385843711	Stool	#b2f396
165	Bacteroides coprosuis	Bacteroides sp. HPS0048	0.974385843711	Stool	#b2f396
166	Bacteroides vulgatus	Actinomyces sp. ICM47	0.967693473349	Intertype	#cccccc
167	Actinomyces sp. ICM47	Bacteroides vulgatus	0.967693473349	Intertype	#cccccc
168	Bacteroides vulgatus	Aggregatibacter aphrophilus	0.967693473349	Intertype	#cccccc
169	Aggregatibacter aphrophilus	Bacteroides vulgatus	0.967693473349	Intertype	#cccccc
170	Bifidobacterium adolescentis	[Clostridium] sordellii	0.8170663537080001	Stool	#b2f396
171	[Clostridium] sordellii	Bifidobacterium adolescentis	0.8170663537080001	Stool	#b2f396
172	Bifidobacterium adolescentis	Anaeroglobus geminatus	0.8170663537080001	Intertype	#cccccc
173	Anaeroglobus geminatus	Bifidobacterium adolescentis	0.8170663537080001	Intertype	#cccccc
174	Bifidobacterium bifidum	[Bacteroides] pectinophilus	0.831974200296	Intertype	#cccccc
175	[Bacteroides] pectinophilus	Bifidobacterium bifidum	0.831974200296	Intertype	#cccccc
176	Bifidobacterium bifidum	[Clostridium] aminophilum	1.0	Intertype	#cccccc
177	[Clostridium] aminophilum	Bifidobacterium bifidum	1.0	Intertype	#cccccc
178	Bifidobacterium bifidum	[Clostridium] innocuum	1.0	Intertype	#cccccc
179	[Clostridium] innocuum	Bifidobacterium bifidum	1.0	Intertype	#cccccc
180	Bifidobacterium bifidum	[Clostridium] leptum	0.863129666127	Anterior_nares	#8000ff
181	[Clostridium] leptum	Bifidobacterium bifidum	0.863129666127	Anterior_nares	#8000ff
182	Bifidobacterium bifidum	[Clostridium] spiroforme	0.911111111111	Intertype	#cccccc
183	[Clostridium] spiroforme	Bifidobacterium bifidum	0.911111111111	Intertype	#cccccc
184	Bifidobacterium bifidum	Anaerococcus vaginalis	1.0	Intertype	#cccccc
185	Anaerococcus vaginalis	Bifidobacterium bifidum	1.0	Intertype	#cccccc
186	Bifidobacterium breve	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
187	Actinomyces sp. ICM47	Bifidobacterium breve	1.0	Intertype	#cccccc
188	Bifidobacterium breve	Aggregatibacter aphrophilus	1.0	Intertype	#cccccc
189	Aggregatibacter aphrophilus	Bifidobacterium breve	1.0	Intertype	#cccccc
190	Bifidobacterium breve	Bacteroides sartorii	0.90925462117	Stool	#b2f396
191	Bacteroides sartorii	Bifidobacterium breve	0.90925462117	Stool	#b2f396
192	Bifidobacterium breve	Bacteroides sp. 2_2_4	0.992040786976	Stool	#b2f396
193	Bacteroides sp. 2_2_4	Bifidobacterium breve	0.992040786976	Stool	#b2f396
194	Bifidobacterium breve	Bacteroides vulgatus	0.967693473349	Stool	#b2f396
195	Bacteroides vulgatus	Bifidobacterium breve	0.967693473349	Stool	#b2f396
196	Bifidobacterium kashiwanohense	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
197	Actinomyces sp. ICM47	Bifidobacterium kashiwanohense	1.0	Intertype	#cccccc
198	Bifidobacterium kashiwanohense	Aggregatibacter aphrophilus	1.0	Intertype	#cccccc
199	Aggregatibacter aphrophilus	Bifidobacterium kashiwanohense	1.0	Intertype	#cccccc
200	Bifidobacterium kashiwanohense	Bacteroides sartorii	0.90925462117	Stool	#b2f396
201	Bacteroides sartorii	Bifidobacterium kashiwanohense	0.90925462117	Stool	#b2f396
202	Bifidobacterium kashiwanohense	Bacteroides sp. 2_2_4	0.992040786976	Stool	#b2f396
203	Bacteroides sp. 2_2_4	Bifidobacterium kashiwanohense	0.992040786976	Stool	#b2f396
204	Bifidobacterium kashiwanohense	Bacteroides vulgatus	0.967693473349	Stool	#b2f396
205	Bacteroides vulgatus	Bifidobacterium kashiwanohense	0.967693473349	Stool	#b2f396
206	Bifidobacterium kashiwanohense	Bifidobacterium breve	1.0	Stool	#b2f396
207	Bifidobacterium breve	Bifidobacterium kashiwanohense	1.0	Stool	#b2f396
208	Bifidobacterium pseudocatenulatum	Actinomyces sp. ICM47	0.967283386102	Intertype	#cccccc
209	Actinomyces sp. ICM47	Bifidobacterium pseudocatenulatum	0.967283386102	Intertype	#cccccc
210	Bifidobacterium pseudocatenulatum	Aggregatibacter aphrophilus	0.967283386102	Intertype	#cccccc
211	Aggregatibacter aphrophilus	Bifidobacterium pseudocatenulatum	0.967283386102	Intertype	#cccccc
212	Bifidobacterium pseudocatenulatum	Bifidobacterium breve	0.967283386102	Stool	#b2f396
213	Bifidobacterium breve	Bifidobacterium pseudocatenulatum	0.967283386102	Stool	#b2f396
214	Bifidobacterium pseudocatenulatum	Bifidobacterium kashiwanohense	0.967283386102	Stool	#b2f396
215	Bifidobacterium kashiwanohense	Bifidobacterium pseudocatenulatum	0.967283386102	Stool	#b2f396
216	Bifidobacterium ruminantium	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
217	Actinomyces sp. ICM47	Bifidobacterium ruminantium	1.0	Intertype	#cccccc
218	Bifidobacterium ruminantium	Aggregatibacter aphrophilus	1.0	Intertype	#cccccc
219	Aggregatibacter aphrophilus	Bifidobacterium ruminantium	1.0	Intertype	#cccccc
220	Bifidobacterium ruminantium	Bacteroides sartorii	0.90925462117	Stool	#b2f396
221	Bacteroides sartorii	Bifidobacterium ruminantium	0.90925462117	Stool	#b2f396
222	Bifidobacterium ruminantium	Bacteroides sp. 2_2_4	0.992040786976	Stool	#b2f396
223	Bacteroides sp. 2_2_4	Bifidobacterium ruminantium	0.992040786976	Stool	#b2f396
224	Bifidobacterium ruminantium	Bacteroides vulgatus	0.967693473349	Stool	#b2f396
225	Bacteroides vulgatus	Bifidobacterium ruminantium	0.967693473349	Stool	#b2f396
226	Bifidobacterium ruminantium	Bifidobacterium breve	1.0	Stool	#b2f396
227	Bifidobacterium breve	Bifidobacterium ruminantium	1.0	Stool	#b2f396
228	Bifidobacterium ruminantium	Bifidobacterium kashiwanohense	1.0	Stool	#b2f396
229	Bifidobacterium kashiwanohense	Bifidobacterium ruminantium	1.0	Stool	#b2f396
230	Bifidobacterium ruminantium	Bifidobacterium pseudocatenulatum	0.967283386102	Stool	#b2f396
231	Bifidobacterium pseudocatenulatum	Bifidobacterium ruminantium	0.967283386102	Stool	#b2f396
232	Bifidobacterium saeculare	[Bacteroides] pectinophilus	0.831974200296	Stool	#b2f396
233	[Bacteroides] pectinophilus	Bifidobacterium saeculare	0.831974200296	Stool	#b2f396
234	Bifidobacterium saeculare	[Clostridium] aminophilum	1.0	Stool	#b2f396
235	[Clostridium] aminophilum	Bifidobacterium saeculare	1.0	Stool	#b2f396
236	Bifidobacterium saeculare	[Clostridium] innocuum	1.0	Stool	#b2f396
237	[Clostridium] innocuum	Bifidobacterium saeculare	1.0	Stool	#b2f396
238	Bifidobacterium saeculare	[Clostridium] leptum	0.863129666127	Intertype	#cccccc
239	[Clostridium] leptum	Bifidobacterium saeculare	0.863129666127	Intertype	#cccccc
240	Bifidobacterium saeculare	[Clostridium] spiroforme	0.911111111111	Stool	#b2f396
241	[Clostridium] spiroforme	Bifidobacterium saeculare	0.911111111111	Stool	#b2f396
242	Bifidobacterium saeculare	Anaerococcus vaginalis	1.0	Stool	#b2f396
243	Anaerococcus vaginalis	Bifidobacterium saeculare	1.0	Stool	#b2f396
244	Bifidobacterium saeculare	Bifidobacterium bifidum	1.0	Intertype	#cccccc
245	Bifidobacterium bifidum	Bifidobacterium saeculare	1.0	Intertype	#cccccc
246	Bilophila wadsworthia	Acidaminococcus intestini	0.853147719292	Stool	#b2f396
247	Acidaminococcus intestini	Bilophila wadsworthia	0.853147719292	Stool	#b2f396
248	Bilophila wadsworthia	Acidaminococcus sp. BV3L6	0.853147719292	Stool	#b2f396
249	Acidaminococcus sp. BV3L6	Bilophila wadsworthia	0.853147719292	Stool	#b2f396
250	Bilophila wadsworthia	Acidaminococcus sp. HPA0509	0.853147719292	Stool	#b2f396
251	Acidaminococcus sp. HPA0509	Bilophila wadsworthia	0.853147719292	Stool	#b2f396
252	Bilophila wadsworthia	Bacteroides coprosuis	0.853147719292	Stool	#b2f396
253	Bacteroides coprosuis	Bilophila wadsworthia	0.853147719292	Stool	#b2f396
254	Blautia hansenii	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
255	Actinomyces sp. ICM47	Blautia hansenii	1.0	Intertype	#cccccc
256	Blautia hansenii	Aggregatibacter aphrophilus	1.0	Intertype	#cccccc
257	Aggregatibacter aphrophilus	Blautia hansenii	1.0	Intertype	#cccccc
258	Blautia hansenii	Bacteroides sartorii	0.90925462117	Stool	#b2f396
259	Bacteroides sartorii	Blautia hansenii	0.90925462117	Stool	#b2f396
260	Blautia hansenii	Bacteroides sp. 2_2_4	0.992040786976	Stool	#b2f396
261	Bacteroides sp. 2_2_4	Blautia hansenii	0.992040786976	Stool	#b2f396
262	Blautia hansenii	Bacteroides vulgatus	0.967693473349	Stool	#b2f396
263	Bacteroides vulgatus	Blautia hansenii	0.967693473349	Stool	#b2f396
264	Blautia hansenii	Bifidobacterium breve	1.0	Stool	#b2f396
265	Bifidobacterium breve	Blautia hansenii	1.0	Stool	#b2f396
266	Blautia hansenii	Bifidobacterium kashiwanohense	1.0	Stool	#b2f396
267	Bifidobacterium kashiwanohense	Blautia hansenii	1.0	Stool	#b2f396
268	Blautia hansenii	Bifidobacterium pseudocatenulatum	0.967283386102	Stool	#b2f396
269	Bifidobacterium pseudocatenulatum	Blautia hansenii	0.967283386102	Stool	#b2f396
270	Blautia hansenii	Bifidobacterium ruminantium	1.0	Stool	#b2f396
271	Bifidobacterium ruminantium	Blautia hansenii	1.0	Stool	#b2f396
272	Blautia hydrogenotrophica	[Clostridium] citroniae	0.8956909091700002	Stool	#b2f396
273	[Clostridium] citroniae	Blautia hydrogenotrophica	0.8956909091700002	Stool	#b2f396
274	Blautia hydrogenotrophica	[Eubacterium] cellulosolvens	0.903512889138	Stool	#b2f396
275	[Eubacterium] cellulosolvens	Blautia hydrogenotrophica	0.903512889138	Stool	#b2f396
276	Blautia hydrogenotrophica	[Eubacterium] hallii	0.927181915004	Stool	#b2f396
277	[Eubacterium] hallii	Blautia hydrogenotrophica	0.927181915004	Stool	#b2f396
278	Blautia hydrogenotrophica	Adlercreutzia equolifaciens	0.8574785235969999	Stool	#b2f396
279	Adlercreutzia equolifaciens	Blautia hydrogenotrophica	0.8574785235969999	Stool	#b2f396
280	Blautia hydrogenotrophica	Anaerofustis stercorihominis	0.903512889138	Stool	#b2f396
281	Anaerofustis stercorihominis	Blautia hydrogenotrophica	0.903512889138	Stool	#b2f396
282	Blautia schinkii	Blautia hydrogenotrophica	0.830474440093	Stool	#b2f396
283	Blautia hydrogenotrophica	Blautia schinkii	0.830474440093	Stool	#b2f396
284	Blautia sp. GD9	Adlercreutzia equolifaciens	0.8883374588680001	Stool	#b2f396
285	Adlercreutzia equolifaciens	Blautia sp. GD9	0.8883374588680001	Stool	#b2f396
286	Butyricicoccus pullicaecorum	Alloprevotella tannerae	0.8756897305239999	Intertype	#cccccc
287	Alloprevotella tannerae	Butyricicoccus pullicaecorum	0.8756897305239999	Intertype	#cccccc
288	Butyricimonas synergistica	[Eubacterium] sulci	0.962484829471	Intertype	#cccccc
289	[Eubacterium] sulci	Butyricimonas synergistica	0.962484829471	Intertype	#cccccc
290	Butyrivibrio sp. NC3005	[Clostridium] aminophilum	0.888634548902	Stool	#b2f396
291	[Clostridium] aminophilum	Butyrivibrio sp. NC3005	0.888634548902	Stool	#b2f396
292	Butyrivibrio sp. NC3005	[Clostridium] innocuum	0.888634548902	Stool	#b2f396
293	[Clostridium] innocuum	Butyrivibrio sp. NC3005	0.888634548902	Stool	#b2f396
294	Butyrivibrio sp. NC3005	Anaerococcus vaginalis	0.888634548902	Stool	#b2f396
295	Anaerococcus vaginalis	Butyrivibrio sp. NC3005	0.888634548902	Stool	#b2f396
296	Butyrivibrio sp. NC3005	Bifidobacterium bifidum	0.888634548902	Intertype	#cccccc
297	Bifidobacterium bifidum	Butyrivibrio sp. NC3005	0.888634548902	Intertype	#cccccc
298	Butyrivibrio sp. NC3005	Bifidobacterium saeculare	0.888634548902	Stool	#b2f396
299	Bifidobacterium saeculare	Butyrivibrio sp. NC3005	0.888634548902	Stool	#b2f396
300	Campylobacter hominis	[Clostridium] citroniae	0.995861643492	Intertype	#cccccc
301	[Clostridium] citroniae	Campylobacter hominis	0.995861643492	Intertype	#cccccc
302	Campylobacter hominis	[Eubacterium] cellulosolvens	1.0	Intertype	#cccccc
