	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
68	Anaeroglobus	Alloprevotella	3.0	9	32	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
69	Alloprevotella	Anaeroglobus	3.0	32	9	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
70	Anaerostipes	Acetivibrio	5.0	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
71	Acetivibrio	Anaerostipes	5.0	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
72	Anaerostipes	Adlercreutzia	4.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
73	Adlercreutzia	Anaerostipes	4.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
74	Anaerostipes	Akkermansia	4.0	10	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
75	Akkermansia	Anaerostipes	4.0	21	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
76	Anaerotruncus	Acetivibrio	1.0	13	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
77	Acetivibrio	Anaerotruncus	1.0	13	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
78	Anaerotruncus	Adlercreutzia	1.0	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
79	Adlercreutzia	Anaerotruncus	1.0	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
80	Anaerotruncus	Alistipes	2.0	13	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
81	Alistipes	Anaerotruncus	2.0	29	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
82	Anaerotruncus	Anaerofustis	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
83	Anaerofustis	Anaerotruncus	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
84	Arcanobacterium	Abiotrophia	1.0	2	29	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
85	Abiotrophia	Arcanobacterium	1.0	29	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
86	Arcanobacterium	Aggregatibacter	1.0	2	31	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc
87	Aggregatibacter	Arcanobacterium	1.0	31	2	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc
88	Arthrobacter	Acinetobacter	1.0	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
89	Acinetobacter	Arthrobacter	1.0	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
90	Arthrobacter	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
91	Aliterella	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
92	Atopobacter	Amphibacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
93	Amphibacillus	Atopobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
94	Atopobium	Abiotrophia	1.0	24	29	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
95	Abiotrophia	Atopobium	1.0	29	24	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
96	Atopobium	Aggregatibacter	1.0	24	31	Saliva	Mixed	Intertype	#7effb5	#cccccc	#cccccc
97	Aggregatibacter	Atopobium	1.0	31	24	Mixed	Saliva	Intertype	#cccccc	#7effb5	#cccccc
98	Atopobium	Alloprevotella	2.0	24	32	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
99	Alloprevotella	Atopobium	2.0	32	24	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
100	Atopobium	Anaerococcus	2.0	24	12	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
101	Anaerococcus	Atopobium	2.0	12	24	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
102	Atopobium	Anaeroglobus	2.0	24	9	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
103	Anaeroglobus	Atopobium	2.0	9	24	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
104	Aureimonas	Arcanobacterium	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
105	Arcanobacterium	Aureimonas	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
106	Avibacterium	Actinobacillus	2.0	3	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
107	Actinobacillus	Avibacterium	2.0	10	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
108	Avibacterium	Alloprevotella	2.0	3	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
109	Alloprevotella	Avibacterium	2.0	32	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
110	Azohydromonas	Acinetobacter	1.0	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
111	Acinetobacter	Azohydromonas	1.0	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
112	Azohydromonas	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
113	Aliterella	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
114	Azohydromonas	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
115	Arthrobacter	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
116	Bacillus	Acidovorax	1.0	17	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
117	Acidovorax	Bacillus	1.0	11	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
118	Bacillus	Acinetobacter	1.0	17	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
119	Acinetobacter	Bacillus	1.0	23	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
120	Bacillus	Aggregatibacter	2.0	17	31	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc
121	Aggregatibacter	Bacillus	2.0	31	17	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc
122	Bacillus	Aliterella	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
123	Aliterella	Bacillus	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
124	Bacillus	Arthrobacter	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
125	Arthrobacter	Bacillus	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
126	Bacillus	Azohydromonas	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
127	Azohydromonas	Bacillus	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
128	Bacteroides	Acetivibrio	2.0	47	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
129	Acetivibrio	Bacteroides	2.0	13	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
130	Bacteroides	Adlercreutzia	1.0	47	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
131	Adlercreutzia	Bacteroides	1.0	6	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
132	Bacteroides	Akkermansia	2.0	47	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
133	Akkermansia	Bacteroides	2.0	21	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
134	Bacteroides	Alistipes	7.0	47	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
135	Alistipes	Bacteroides	7.0	29	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
136	Bacteroides	Anaerostipes	1.0	47	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
137	Anaerostipes	Bacteroides	1.0	10	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
138	Bacteroides	Anaerotruncus	5.0	47	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
139	Anaerotruncus	Bacteroides	5.0	13	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
140	Barnesiella	Acetivibrio	1.0	15	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
141	Acetivibrio	Barnesiella	1.0	13	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
142	Barnesiella	Acinetobacter	1.0	15	23	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
143	Acinetobacter	Barnesiella	1.0	23	15	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
144	Barnesiella	Adlercreutzia	1.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
145	Adlercreutzia	Barnesiella	1.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
146	Barnesiella	Akkermansia	1.0	15	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
147	Akkermansia	Barnesiella	1.0	21	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
148	Barnesiella	Alistipes	2.0	15	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
149	Alistipes	Barnesiella	2.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
150	Barnesiella	Bacteroides	3.0	15	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
151	Bacteroides	Barnesiella	3.0	47	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
152	Basfia	Actinobacillus	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
153	Actinobacillus	Basfia	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
154	Basfia	Alloprevotella	2.0	2	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
155	Alloprevotella	Basfia	2.0	32	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
156	Basfia	Avibacterium	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
157	Avibacterium	Basfia	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
158	Bibersteinia	Actinobacillus	1.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
159	Actinobacillus	Bibersteinia	1.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
160	Bibersteinia	Alloprevotella	1.0	2	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
161	Alloprevotella	Bibersteinia	1.0	32	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
162	Bibersteinia	Avibacterium	1.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
163	Avibacterium	Bibersteinia	1.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
164	Bibersteinia	Basfia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
165	Basfia	Bibersteinia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
166	Bifidobacterium	Actinobaculum	1.0	22	25	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
167	Actinobaculum	Bifidobacterium	1.0	25	22	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
168	Bifidobacterium	Actinomyces	1.0	22	39	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
169	Actinomyces	Bifidobacterium	1.0	39	22	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
170	Bifidobacterium	Adlercreutzia	2.0	22	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
171	Adlercreutzia	Bifidobacterium	2.0	6	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
172	Bifidobacterium	Alistipes	1.0	22	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
173	Alistipes	Bifidobacterium	1.0	29	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
174	Bifidobacterium	Anaerostipes	3.0	22	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
175	Anaerostipes	Bifidobacterium	3.0	10	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
176	Bifidobacterium	Anaerotruncus	2.0	22	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
177	Anaerotruncus	Bifidobacterium	2.0	13	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
178	Bifidobacterium	Bacteroides	3.0	22	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
179	Bacteroides	Bifidobacterium	3.0	47	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
180	Bifidobacterium	Barnesiella	1.0	22	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
181	Barnesiella	Bifidobacterium	1.0	15	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
182	Bilophila	Acetivibrio	2.0	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
183	Acetivibrio	Bilophila	2.0	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
184	Bilophila	Acholeplasma	2.0	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
185	Acholeplasma	Bilophila	2.0	3	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
186	Bilophila	Acidaminococcus	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
187	Acidaminococcus	Bilophila	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
188	Bilophila	Alistipes	2.0	10	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
189	Alistipes	Bilophila	2.0	29	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
190	Bilophila	Anaerostipes	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
191	Anaerostipes	Bilophila	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
192	Bilophila	Anaerotruncus	1.0	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
193	Anaerotruncus	Bilophila	1.0	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
194	Bilophila	Bacteroides	1.0	10	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
195	Bacteroides	Bilophila	1.0	47	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
196	Bilophila	Bifidobacterium	1.0	10	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
197	Bifidobacterium	Bilophila	1.0	22	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
198	Blautia	Acetivibrio	10.0	19	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
199	Acetivibrio	Blautia	10.0	13	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
200	Blautia	Acinetobacter	1.0	19	23	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
201	Acinetobacter	Blautia	1.0	23	19	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
202	Blautia	Adlercreutzia	3.0	19	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
203	Adlercreutzia	Blautia	3.0	6	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
204	Blautia	Akkermansia	7.0	19	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
205	Akkermansia	Blautia	7.0	21	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
206	Blautia	Alistipes	3.0	19	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
207	Alistipes	Blautia	3.0	29	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
208	Blautia	Anaerofustis	1.0	19	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
209	Anaerofustis	Blautia	1.0	1	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
210	Blautia	Anaerostipes	6.0	19	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
211	Anaerostipes	Blautia	6.0	10	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
212	Blautia	Anaerotruncus	1.0	19	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
213	Anaerotruncus	Blautia	1.0	13	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
214	Blautia	Bacteroides	3.0	19	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
215	Bacteroides	Blautia	3.0	47	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
216	Blautia	Barnesiella	2.0	19	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
217	Barnesiella	Blautia	2.0	15	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
218	Blautia	Bifidobacterium	2.0	19	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
219	Bifidobacterium	Blautia	2.0	22	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
220	Blautia	Bilophila	2.0	19	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
221	Bilophila	Blautia	2.0	10	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
222	Bradyrhizobium	Afipia	1.0	1	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
223	Afipia	Bradyrhizobium	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
224	Brevibacterium	Aerococcus	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
225	Aerococcus	Brevibacterium	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
226	Brochothrix	Abiotrophia	1.0	4	29	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
227	Abiotrophia	Brochothrix	1.0	29	4	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
228	Brochothrix	Actinobaculum	1.0	4	25	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
229	Actinobaculum	Brochothrix	1.0	25	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
