	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
11	[Clostridium] leptum	[Clostridium] scindens	0.860434426563	15	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	13.0	0.0	#f0c46c	#8000ff
12	[Clostridium] spiroforme	[Clostridium] aminophilum	0.911111111111	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
13	[Clostridium] aminophilum	[Clostridium] spiroforme	0.911111111111	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
14	[Clostridium] spiroforme	[Clostridium] innocuum	0.911111111111	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
15	[Clostridium] innocuum	[Clostridium] spiroforme	0.911111111111	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
16	[Eubacterium] cellulosolvens	[Clostridium] citroniae	0.995861643492	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
17	[Clostridium] citroniae	[Eubacterium] cellulosolvens	0.995861643492	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
18	[Eubacterium] hallii	[Clostridium] citroniae	0.861644032389	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
19	[Clostridium] citroniae	[Eubacterium] hallii	0.861644032389	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
20	[Eubacterium] hallii	[Eubacterium] cellulosolvens	0.8652246404100001	14	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
21	[Eubacterium] cellulosolvens	[Eubacterium] hallii	0.8652246404100001	10	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
22	[Ruminococcus] gnavus	[Eubacterium] cellulosolvens	0.854031315056	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
23	[Eubacterium] cellulosolvens	[Ruminococcus] gnavus	0.854031315056	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
24	Acidaminococcus sp. BV3L6	Acidaminococcus intestini	1.0	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
25	Acidaminococcus intestini	Acidaminococcus sp. BV3L6	1.0	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
26	Acidaminococcus sp. HPA0509	Acidaminococcus intestini	1.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
27	Acidaminococcus intestini	Acidaminococcus sp. HPA0509	1.0	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
28	Acidaminococcus sp. HPA0509	Acidaminococcus sp. BV3L6	1.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
29	Acidaminococcus sp. BV3L6	Acidaminococcus sp. HPA0509	1.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
30	Aggregatibacter aphrophilus	Actinomyces sp. ICM47	1.0	3	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	1.0	2.0	#642cfe	#445cfb
31	Actinomyces sp. ICM47	Aggregatibacter aphrophilus	1.0	2	3	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	2.0	#642cfe	#445cfb
32	Alistipes indistinctus	Acidaminococcus intestini	0.8550767726	15	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
33	Acidaminococcus intestini	Alistipes indistinctus	0.8550767726	3	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
34	Alistipes indistinctus	Acidaminococcus sp. BV3L6	0.8550767726	15	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
35	Acidaminococcus sp. BV3L6	Alistipes indistinctus	0.8550767726	13	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
36	Alistipes indistinctus	Acidaminococcus sp. HPA0509	0.8550767726	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
37	Acidaminococcus sp. HPA0509	Alistipes indistinctus	0.8550767726	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
38	Alistipes onderdonkii	[Clostridium] citroniae	0.92653990354	7	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
39	[Clostridium] citroniae	Alistipes onderdonkii	0.92653990354	2	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
40	Alistipes onderdonkii	[Eubacterium] cellulosolvens	0.932085385888	7	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
41	[Eubacterium] cellulosolvens	Alistipes onderdonkii	0.932085385888	10	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
42	Alistipes timonensis	[Clostridium] scindens	0.909873826818	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	0.0	#10a2f0	#8000ff
43	[Clostridium] scindens	Alistipes timonensis	0.909873826818	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	0.0	#10a2f0	#8000ff
44	Alistipes timonensis	Actinomyces sp. S6-Spd3	0.8666753160870001	11	7	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	4.0	0.0	#10a2f0	#8000ff
45	Actinomyces sp. S6-Spd3	Alistipes timonensis	0.8666753160870001	7	11	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	4.0	0.0	#10a2f0	#8000ff
46	Anaerococcus vaginalis	[Bacteroides] pectinophilus	0.831974200296	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
47	[Bacteroides] pectinophilus	Anaerococcus vaginalis	0.831974200296	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
48	Anaerococcus vaginalis	[Clostridium] aminophilum	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
49	[Clostridium] aminophilum	Anaerococcus vaginalis	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
50	Anaerococcus vaginalis	[Clostridium] innocuum	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
51	[Clostridium] innocuum	Anaerococcus vaginalis	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
52	Anaerococcus vaginalis	[Clostridium] leptum	0.863129666127	10	15	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	13.0	0.0	#f0c46c	#8000ff
53	[Clostridium] leptum	Anaerococcus vaginalis	0.863129666127	15	10	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	13.0	0.0	#f0c46c	#8000ff
54	Anaerococcus vaginalis	[Clostridium] spiroforme	0.911111111111	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
55	[Clostridium] spiroforme	Anaerococcus vaginalis	0.911111111111	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	0.0	#f0c46c	#8000ff
56	Anaerofustis stercorihominis	[Clostridium] citroniae	0.995861643492	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
57	[Clostridium] citroniae	Anaerofustis stercorihominis	0.995861643492	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
58	Anaerofustis stercorihominis	[Eubacterium] cellulosolvens	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
59	[Eubacterium] cellulosolvens	Anaerofustis stercorihominis	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
60	Anaerofustis stercorihominis	[Eubacterium] hallii	0.8652246404100001	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
61	[Eubacterium] hallii	Anaerofustis stercorihominis	0.8652246404100001	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
62	Anaerofustis stercorihominis	[Ruminococcus] gnavus	0.854031315056	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
63	[Ruminococcus] gnavus	Anaerofustis stercorihominis	0.854031315056	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
64	Anaerofustis stercorihominis	Alistipes onderdonkii	0.932085385888	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
65	Alistipes onderdonkii	Anaerofustis stercorihominis	0.932085385888	7	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	3.0	#10a2f0	#2686f5
66	Anaeroglobus geminatus	[Clostridium] sordellii	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	7.0	#4856fb	#52f5cb
67	[Clostridium] sordellii	Anaeroglobus geminatus	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	7.0	#4856fb	#52f5cb
68	Anaerostipes caccae	[Clostridium] clostridioforme	0.937673652841	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
69	[Clostridium] clostridioforme	Anaerostipes caccae	0.937673652841	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
70	Anaerostipes hadrus	[Clostridium] sordellii	0.935243946046	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	7.0	#4856fb	#52f5cb
71	[Clostridium] sordellii	Anaerostipes hadrus	0.935243946046	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	7.0	#4856fb	#52f5cb
72	Anaerostipes hadrus	Anaeroglobus geminatus	0.935243946046	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	7.0	#4856fb	#52f5cb
73	Anaeroglobus geminatus	Anaerostipes hadrus	0.935243946046	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	7.0	#4856fb	#52f5cb
74	Anaerostipes sp. 3_2_56FAA	[Clostridium] clostridioforme	0.937673652841	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
75	[Clostridium] clostridioforme	Anaerostipes sp. 3_2_56FAA	0.937673652841	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
76	Anaerostipes sp. 3_2_56FAA	Anaerostipes caccae	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
77	Anaerostipes caccae	Anaerostipes sp. 3_2_56FAA	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
78	bacterium LF-3	[Clostridium] saccharogumia	0.865772842522	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	6.0	#46efd1	#34e4d9
79	[Clostridium] saccharogumia	bacterium LF-3	0.865772842522	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	6.0	#46efd1	#34e4d9
80	Bacteroidaceae bacterium MS4	[Clostridium] clostridioforme	0.937659608323	11	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
81	[Clostridium] clostridioforme	Bacteroidaceae bacterium MS4	0.937659608323	16	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
82	Bacteroidaceae bacterium MS4	Anaerostipes caccae	0.999086966256	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
83	Anaerostipes caccae	Bacteroidaceae bacterium MS4	0.999086966256	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
84	Bacteroidaceae bacterium MS4	Anaerostipes sp. 3_2_56FAA	0.999086966256	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
85	Anaerostipes sp. 3_2_56FAA	Bacteroidaceae bacterium MS4	0.999086966256	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
86	Bacteroides coprophilus	Anaerostipes caccae	0.859588038095	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
87	Anaerostipes caccae	Bacteroides coprophilus	0.859588038095	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
88	Bacteroides coprophilus	Anaerostipes sp. 3_2_56FAA	0.859588038095	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
89	Anaerostipes sp. 3_2_56FAA	Bacteroides coprophilus	0.859588038095	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
90	Bacteroides coprophilus	Bacteroidaceae bacterium MS4	0.85880320521	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
91	Bacteroidaceae bacterium MS4	Bacteroides coprophilus	0.85880320521	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
92	Bacteroides coprosuis	Acidaminococcus intestini	1.0	8	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
93	Acidaminococcus intestini	Bacteroides coprosuis	1.0	3	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
94	Bacteroides coprosuis	Acidaminococcus sp. BV3L6	1.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
95	Acidaminococcus sp. BV3L6	Bacteroides coprosuis	1.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
96	Bacteroides coprosuis	Acidaminococcus sp. HPA0509	1.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
97	Acidaminococcus sp. HPA0509	Bacteroides coprosuis	1.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
98	Bacteroides coprosuis	Alistipes indistinctus	0.8550767726	8	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
99	Alistipes indistinctus	Bacteroides coprosuis	0.8550767726	15	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	17.0	10.0	#ff2f18	#acf59a
100	Bacteroides faecichinchillae	[Eubacterium] sulci	0.97764742516	2	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	3.0	8.0	#2c7ef7	#70febc
101	[Eubacterium] sulci	Bacteroides faecichinchillae	0.97764742516	12	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	3.0	8.0	#2c7ef7	#70febc
102	Bacteroides gallinarum	[Clostridium] saccharogumia	0.904761904762	10	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	6.0	#46efd1	#34e4d9
103	[Clostridium] saccharogumia	Bacteroides gallinarum	0.904761904762	5	10	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	6.0	#46efd1	#34e4d9
104	Bacteroides gallinarum	Alloprevotella tannerae	0.81325006079	10	11	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	6.0	#46efd1	#34e4d9
105	Alloprevotella tannerae	Bacteroides gallinarum	0.81325006079	11	10	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	6.0	#46efd1	#34e4d9
106	Bacteroides graminisolvens	[Clostridium] clostridioforme	0.937673652841	14	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
107	[Clostridium] clostridioforme	Bacteroides graminisolvens	0.937673652841	16	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
108	Bacteroides graminisolvens	Anaerostipes caccae	1.0	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
109	Anaerostipes caccae	Bacteroides graminisolvens	1.0	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
110	Bacteroides graminisolvens	Anaerostipes sp. 3_2_56FAA	1.0	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
111	Anaerostipes sp. 3_2_56FAA	Bacteroides graminisolvens	1.0	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
112	Bacteroides graminisolvens	Bacteroidaceae bacterium MS4	0.999086966256	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
113	Bacteroidaceae bacterium MS4	Bacteroides graminisolvens	0.999086966256	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
114	Bacteroides graminisolvens	Bacteroides coprophilus	0.859588038095	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
115	Bacteroides coprophilus	Bacteroides graminisolvens	0.859588038095	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
116	Bacteroides helcogenes	Alloprevotella tannerae	0.885258710029	16	11	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	6.0	#46efd1	#34e4d9
117	Alloprevotella tannerae	Bacteroides helcogenes	0.885258710029	11	16	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	6.0	#46efd1	#34e4d9
118	Bacteroides reticulotermitis	[Clostridium] clostridioforme	0.937673652841	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
119	[Clostridium] clostridioforme	Bacteroides reticulotermitis	0.937673652841	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
120	Bacteroides reticulotermitis	Anaerostipes caccae	1.0	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
121	Anaerostipes caccae	Bacteroides reticulotermitis	1.0	1	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
122	Bacteroides reticulotermitis	Anaerostipes sp. 3_2_56FAA	1.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
123	Anaerostipes sp. 3_2_56FAA	Bacteroides reticulotermitis	1.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
124	Bacteroides reticulotermitis	Bacteroidaceae bacterium MS4	0.999086966256	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
125	Bacteroidaceae bacterium MS4	Bacteroides reticulotermitis	0.999086966256	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
126	Bacteroides reticulotermitis	Bacteroides coprophilus	0.859588038095	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
127	Bacteroides coprophilus	Bacteroides reticulotermitis	0.859588038095	14	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
128	Bacteroides reticulotermitis	Bacteroides graminisolvens	1.0	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
129	Bacteroides graminisolvens	Bacteroides reticulotermitis	1.0	14	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	4.0	#62fbc4	#08acee
130	Bacteroides salanitronis	Bacteroides paurosaccharolyticus	0.815490423329	16	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	12.0	13.0	#d4dd80	#ffac5c
131	Bacteroides paurosaccharolyticus	Bacteroides salanitronis	0.815490423329	14	16	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	12.0	13.0	#d4dd80	#ffac5c
132	Bacteroides salyersiae	[Eubacterium] sulci	0.861843789831	1	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	3.0	8.0	#2c7ef7	#70febc
133	[Eubacterium] sulci	Bacteroides salyersiae	0.861843789831	12	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	3.0	8.0	#2c7ef7	#70febc
134	Bacteroides sartorii	Actinomyces sp. ICM47	0.90925462117	7	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	2.0	#642cfe	#445cfb
135	Actinomyces sp. ICM47	Bacteroides sartorii	0.90925462117	2	7	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	2.0	#642cfe	#445cfb
136	Bacteroides sartorii	Aggregatibacter aphrophilus	0.90925462117	7	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	2.0	#642cfe	#445cfb
137	Aggregatibacter aphrophilus	Bacteroides sartorii	0.90925462117	3	7	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	2.0	#642cfe	#445cfb
138	Bacteroides sp. 1_1_30	Bacteroides paurosaccharolyticus	0.996231178968	8	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	12.0	13.0	#d4dd80	#ffac5c
139	Bacteroides paurosaccharolyticus	Bacteroides sp. 1_1_30	0.996231178968	14	8	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	12.0	13.0	#d4dd80	#ffac5c
140	Bacteroides sp. 2_1_56FAA	Bacteroides paurosaccharolyticus	1.0	6	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	12.0	13.0	#d4dd80	#ffac5c
141	Bacteroides paurosaccharolyticus	Bacteroides sp. 2_1_56FAA	1.0	14	6	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	12.0	13.0	#d4dd80	#ffac5c
142	Bacteroides sp. 2_1_56FAA	Bacteroides salanitronis	0.815490423329	6	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	13.0	#d4dd80	#ffac5c
143	Bacteroides salanitronis	Bacteroides sp. 2_1_56FAA	0.815490423329	16	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	13.0	#d4dd80	#ffac5c
144	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 1_1_30	0.996231178968	6	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	13.0	#d4dd80	#ffac5c
145	Bacteroides sp. 1_1_30	Bacteroides sp. 2_1_56FAA	0.996231178968	8	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	13.0	#d4dd80	#ffac5c
146	Bacteroides sp. 2_2_4	Actinomyces sp. ICM47	0.992040786976	13	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	2.0	#642cfe	#445cfb
147	Actinomyces sp. ICM47	Bacteroides sp. 2_2_4	0.992040786976	2	13	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	2.0	#642cfe	#445cfb
148	Bacteroides sp. 2_2_4	Aggregatibacter aphrophilus	0.992040786976	13	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	2.0	#642cfe	#445cfb
149	Aggregatibacter aphrophilus	Bacteroides sp. 2_2_4	0.992040786976	3	13	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	2.0	#642cfe	#445cfb
