	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
33	Akkermansia muciniphila	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
34	Alistipes shahii	Alistipes putredinis	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
35	Alistipes putredinis	Alistipes shahii	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
36	Anaerococcus lactolyticus	Anaerococcus hydrogenalis	0.8109307588519999	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
37	Anaerococcus hydrogenalis	Anaerococcus lactolyticus	0.8109307588519999	1	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
38	Anaerococcus prevotii	[Eubacterium] dolichum	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
39	[Eubacterium] dolichum	Anaerococcus prevotii	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
40	Anaerococcus prevotii	[Eubacterium] rectale	0.945294177006	1	2	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
41	[Eubacterium] rectale	Anaerococcus prevotii	0.945294177006	2	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
42	Anaerococcus prevotii	Afipia broomeae	1.0	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
43	Afipia broomeae	Anaerococcus prevotii	1.0	1	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
44	Anaerococcus sp. PH9	Anaerococcus hydrogenalis	0.945294177006	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
45	Anaerococcus hydrogenalis	Anaerococcus sp. PH9	0.945294177006	1	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
46	Anaerococcus sp. PH9	Anaerococcus lactolyticus	0.957452676988	2	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
47	Anaerococcus lactolyticus	Anaerococcus sp. PH9	0.957452676988	2	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	4.0	#01b3ec	#ff964f
48	Anaerococcus tetradius	Actinomyces neuii	0.991306078778	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	3.0	#8000ff	#b2f396
49	Actinomyces neuii	Anaerococcus tetradius	0.991306078778	1	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	3.0	#8000ff	#b2f396
50	Atopobium vaginae	Actinomyces neuii	0.997094130339	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	3.0	#8000ff	#b2f396
51	Actinomyces neuii	Atopobium vaginae	0.997094130339	1	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	3.0	#8000ff	#b2f396
52	Bacteroides cellulosilyticus	[Eubacterium] dolichum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
53	[Eubacterium] dolichum	Bacteroides cellulosilyticus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
54	Bacteroides cellulosilyticus	[Eubacterium] rectale	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
55	[Eubacterium] rectale	Bacteroides cellulosilyticus	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
56	Bacteroides cellulosilyticus	Afipia broomeae	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
57	Afipia broomeae	Bacteroides cellulosilyticus	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
58	Bacteroides cellulosilyticus	Anaerococcus prevotii	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
59	Anaerococcus prevotii	Bacteroides cellulosilyticus	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
60	Bacteroides coprocola	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
61	[Eubacterium] eligens	Bacteroides coprocola	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
62	Bacteroides coprocola	Acinetobacter baumannii	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	1.0	#feb562	#1996f3
63	Acinetobacter baumannii	Bacteroides coprocola	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	3.0	1.0	#feb562	#1996f3
64	Bacteroides coprocola	Acinetobacter johnsonii	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	1.0	#feb562	#1996f3
65	Acinetobacter johnsonii	Bacteroides coprocola	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	1.0	#feb562	#1996f3
66	Bacteroides coprocola	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
67	Akkermansia muciniphila	Bacteroides coprocola	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
68	Bacteroides coprocola	Alistipes putredinis	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
69	Alistipes putredinis	Bacteroides coprocola	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
70	Bacteroides coprocola	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
71	Alistipes shahii	Bacteroides coprocola	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
72	Bacteroides dorei	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
73	[Eubacterium] eligens	Bacteroides dorei	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
74	Bacteroides dorei	Acinetobacter baumannii	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	1.0	#feb562	#1996f3
75	Acinetobacter baumannii	Bacteroides dorei	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	3.0	1.0	#feb562	#1996f3
76	Bacteroides dorei	Acinetobacter johnsonii	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	1.0	#feb562	#1996f3
77	Acinetobacter johnsonii	Bacteroides dorei	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	1.0	#feb562	#1996f3
78	Bacteroides dorei	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
79	Akkermansia muciniphila	Bacteroides dorei	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
80	Bacteroides dorei	Alistipes putredinis	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
81	Alistipes putredinis	Bacteroides dorei	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
82	Bacteroides dorei	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
83	Alistipes shahii	Bacteroides dorei	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
84	Bacteroides dorei	Bacteroides coprocola	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
85	Bacteroides coprocola	Bacteroides dorei	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#feb562	#1996f3
86	Bacteroides massiliensis	[Eubacterium] dolichum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
87	[Eubacterium] dolichum	Bacteroides massiliensis	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
88	Bacteroides massiliensis	[Eubacterium] rectale	0.945294177006	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
89	[Eubacterium] rectale	Bacteroides massiliensis	0.945294177006	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
90	Bacteroides massiliensis	Afipia broomeae	1.0	3	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
91	Afipia broomeae	Bacteroides massiliensis	1.0	1	3	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
92	Bacteroides massiliensis	Anaerococcus prevotii	1.0	3	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
93	Anaerococcus prevotii	Bacteroides massiliensis	1.0	1	3	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
94	Bacteroides massiliensis	Bacteroides cellulosilyticus	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
95	Bacteroides cellulosilyticus	Bacteroides massiliensis	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
96	Brevibacterium massiliense	Bacteroides caccae	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	4.0	5.0	#ff0000	#ff0000
97	Bacteroides caccae	Brevibacterium massiliense	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	5.0	#ff0000	#ff0000
98	Burkholderia cepacia	Bacteroides caccae	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	4.0	5.0	#ff0000	#ff0000
99	Bacteroides caccae	Burkholderia cepacia	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	5.0	#ff0000	#ff0000
100	Burkholderia cepacia	Brevibacterium massiliense	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
101	Brevibacterium massiliense	Burkholderia cepacia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
102	Campylobacter hominis	Acinetobacter junii	1.0	1	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	2.0	2.0	#7effb5	#4df3ce
103	Acinetobacter junii	Campylobacter hominis	1.0	1	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	2.0	2.0	#7effb5	#4df3ce
104	Chlamydia trachomatis	Actinomyces neuii	0.979911869878	1	1	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	0.0	3.0	#8000ff	#b2f396
105	Actinomyces neuii	Chlamydia trachomatis	0.979911869878	1	1	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	0.0	3.0	#8000ff	#b2f396
106	Chryseobacterium haifense	Bacteroides caccae	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	4.0	5.0	#ff0000	#ff0000
107	Bacteroides caccae	Chryseobacterium haifense	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	5.0	#ff0000	#ff0000
108	Chryseobacterium haifense	Brevibacterium massiliense	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
109	Brevibacterium massiliense	Chryseobacterium haifense	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
110	Chryseobacterium haifense	Burkholderia cepacia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
111	Burkholderia cepacia	Chryseobacterium haifense	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	5.0	#ff0000	#ff0000
112	Clostridiales bacterium S5-A14a	[Eubacterium] dolichum	1.0	3	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
113	[Eubacterium] dolichum	Clostridiales bacterium S5-A14a	1.0	1	3	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
114	Clostridiales bacterium S5-A14a	[Eubacterium] rectale	0.945294177006	3	2	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
115	[Eubacterium] rectale	Clostridiales bacterium S5-A14a	0.945294177006	2	3	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
116	Clostridiales bacterium S5-A14a	Afipia broomeae	1.0	3	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
117	Afipia broomeae	Clostridiales bacterium S5-A14a	1.0	1	3	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
118	Clostridiales bacterium S5-A14a	Anaerococcus prevotii	1.0	3	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
119	Anaerococcus prevotii	Clostridiales bacterium S5-A14a	1.0	1	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
120	Clostridiales bacterium S5-A14a	Bacteroides cellulosilyticus	1.0	3	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
121	Bacteroides cellulosilyticus	Clostridiales bacterium S5-A14a	1.0	1	3	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
122	Clostridiales bacterium S5-A14a	Bacteroides massiliensis	1.0	3	3	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
123	Bacteroides massiliensis	Clostridiales bacterium S5-A14a	1.0	3	3	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
124	Clostridium colicanis	[Eubacterium] dolichum	1.0	2	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
125	[Eubacterium] dolichum	Clostridium colicanis	1.0	1	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
126	Clostridium colicanis	[Eubacterium] rectale	0.945294177006	2	2	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
127	[Eubacterium] rectale	Clostridium colicanis	0.945294177006	2	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
128	Clostridium colicanis	Afipia broomeae	1.0	2	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
129	Afipia broomeae	Clostridium colicanis	1.0	1	2	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
130	Clostridium colicanis	Anaerococcus prevotii	1.0	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
131	Anaerococcus prevotii	Clostridium colicanis	1.0	1	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
132	Clostridium colicanis	Bacteroides cellulosilyticus	1.0	2	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
133	Bacteroides cellulosilyticus	Clostridium colicanis	1.0	1	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
134	Clostridium colicanis	Bacteroides massiliensis	1.0	2	3	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
135	Bacteroides massiliensis	Clostridium colicanis	1.0	3	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
136	Clostridium colicanis	Clostridiales bacterium S5-A14a	1.0	2	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
137	Clostridiales bacterium S5-A14a	Clostridium colicanis	1.0	3	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	0.0	#01b3ec	#8000ff
138	Clostridium perfringens	[Eubacterium] dolichum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
139	[Eubacterium] dolichum	Clostridium perfringens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
140	Clostridium perfringens	[Eubacterium] rectale	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
141	[Eubacterium] rectale	Clostridium perfringens	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
142	Clostridium perfringens	Afipia broomeae	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
143	Afipia broomeae	Clostridium perfringens	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
144	Clostridium perfringens	Anaerococcus prevotii	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
145	Anaerococcus prevotii	Clostridium perfringens	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
146	Clostridium perfringens	Bacteroides cellulosilyticus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
147	Bacteroides cellulosilyticus	Clostridium perfringens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
148	Clostridium perfringens	Bacteroides massiliensis	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
149	Bacteroides massiliensis	Clostridium perfringens	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#01b3ec	#8000ff
150	Clostridium perfringens	Clostridiales bacterium S5-A14a	1.0	1	3	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
151	Clostridiales bacterium S5-A14a	Clostridium perfringens	1.0	3	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
152	Clostridium perfringens	Clostridium colicanis	1.0	1	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	0.0	#01b3ec	#8000ff
153	Clostridium colicanis	Clostridium perfringens	1.0	2	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
