	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
13	Abiotrophia defectiva	Actinomyces massiliensis	0.970378401061	3	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
14	Actinomyces massiliensis	Actinobaculum sp. oral taxon 183	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
15	Actinobaculum sp. oral taxon 183	Actinomyces massiliensis	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
16	Actinomyces massiliensis	Actinomyces dentalis	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
17	Actinomyces dentalis	Actinomyces massiliensis	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
18	Actinomyces massiliensis	Actinomyces gerencseriae	0.968245836552	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
19	Actinomyces gerencseriae	Actinomyces massiliensis	0.968245836552	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
20	Actinomyces naeslundii	[Pasteurella] pneumotropica	0.912870929175	2	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
21	[Pasteurella] pneumotropica	Actinomyces naeslundii	0.912870929175	3	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
22	Actinomyces odontolyticus	Actinomyces meyeri	0.937559166045	5	5	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	0.0	3.0	#8000ff	#7effb5
23	Actinomyces meyeri	Actinomyces odontolyticus	0.937559166045	5	5	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	3.0	#8000ff	#7effb5
24	Actinomyces oris	Actinobaculum sp. oral taxon 183	0.943242218284	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
25	Actinobaculum sp. oral taxon 183	Actinomyces oris	0.943242218284	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
26	Actinomyces oris	Actinomyces dentalis	0.943242218284	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
27	Actinomyces dentalis	Actinomyces oris	0.943242218284	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
28	Actinomyces oris	Actinomyces gerencseriae	0.996316746233	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
29	Actinomyces gerencseriae	Actinomyces oris	0.996316746233	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
30	Actinomyces oris	Actinomyces massiliensis	0.943242218284	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
31	Actinomyces massiliensis	Actinomyces oris	0.943242218284	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
32	Actinomyces oris	Actinomyces naeslundii	0.840168050417	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
33	Actinomyces naeslundii	Actinomyces oris	0.840168050417	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
34	Actinomyces sp. ICM39	[Haemophilus] parasuis	0.989049713167	5	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
35	[Haemophilus] parasuis	Actinomyces sp. ICM39	0.989049713167	1	5	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	0.0	1.0	#8000ff	#2c7ef7
36	Actinomyces sp. ICM39	Actinobacillus pleuropneumoniae	0.989049713167	5	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
37	Actinobacillus pleuropneumoniae	Actinomyces sp. ICM39	0.989049713167	1	5	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	0.0	1.0	#8000ff	#2c7ef7
38	Actinomyces sp. oral taxon 170	Abiotrophia defectiva	0.970378401061	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
39	Abiotrophia defectiva	Actinomyces sp. oral taxon 170	0.970378401061	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
40	Actinomyces sp. oral taxon 170	Actinobaculum sp. oral taxon 183	1.0	5	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
41	Actinobaculum sp. oral taxon 183	Actinomyces sp. oral taxon 170	1.0	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
42	Actinomyces sp. oral taxon 170	Actinomyces dentalis	1.0	5	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
43	Actinomyces dentalis	Actinomyces sp. oral taxon 170	1.0	1	5	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
44	Actinomyces sp. oral taxon 170	Actinomyces gerencseriae	0.968245836552	5	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
45	Actinomyces gerencseriae	Actinomyces sp. oral taxon 170	0.968245836552	2	5	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
46	Actinomyces sp. oral taxon 170	Actinomyces massiliensis	1.0	5	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
47	Actinomyces massiliensis	Actinomyces sp. oral taxon 170	1.0	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
48	Actinomyces sp. oral taxon 170	Actinomyces oris	0.943242218284	5	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
49	Actinomyces oris	Actinomyces sp. oral taxon 170	0.943242218284	2	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
50	Actinomyces sp. oral taxon 171	[Pasteurella] pneumotropica	0.912870929175	1	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
51	[Pasteurella] pneumotropica	Actinomyces sp. oral taxon 171	0.912870929175	3	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
52	Actinomyces sp. oral taxon 171	Actinomyces naeslundii	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
53	Actinomyces naeslundii	Actinomyces sp. oral taxon 171	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
54	Actinomyces sp. oral taxon 171	Actinomyces oris	0.840168050417	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
55	Actinomyces oris	Actinomyces sp. oral taxon 171	0.840168050417	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
56	Actinomyces sp. oral taxon 175	[Pasteurella] pneumotropica	0.912870929175	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
57	[Pasteurella] pneumotropica	Actinomyces sp. oral taxon 175	0.912870929175	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
58	Actinomyces sp. oral taxon 175	Actinomyces naeslundii	1.0	5	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
59	Actinomyces naeslundii	Actinomyces sp. oral taxon 175	1.0	2	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
60	Actinomyces sp. oral taxon 175	Actinomyces oris	0.840168050417	5	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
61	Actinomyces oris	Actinomyces sp. oral taxon 175	0.840168050417	2	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
62	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 171	1.0	5	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
63	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 175	1.0	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
64	Actinomyces sp. oral taxon 414	[Haemophilus] parasuis	1.0	5	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
65	[Haemophilus] parasuis	Actinomyces sp. oral taxon 414	1.0	1	5	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	1.0	#8000ff	#2c7ef7
66	Actinomyces sp. oral taxon 414	Actinobacillus pleuropneumoniae	1.0	5	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
67	Actinobacillus pleuropneumoniae	Actinomyces sp. oral taxon 414	1.0	1	5	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	1.0	#8000ff	#2c7ef7
68	Actinomyces sp. oral taxon 414	Actinomyces sp. ICM39	0.989049713167	5	5	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	1.0	#8000ff	#2c7ef7
69	Actinomyces sp. ICM39	Actinomyces sp. oral taxon 414	0.989049713167	5	5	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	0.0	1.0	#8000ff	#2c7ef7
70	Actinomyces viscosus	[Pasteurella] pneumotropica	0.912870929175	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
71	[Pasteurella] pneumotropica	Actinomyces viscosus	0.912870929175	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
72	Actinomyces viscosus	Actinomyces naeslundii	1.0	5	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
73	Actinomyces naeslundii	Actinomyces viscosus	1.0	2	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
74	Actinomyces viscosus	Actinomyces oris	0.840168050417	5	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
75	Actinomyces oris	Actinomyces viscosus	0.840168050417	2	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
76	Actinomyces viscosus	Actinomyces sp. oral taxon 171	1.0	5	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
77	Actinomyces sp. oral taxon 171	Actinomyces viscosus	1.0	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
78	Actinomyces viscosus	Actinomyces sp. oral taxon 175	1.0	5	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
79	Actinomyces sp. oral taxon 175	Actinomyces viscosus	1.0	5	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	2.0	#8000ff	#2adddd
80	Aggregatibacter actinomycetemcomitans	[Pasteurella] pneumotropica	1.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
81	[Pasteurella] pneumotropica	Aggregatibacter actinomycetemcomitans	1.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
82	Aggregatibacter actinomycetemcomitans	Actinomyces naeslundii	0.912870929175	2	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
83	Actinomyces naeslundii	Aggregatibacter actinomycetemcomitans	0.912870929175	2	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
84	Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 171	0.912870929175	2	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
85	Actinomyces sp. oral taxon 171	Aggregatibacter actinomycetemcomitans	0.912870929175	1	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
86	Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 175	0.912870929175	2	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
87	Actinomyces sp. oral taxon 175	Aggregatibacter actinomycetemcomitans	0.912870929175	5	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
88	Aggregatibacter actinomycetemcomitans	Actinomyces viscosus	0.912870929175	2	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
89	Actinomyces viscosus	Aggregatibacter actinomycetemcomitans	0.912870929175	5	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
90	Aggregatibacter aphrophilus	Actinobaculum sp. oral taxon 183	0.844619382823	3	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
91	Actinobaculum sp. oral taxon 183	Aggregatibacter aphrophilus	0.844619382823	1	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	0.0	2.0	#8000ff	#2adddd
92	Aggregatibacter aphrophilus	Actinomyces dentalis	0.844619382823	3	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
93	Actinomyces dentalis	Aggregatibacter aphrophilus	0.844619382823	1	3	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	0.0	2.0	#8000ff	#2adddd
94	Aggregatibacter aphrophilus	Actinomyces massiliensis	0.844619382823	3	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
95	Actinomyces massiliensis	Aggregatibacter aphrophilus	0.844619382823	1	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	0.0	2.0	#8000ff	#2adddd
96	Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 170	0.844619382823	3	5	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
97	Actinomyces sp. oral taxon 170	Aggregatibacter aphrophilus	0.844619382823	5	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	0.0	2.0	#8000ff	#2adddd
98	Aggregatibacter segnis	[Pasteurella] pneumotropica	0.912870929175	4	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
99	[Pasteurella] pneumotropica	Aggregatibacter segnis	0.912870929175	3	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
100	Aggregatibacter segnis	Aggregatibacter actinomycetemcomitans	0.912870929175	4	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
101	Aggregatibacter actinomycetemcomitans	Aggregatibacter segnis	0.912870929175	2	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
102	Aggregatibacter sp. oral taxon 458	[Pasteurella] pneumotropica	0.946111578327	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
103	[Pasteurella] pneumotropica	Aggregatibacter sp. oral taxon 458	0.946111578327	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
104	Aggregatibacter sp. oral taxon 458	Actinomyces gerencseriae	0.840365806816	3	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	2.0	#8000ff	#2adddd
105	Actinomyces gerencseriae	Aggregatibacter sp. oral taxon 458	0.840365806816	2	3	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
106	Aggregatibacter sp. oral taxon 458	Actinomyces naeslundii	0.823815705352	3	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
107	Actinomyces naeslundii	Aggregatibacter sp. oral taxon 458	0.823815705352	2	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
108	Aggregatibacter sp. oral taxon 458	Actinomyces oris	0.859597740327	3	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
109	Actinomyces oris	Aggregatibacter sp. oral taxon 458	0.859597740327	2	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
110	Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 171	0.823815705352	3	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
111	Actinomyces sp. oral taxon 171	Aggregatibacter sp. oral taxon 458	0.823815705352	1	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
112	Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 175	0.823815705352	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
113	Actinomyces sp. oral taxon 175	Aggregatibacter sp. oral taxon 458	0.823815705352	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
114	Aggregatibacter sp. oral taxon 458	Actinomyces viscosus	0.823815705352	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#2adddd
115	Actinomyces viscosus	Aggregatibacter sp. oral taxon 458	0.823815705352	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	2.0	#8000ff	#2adddd
116	Aggregatibacter sp. oral taxon 458	Aggregatibacter actinomycetemcomitans	0.946111578327	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
117	Aggregatibacter actinomycetemcomitans	Aggregatibacter sp. oral taxon 458	0.946111578327	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
118	Aggregatibacter sp. oral taxon 458	Aggregatibacter segnis	0.9035398058700002	3	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
119	Aggregatibacter segnis	Aggregatibacter sp. oral taxon 458	0.9035398058700002	4	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	2.0	#8000ff	#2adddd
120	Anaeroglobus geminatus	[Eubacterium] infirmum	0.996023841112	4	5	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
121	[Eubacterium] infirmum	Anaeroglobus geminatus	0.996023841112	5	4	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
122	Anaeroglobus geminatus	[Eubacterium] sulci	0.99554762727	4	5	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
123	[Eubacterium] sulci	Anaeroglobus geminatus	0.99554762727	5	4	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
124	Anaeroglobus geminatus	Actinomyces sp. S6-Spd3	0.8192033279369999	4	5	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
125	Actinomyces sp. S6-Spd3	Anaeroglobus geminatus	0.8192033279369999	5	4	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
126	Atopobium rimae	[Haemophilus] parasuis	0.801783725737	5	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
127	[Haemophilus] parasuis	Atopobium rimae	0.801783725737	1	5	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	0.0	1.0	#8000ff	#2c7ef7
128	Atopobium rimae	Actinobacillus pleuropneumoniae	0.801783725737	5	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	0.0	1.0	#8000ff	#2c7ef7
129	Actinobacillus pleuropneumoniae	Atopobium rimae	0.801783725737	1	5	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	0.0	1.0	#8000ff	#2c7ef7
