	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
32	Coprococcus	Blautia	8.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
33	Blautia	Coprococcus	8.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
34	Coprococcus	Coprobacillus	5.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
35	Coprobacillus	Coprococcus	5.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
36	Desulfotomaculum	Anaerofustis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
37	Anaerofustis	Desulfotomaculum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
38	Desulfotomaculum	Campylobacter	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	9.0	4.0	#9efaa2	#08bee9
39	Campylobacter	Desulfotomaculum	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
40	Desulfovibrio	Anaerofustis	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
41	Anaerofustis	Desulfovibrio	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
42	Desulfovibrio	Campylobacter	1.0	4	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	9.0	4.0	#9efaa2	#08bee9
43	Campylobacter	Desulfovibrio	1.0	1	4	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
44	Desulfovibrio	Desulfotomaculum	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
45	Desulfotomaculum	Desulfovibrio	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	4.0	#9efaa2	#08bee9
46	Enterobacter	Anaerofustis	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
47	Anaerofustis	Enterobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9.0	4.0	#9efaa2	#08bee9
48	Enterobacter	Campylobacter	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	9.0	4.0	#9efaa2	#08bee9
49	Campylobacter	Enterobacter	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	9.0	4.0	#9efaa2	#08bee9
50	Enterobacter	Desulfotomaculum	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
51	Desulfotomaculum	Enterobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9.0	4.0	#9efaa2	#08bee9
52	Enterobacter	Desulfovibrio	1.0	1	4	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
53	Desulfovibrio	Enterobacter	1.0	4	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9.0	4.0	#9efaa2	#08bee9
54	Enterococcus	Acinetobacter	5.0	11	8	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	6.0	2.0	#3febd5	#3c68f9
55	Acinetobacter	Enterococcus	5.0	8	11	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	6.0	2.0	#3febd5	#3c68f9
56	Enterococcus	Alistipes	5.0	11	15	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	6.0	2.0	#3febd5	#3c68f9
57	Alistipes	Enterococcus	5.0	15	11	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	6.0	2.0	#3febd5	#3c68f9
58	Enterococcus	Bacteroides	8.0	11	16	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	6.0	2.0	#3febd5	#3c68f9
59	Bacteroides	Enterococcus	8.0	16	11	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	6.0	2.0	#3febd5	#3c68f9
60	Enterorhabdus	Alloprevotella	1.0	1	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
61	Alloprevotella	Enterorhabdus	1.0	2	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
62	Enterorhabdus	Capnocytophaga	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
63	Capnocytophaga	Enterorhabdus	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
64	Enterorhabdus	Cellulomonas	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
65	Cellulomonas	Enterorhabdus	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
66	Erysipelatoclostridium	Eggerthella	2.0	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	13.0	#01b3ec	#ff6835
67	Eggerthella	Erysipelatoclostridium	2.0	3	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	13.0	#01b3ec	#ff6835
68	Escherichia	Alloprevotella	1.0	4	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
69	Alloprevotella	Escherichia	1.0	2	4	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
70	Escherichia	Capnocytophaga	1.0	4	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
71	Capnocytophaga	Escherichia	1.0	1	4	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
72	Escherichia	Cellulomonas	1.0	4	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
73	Cellulomonas	Escherichia	1.0	2	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
74	Escherichia	Enterorhabdus	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
75	Enterorhabdus	Escherichia	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
76	Eubacterium	Acetivibrio	5.0	16	13	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
77	Acetivibrio	Eubacterium	5.0	13	16	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	0.0	#425ffa	#8000ff
78	Eubacterium	Adlercreutzia	4.0	16	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
79	Adlercreutzia	Eubacterium	4.0	6	16	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16.0	4.0	#ff0000	#08bee9
80	Eubacterium	Collinsella	4.0	16	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
81	Collinsella	Eubacterium	4.0	11	16	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16.0	4.0	#ff0000	#08bee9
82	Eubacterium	Coprobacter	3.0	16	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
83	Coprobacter	Eubacterium	3.0	5	16	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16.0	4.0	#ff0000	#08bee9
84	Faecalicoccus	Anaerococcus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	15.0	7.0	#ff3219	#6efebe
85	Anaerococcus	Faecalicoccus	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	15.0	7.0	#ff3219	#6efebe
86	Faecalicoccus	Catabacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	7.0	#ff3219	#6efebe
87	Catabacter	Faecalicoccus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	7.0	#ff3219	#6efebe
88	Gemella	Anaerofustis	1.0	2	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
89	Anaerofustis	Gemella	1.0	1	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	9.0	4.0	#9efaa2	#08bee9
90	Gemella	Campylobacter	1.0	2	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	9.0	4.0	#9efaa2	#08bee9
91	Campylobacter	Gemella	1.0	1	2	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	9.0	4.0	#9efaa2	#08bee9
92	Gemella	Desulfotomaculum	1.0	2	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
93	Desulfotomaculum	Gemella	1.0	1	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	9.0	4.0	#9efaa2	#08bee9
94	Gemella	Desulfovibrio	1.0	2	4	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	9.0	4.0	#9efaa2	#08bee9
95	Desulfovibrio	Gemella	1.0	4	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	9.0	4.0	#9efaa2	#08bee9
96	Gemella	Enterobacter	1.0	2	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	9.0	4.0	#9efaa2	#08bee9
97	Enterobacter	Gemella	1.0	1	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	9.0	4.0	#9efaa2	#08bee9
98	Gordonibacter	Eubacterium	4.0	6	16	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16.0	4.0	#ff0000	#08bee9
99	Eubacterium	Gordonibacter	4.0	16	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
100	Haemophilus	Anaeroglobus	1.0	5	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	1.0	8.0	#622ffe	#90feab
101	Anaeroglobus	Haemophilus	1.0	1	5	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	1.0	8.0	#622ffe	#90feab
102	Hallella	Alloprevotella	1.0	1	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
103	Alloprevotella	Hallella	1.0	2	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
104	Hallella	Capnocytophaga	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
105	Capnocytophaga	Hallella	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	13.0	6.0	#ff8e4a	#4df3ce
106	Hallella	Cellulomonas	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
107	Cellulomonas	Hallella	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
108	Hallella	Enterorhabdus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
109	Enterorhabdus	Hallella	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
110	Hallella	Escherichia	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
111	Escherichia	Hallella	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
112	Holdemanella	Cupriavidus	2.0	5	2	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	11.0	11.0	#ded579	#f6be68
113	Cupriavidus	Holdemanella	2.0	2	5	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	11.0	11.0	#ded579	#f6be68
114	Holdemania	Blautia	7.0	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
115	Blautia	Holdemania	7.0	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
116	Holdemania	Coprococcus	5.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
117	Coprococcus	Holdemania	5.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
118	Holdemania	Faecalitalea	3.0	12	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
119	Faecalitalea	Holdemania	3.0	4	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
120	Hungatella	Clostridium	3.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	10.0	#beec8e	#d4dd80
121	Clostridium	Hungatella	3.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	10.0	10.0	#beec8e	#d4dd80
122	Johnsonella	Anaeroglobus	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	8.0	#622ffe	#90feab
123	Anaeroglobus	Johnsonella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	8.0	#622ffe	#90feab
124	Johnsonella	Haemophilus	1.0	1	5	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	8.0	#622ffe	#90feab
125	Haemophilus	Johnsonella	1.0	5	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	1.0	8.0	#622ffe	#90feab
126	Kandleria	Butyrivibrio	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	9.0	#218cf4	#b2f396
127	Butyrivibrio	Kandleria	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	9.0	#218cf4	#b2f396
128	Kandleria	Catenibacterium	1.0	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	9.0	#218cf4	#b2f396
129	Catenibacterium	Kandleria	1.0	7	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	9.0	#218cf4	#b2f396
130	Kandleria	Chlamydia	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	9.0	#218cf4	#b2f396
131	Chlamydia	Kandleria	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	3.0	9.0	#218cf4	#b2f396
132	Lachnoanaerobaculum	Bacillus	2.0	5	3	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	14.0	3.0	#ff6232	#1996f3
133	Bacillus	Lachnoanaerobaculum	2.0	3	5	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	14.0	3.0	#ff6232	#1996f3
134	Lachnospira	Coprococcus	3.0	3	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
135	Coprococcus	Lachnospira	3.0	15	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
136	Lachnospira	Dialister	2.0	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
137	Dialister	Lachnospira	2.0	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	0.0	#5efac6	#8000ff
138	Lactococcus	Adlercreutzia	3.0	6	6	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16.0	4.0	#ff0000	#08bee9
139	Adlercreutzia	Lactococcus	3.0	6	6	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16.0	4.0	#ff0000	#08bee9
140	Leuconostoc	Anaeroglobus	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	8.0	#622ffe	#90feab
141	Anaeroglobus	Leuconostoc	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	8.0	#622ffe	#90feab
142	Leuconostoc	Haemophilus	1.0	1	5	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	1.0	8.0	#622ffe	#90feab
143	Haemophilus	Leuconostoc	1.0	5	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	1.0	8.0	#622ffe	#90feab
144	Leuconostoc	Johnsonella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	8.0	#622ffe	#90feab
145	Johnsonella	Leuconostoc	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	8.0	#622ffe	#90feab
146	Levyella	Anaerococcus	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	15.0	7.0	#ff3219	#6efebe
147	Anaerococcus	Levyella	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	15.0	7.0	#ff3219	#6efebe
148	Levyella	Catabacter	1.0	2	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	15.0	7.0	#ff3219	#6efebe
149	Catabacter	Levyella	1.0	1	2	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	15.0	7.0	#ff3219	#6efebe
150	Levyella	Faecalicoccus	1.0	2	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	15.0	7.0	#ff3219	#6efebe
151	Faecalicoccus	Levyella	1.0	1	2	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	15.0	7.0	#ff3219	#6efebe
152	Mageeibacillus	Anaerococcus	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	15.0	7.0	#ff3219	#6efebe
153	Anaerococcus	Mageeibacillus	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	15.0	7.0	#ff3219	#6efebe
154	Mageeibacillus	Catabacter	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	15.0	7.0	#ff3219	#6efebe
155	Catabacter	Mageeibacillus	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	15.0	7.0	#ff3219	#6efebe
156	Mageeibacillus	Faecalicoccus	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	15.0	7.0	#ff3219	#6efebe
157	Faecalicoccus	Mageeibacillus	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	15.0	7.0	#ff3219	#6efebe
158	Mageeibacillus	Levyella	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	15.0	7.0	#ff3219	#6efebe
159	Levyella	Mageeibacillus	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	15.0	7.0	#ff3219	#6efebe
160	Marvinbryantia	Actinomyces	3.0	5	4	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	14.0	3.0	#ff6232	#1996f3
161	Actinomyces	Marvinbryantia	3.0	4	5	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	14.0	3.0	#ff6232	#1996f3
162	Marvinbryantia	Bacillus	2.0	5	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	14.0	3.0	#ff6232	#1996f3
163	Bacillus	Marvinbryantia	2.0	3	5	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	14.0	3.0	#ff6232	#1996f3
164	Megamonas	Aggregatibacter	1.0	1	1	Stool	Mixed	Intertype	#b2f396	#cccccc	#cccccc	11.0	5.0	#ded579	#2adddd
165	Aggregatibacter	Megamonas	1.0	1	1	Mixed	Stool	Intertype	#cccccc	#b2f396	#cccccc	11.0	5.0	#ded579	#2adddd
166	Megasphaera	Fusobacterium	1.0	4	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	10.0	14.0	#beec8e	#ff351b
167	Fusobacterium	Megasphaera	1.0	1	4	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	10.0	14.0	#beec8e	#ff351b
168	Odoribacter	Alistipes	6.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#3febd5	#3c68f9
169	Alistipes	Odoribacter	6.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#3febd5	#3c68f9
170	Odoribacter	Butyricimonas	4.0	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#3febd5	#3c68f9
171	Butyricimonas	Odoribacter	4.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	12.0	1.0	#feb562	#5e35fe
172	Oscillibacter	Intestinimonas	6.0	14	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	15.0	#7effb5	#ff0000
173	Intestinimonas	Oscillibacter	6.0	15	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	15.0	#7effb5	#ff0000
