	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
15	Abiotrophia	Propionibacterium	3.0	3	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	0.0	#4df3ce	#8000ff
16	Rothia	Peptoniphilus	5.0	5	5	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	11.0	#7effb5	#ff0000
17	Peptoniphilus	Rothia	5.0	5	5	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	11.0	#7effb5	#ff0000
18	Sanguibacter	Atopobium	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
19	Atopobium	Sanguibacter	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
20	Sanguibacter	Kytococcus	4.0	5	5	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	2.0	#1996f3	#2489f5
21	Kytococcus	Sanguibacter	4.0	5	5	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	2.0	#1996f3	#2489f5
22	Solobacterium	Leptotrichia	4.0	5	5	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8.0	10.0	#ff964f	#ff4a26
23	Leptotrichia	Solobacterium	4.0	5	5	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8.0	10.0	#ff964f	#ff4a26
24	Streptococcus	Carnobacterium	4.0	5	5	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	7.0	5.0	#e4cf74	#66fcc2
25	Carnobacterium	Streptococcus	4.0	5	5	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	7.0	5.0	#e4cf74	#66fcc2
26	Treponema	Carnobacterium	4.0	5	5	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	5.0	#e4cf74	#66fcc2
27	Carnobacterium	Treponema	4.0	5	5	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	7.0	5.0	#e4cf74	#66fcc2
28	Treponema	Granulicatella	4.0	5	5	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	7.0	5.0	#e4cf74	#66fcc2
29	Granulicatella	Treponema	4.0	5	5	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	7.0	5.0	#e4cf74	#66fcc2
30	Treponema	Streptococcus	4.0	5	5	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	7.0	5.0	#e4cf74	#66fcc2
31	Streptococcus	Treponema	4.0	5	5	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	7.0	5.0	#e4cf74	#66fcc2
32	Trueperella	Atopobium	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
33	Atopobium	Trueperella	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
34	Trueperella	Kytococcus	4.0	5	5	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2.0	2.0	#1996f3	#2489f5
35	Kytococcus	Trueperella	4.0	5	5	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2.0	2.0	#1996f3	#2489f5
36	Trueperella	Sanguibacter	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
37	Sanguibacter	Trueperella	4.0	5	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	2.0	#1996f3	#2489f5
38	Varibaculum	Filifactor	2.0	2	2	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	5.0	8.0	#7effb5	#f2c26b
39	Filifactor	Varibaculum	2.0	2	2	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	5.0	8.0	#7effb5	#f2c26b
