source	target	weight	edge_sample	edge_color
Candidatus Soleaferrea	Campylobacter	2.0	Mixed	#cccccc
Candidatus Stoquefichus	Akkermansia	4.0	Stool	#ded579
Catabacter	Actinomyces	4.0	Mixed	#cccccc
Catabacter	Anoxybacillus	1.0	Mixed	#cccccc
Catabacter	Brevibacillus	1.0	Mixed	#cccccc
Catonella	Anaerofustis	2.0	Mixed	#cccccc
Cellulomonas	Acetivibrio	19.0	Stool	#ded579
Cellulomonas	Alistipes	21.0	Stool	#ded579
Cellulomonas	Bacteroides	19.0	Stool	#ded579
Cellulomonas	Barnesiella	10.0	Stool	#ded579
Chthoniobacter	Acinetobacter	2.0	Mixed	#cccccc
Chthoniobacter	Anaerococcus	2.0	Mixed	#cccccc
Chthoniobacter	Catabacter	2.0	Stool	#ded579
Chthoniobacter	Catonella	2.0	Mixed	#cccccc
Citrobacter	Acidaminococcus	4.0	Mixed	#cccccc
Citrobacter	Buttiauxella	1.0	Mixed	#cccccc
Clostridium	Acetivibrio	11.0	Stool	#ded579
Clostridium	Acinetobacter	11.0	Mixed	#cccccc
Clostridium	Actinomyces	10.0	Mixed	#cccccc
Clostridium	Adlercreutzia	11.0	Stool	#ded579
Clostridium	Alistipes	12.0	Stool	#ded579
Clostridium	Alloprevotella	9.0	Mixed	#cccccc
Clostridium	Anaerotruncus	14.0	Stool	#ded579
Clostridium	Bacteroides	12.0	Stool	#ded579
Clostridium	Bilophila	10.0	Stool	#ded579
Clostridium	Catabacter	8.0	Stool	#ded579
Clostridium	Chthoniobacter	2.0	Stool	#ded579
Collinsella	Acetivibrio	71.0	Stool	#ded579
Collinsella	Acidaminococcus	22.0	Stool	#ded579
Collinsella	Acinetobacter	31.0	Mixed	#cccccc
Collinsella	Actinomyces	23.0	Mixed	#cccccc
Collinsella	Adlercreutzia	25.0	Stool	#ded579
Collinsella	Akkermansia	21.0	Stool	#ded579
Collinsella	Alistipes	51.0	Stool	#ded579
Collinsella	Alloprevotella	15.0	Mixed	#cccccc
Collinsella	Anaeroglobus	14.0	Mixed	#cccccc
Collinsella	Anaerostipes	29.0	Stool	#ded579
Collinsella	Anaerotruncus	42.0	Stool	#ded579
Collinsella	Bacteroides	35.0	Stool	#ded579
Collinsella	Barnesiella	15.0	Stool	#ded579
Collinsella	Bifidobacterium	58.0	Mixed	#cccccc
Collinsella	Bilophila	48.0	Stool	#ded579
Collinsella	Blautia	25.0	Stool	#ded579
Collinsella	Butyricicoccus	19.0	Stool	#ded579
Collinsella	Butyricimonas	10.0	Stool	#ded579
Collinsella	Clostridium	12.0	Stool	#ded579
Coprobacillus	Acetivibrio	52.0	Stool	#ded579
Coprobacillus	Acidaminococcus	10.0	Stool	#ded579
Coprobacillus	Acinetobacter	43.0	Mixed	#cccccc
Coprobacillus	Actinomyces	15.0	Mixed	#cccccc
Coprobacillus	Adlercreutzia	28.0	Stool	#ded579
Coprobacillus	Akkermansia	28.0	Stool	#ded579
Coprobacillus	Alistipes	48.0	Stool	#ded579
Coprobacillus	Anaerostipes	29.0	Stool	#ded579
Coprobacillus	Anaerotruncus	52.0	Stool	#ded579
Coprobacillus	Bacteroides	24.0	Stool	#ded579
Coprobacillus	Barnesiella	16.0	Stool	#ded579
Coprobacillus	Bifidobacterium	27.0	Mixed	#cccccc
Coprobacillus	Bilophila	27.0	Stool	#ded579
Coprobacillus	Blautia	28.0	Stool	#ded579
Coprobacillus	Butyricicoccus	19.0	Stool	#ded579
Coprobacillus	Butyricimonas	35.0	Stool	#ded579
Coprobacillus	Campylobacter	11.0	Mixed	#cccccc
Coprobacillus	Candidatus Soleaferrea	5.0	Stool	#ded579
Coprobacillus	Clostridium	11.0	Stool	#ded579
Coprobacillus	Collinsella	37.0	Stool	#ded579
Coprobacter	Acetivibrio	22.0	Stool	#ded579
Coprobacter	Adlercreutzia	16.0	Stool	#ded579
Coprobacter	Alistipes	56.0	Stool	#ded579
Coprobacter	Anaerotruncus	14.0	Stool	#ded579
Coprobacter	Barnesiella	23.0	Stool	#ded579
Coprobacter	Bifidobacterium	11.0	Mixed	#cccccc
Coprobacter	Bilophila	11.0	Stool	#ded579
Coprobacter	Blautia	12.0	Stool	#ded579
Coprobacter	Butyricimonas	18.0	Stool	#ded579
Coprobacter	Collinsella	15.0	Stool	#ded579
Coprobacter	Coprobacillus	22.0	Stool	#ded579
Coprococcus	Acetivibrio	22.0	Stool	#ded579
Coprococcus	Acinetobacter	26.0	Mixed	#cccccc
Coprococcus	Actinomyces	13.0	Mixed	#cccccc
Coprococcus	Adlercreutzia	35.0	Stool	#ded579
Coprococcus	Alistipes	24.0	Stool	#ded579
Coprococcus	Anaeroglobus	6.0	Mixed	#cccccc
Coprococcus	Anaerostipes	12.0	Stool	#ded579
Coprococcus	Anaerotruncus	38.0	Stool	#ded579
Coprococcus	Bacteroides	22.0	Stool	#ded579
Coprococcus	Barnesiella	14.0	Stool	#ded579
Coprococcus	Bifidobacterium	25.0	Mixed	#cccccc
Coprococcus	Bilophila	12.0	Stool	#ded579
Coprococcus	Blautia	27.0	Stool	#ded579
Coprococcus	Butyricicoccus	11.0	Stool	#ded579
Coprococcus	Butyricimonas	17.0	Stool	#ded579
Coprococcus	Clostridium	11.0	Stool	#ded579
Coprococcus	Collinsella	23.0	Stool	#ded579
Coprococcus	Coprobacillus	34.0	Stool	#ded579
Coprococcus	Coprobacter	17.0	Stool	#ded579
Dehalobacter	Catonella	2.0	Mixed	#cccccc
Deinococcus	Cloacibacillus	1.0	Mixed	#cccccc
Desulfitobacterium	Catonella	3.0	Mixed	#cccccc
Desulfitobacterium	Dehalobacter	2.0	Stool	#ded579
Desulfovibrio	Acetivibrio	29.0	Stool	#ded579
Desulfovibrio	Acinetobacter	25.0	Mixed	#cccccc
Desulfovibrio	Actinomyces	4.0	Mixed	#cccccc
Desulfovibrio	Adlercreutzia	19.0	Stool	#ded579
Desulfovibrio	Akkermansia	12.0	Stool	#ded579
Desulfovibrio	Alistipes	35.0	Stool	#ded579
Desulfovibrio	Alloprevotella	6.0	Mixed	#cccccc
Desulfovibrio	Anaerostipes	14.0	Stool	#ded579
Desulfovibrio	Anaerotruncus	21.0	Stool	#ded579
Desulfovibrio	Bacteroides	14.0	Stool	#ded579
Desulfovibrio	Barnesiella	10.0	Stool	#ded579
Desulfovibrio	Bifidobacterium	15.0	Mixed	#cccccc
Desulfovibrio	Bilophila	16.0	Stool	#ded579
Desulfovibrio	Blautia	7.0	Stool	#ded579
Desulfovibrio	Butyrivibrio	4.0	Stool	#ded579
Desulfovibrio	Campylobacter	4.0	Mixed	#cccccc
Desulfovibrio	Catabacter	5.0	Stool	#ded579
Desulfovibrio	Catenibacterium	2.0	Stool	#ded579
Desulfovibrio	Clostridium	6.0	Stool	#ded579
Desulfovibrio	Collinsella	15.0	Stool	#ded579
Desulfovibrio	Coprobacillus	15.0	Stool	#ded579
Desulfovibrio	Coprococcus	10.0	Stool	#ded579
Dialister	Acetivibrio	17.0	Stool	#ded579
Dialister	Alistipes	15.0	Stool	#ded579
Dialister	Alloprevotella	11.0	Mixed	#cccccc
Dialister	Anaeroglobus	21.0	Mixed	#cccccc
Dialister	Anaerotruncus	11.0	Stool	#ded579
Dialister	Bacteroides	10.0	Stool	#ded579
Dialister	Bilophila	15.0	Stool	#ded579
Dialister	Butyricicoccus	15.0	Stool	#ded579
Dialister	Butyricimonas	11.0	Stool	#ded579
Dialister	Clostridium	16.0	Stool	#ded579
Dialister	Collinsella	14.0	Stool	#ded579
Dialister	Coprobacillus	15.0	Stool	#ded579
Dielma	Acetivibrio	21.0	Stool	#ded579
Dielma	Acinetobacter	12.0	Mixed	#cccccc
Dielma	Alistipes	31.0	Stool	#ded579
Dielma	Alloprevotella	10.0	Mixed	#cccccc
Dielma	Anaerofustis	7.0	Stool	#ded579
Dielma	Anaerostipes	11.0	Stool	#ded579
Dielma	Anaerotruncus	16.0	Stool	#ded579
Dielma	Bifidobacterium	10.0	Mixed	#cccccc
Dielma	Blautia	11.0	Stool	#ded579
Dielma	Butyricicoccus	10.0	Stool	#ded579
Dielma	Catabacter	10.0	Stool	#ded579
Dielma	Chthoniobacter	2.0	Stool	#ded579
Dielma	Clostridium	10.0	Stool	#ded579
Dielma	Collinsella	14.0	Stool	#ded579
Dielma	Coprobacillus	12.0	Stool	#ded579
Dielma	Coprobacter	23.0	Stool	#ded579
Dielma	Desulfovibrio	9.0	Stool	#ded579
Dorea	Acetivibrio	76.0	Stool	#ded579
Dorea	Acinetobacter	46.0	Mixed	#cccccc
Dorea	Actinomyces	21.0	Mixed	#cccccc
Dorea	Adlercreutzia	49.0	Stool	#ded579
Dorea	Akkermansia	22.0	Stool	#ded579
Dorea	Alistipes	57.0	Stool	#ded579
Dorea	Alloprevotella	15.0	Mixed	#cccccc
Dorea	Anaerofustis	7.0	Stool	#ded579
Dorea	Anaeroglobus	6.0	Mixed	#cccccc
Dorea	Anaerostipes	28.0	Stool	#ded579
Dorea	Anaerotruncus	57.0	Stool	#ded579
Dorea	Bacillus	10.0	Mixed	#cccccc
Dorea	Bacteroides	35.0	Stool	#ded579
Dorea	Barnesiella	14.0	Stool	#ded579
Dorea	Bifidobacterium	44.0	Mixed	#cccccc
Dorea	Bilophila	42.0	Stool	#ded579
Dorea	Blautia	25.0	Stool	#ded579
Dorea	Butyricicoccus	25.0	Stool	#ded579
Dorea	Butyricimonas	23.0	Stool	#ded579
Dorea	Catenibacterium	6.0	Stool	#ded579
Dorea	Cellulomonas	12.0	Stool	#ded579
Dorea	Clostridium	10.0	Stool	#ded579
Dorea	Collinsella	48.0	Stool	#ded579
Dorea	Coprobacillus	41.0	Stool	#ded579
Dorea	Coprobacter	18.0	Stool	#ded579
Dorea	Coprococcus	34.0	Stool	#ded579
Dorea	Desulfovibrio	23.0	Stool	#ded579
Dorea	Dialister	14.0	Stool	#ded579
Dorea	Dielma	11.0	Stool	#ded579
Dysgonomonas	Acetivibrio	4.0	Mixed	#cccccc
Dysgonomonas	Acinetobacter	2.0	Mixed	#cccccc
Dysgonomonas	Adlercreutzia	2.0	Mixed	#cccccc
Dysgonomonas	Akkermansia	2.0	Mixed	#cccccc
Dysgonomonas	Alistipes	2.0	Mixed	#cccccc
Dysgonomonas	Anaerotruncus	2.0	Mixed	#cccccc
Dysgonomonas	Collinsella	6.0	Mixed	#cccccc
Eggerthella	Acetivibrio	19.0	Stool	#ded579
Eggerthella	Acidaminococcus	7.0	Stool	#ded579
Eggerthella	Acinetobacter	21.0	Mixed	#cccccc
Eggerthella	Actinomyces	14.0	Mixed	#cccccc
Eggerthella	Adlercreutzia	18.0	Stool	#ded579
Eggerthella	Akkermansia	13.0	Stool	#ded579
Eggerthella	Alistipes	22.0	Stool	#ded579
Eggerthella	Alloprevotella	4.0	Mixed	#cccccc
Eggerthella	Anaerostipes	31.0	Stool	#ded579
Eggerthella	Anaerotruncus	33.0	Stool	#ded579
Eggerthella	Anoxybacillus	1.0	Mixed	#cccccc
Eggerthella	Bacteroides	18.0	Stool	#ded579
Eggerthella	Bifidobacterium	23.0	Mixed	#cccccc
Eggerthella	Bilophila	14.0	Stool	#ded579
Eggerthella	Blautia	27.0	Stool	#ded579
Eggerthella	Brevibacillus	1.0	Mixed	#cccccc
Eggerthella	Butyricicoccus	13.0	Stool	#ded579
Eggerthella	Butyricimonas	12.0	Stool	#ded579
Eggerthella	Campylobacter	2.0	Mixed	#cccccc
Eggerthella	Candidatus Soleaferrea	3.0	Stool	#ded579
Eggerthella	Catabacter	10.0	Stool	#ded579
Eggerthella	Clostridium	11.0	Stool	#ded579
Eggerthella	Collinsella	20.0	Stool	#ded579
Eggerthella	Coprobacillus	25.0	Stool	#ded579
Eggerthella	Coprobacter	10.0	Stool	#ded579
Eggerthella	Coprococcus	19.0	Stool	#ded579
Eggerthella	Dielma	17.0	Stool	#ded579
Eggerthella	Dorea	30.0	Stool	#ded579
Enterobacter	Acinetobacter	2.0	Anterior_nares	#8000ff
Enterococcus	Acetivibrio	91.0	Mixed	#cccccc
Enterococcus	Acidaminococcus	17.0	Mixed	#cccccc
Enterococcus	Acinetobacter	70.0	Anterior_nares	#8000ff
Enterococcus	Actinomyces	33.0	Mixed	#cccccc
Enterococcus	Adlercreutzia	55.0	Mixed	#cccccc
Enterococcus	Akkermansia	46.0	Mixed	#cccccc
Enterococcus	Alistipes	82.0	Mixed	#cccccc
Enterococcus	Alloprevotella	22.0	Mixed	#cccccc
Enterococcus	Anaerococcus	2.0	Mixed	#cccccc
Enterococcus	Anaerofustis	9.0	Mixed	#cccccc
Enterococcus	Anaeroglobus	16.0	Mixed	#cccccc
Enterococcus	Anaerostipes	47.0	Mixed	#cccccc
Enterococcus	Anaerotruncus	95.0	Mixed	#cccccc
Enterococcus	Bacillus	2.0	Anterior_nares	#8000ff
Enterococcus	Bacteroides	58.0	Mixed	#cccccc
Enterococcus	Barnesiella	24.0	Mixed	#cccccc
Enterococcus	Bifidobacterium	61.0	Mixed	#cccccc
Enterococcus	Bilophila	54.0	Mixed	#cccccc
Enterococcus	Blautia	48.0	Mixed	#cccccc
Enterococcus	Butyricicoccus	41.0	Mixed	#cccccc
Enterococcus	Butyricimonas	37.0	Mixed	#cccccc
Enterococcus	Butyrivibrio	4.0	Mixed	#cccccc
Enterococcus	Campylobacter	13.0	Mixed	#cccccc
Enterococcus	Capnocytophaga	6.0	Mixed	#cccccc
Enterococcus	Catabacter	14.0	Mixed	#cccccc
Enterococcus	Catenibacterium	5.0	Mixed	#cccccc
Enterococcus	Catonella	2.0	Mixed	#cccccc
Enterococcus	Cellulomonas	18.0	Mixed	#cccccc
Enterococcus	Clostridium	26.0	Mixed	#cccccc
Enterococcus	Collinsella	72.0	Mixed	#cccccc
Enterococcus	Coprobacillus	73.0	Mixed	#cccccc
Enterococcus	Coprobacter	25.0	Mixed	#cccccc
Enterococcus	Coprococcus	54.0	Mixed	#cccccc
Enterococcus	Desulfovibrio	29.0	Mixed	#cccccc
Enterococcus	Dialister	25.0	Mixed	#cccccc
Enterococcus	Dielma	20.0	Mixed	#cccccc
Enterococcus	Dorea	93.0	Mixed	#cccccc
Enterococcus	Eggerthella	48.0	Mixed	#cccccc
Enterorhabdus	Bacillus	3.0	Mixed	#cccccc
Enterorhabdus	Candidatus Stoquefichus	2.0	Stool	#ded579
Erwinia	Bacteroides	2.0	Mixed	#cccccc
Erwinia	Blautia	3.0	Mixed	#cccccc
Erysipelatoclostridium	Acetivibrio	27.0	Stool	#ded579
Erysipelatoclostridium	Acidaminococcus	8.0	Stool	#ded579
Erysipelatoclostridium	Acinetobacter	28.0	Mixed	#cccccc
Erysipelatoclostridium	Actinomyces	13.0	Mixed	#cccccc
Erysipelatoclostridium	Adlercreutzia	23.0	Stool	#ded579
Erysipelatoclostridium	Akkermansia	21.0	Stool	#ded579
Erysipelatoclostridium	Alistipes	29.0	Stool	#ded579
Erysipelatoclostridium	Anaerostipes	16.0	Stool	#ded579
Erysipelatoclostridium	Anaerotruncus	35.0	Stool	#ded579
Erysipelatoclostridium	Anoxybacillus	1.0	Mixed	#cccccc
Erysipelatoclostridium	Bacillus	5.0	Mixed	#cccccc
Erysipelatoclostridium	Bacteroides	20.0	Stool	#ded579
Erysipelatoclostridium	Barnesiella	10.0	Stool	#ded579
Erysipelatoclostridium	Bifidobacterium	14.0	Mixed	#cccccc
Erysipelatoclostridium	Bilophila	16.0	Stool	#ded579
Erysipelatoclostridium	Blautia	18.0	Stool	#ded579
Erysipelatoclostridium	Brevibacillus	1.0	Mixed	#cccccc
Erysipelatoclostridium	Butyricicoccus	12.0	Stool	#ded579
Erysipelatoclostridium	Butyricimonas	19.0	Stool	#ded579
Erysipelatoclostridium	Campylobacter	8.0	Mixed	#cccccc
Erysipelatoclostridium	Candidatus Soleaferrea	4.0	Stool	#ded579
Erysipelatoclostridium	Catabacter	6.0	Stool	#ded579
Erysipelatoclostridium	Chthoniobacter	2.0	Stool	#ded579
Erysipelatoclostridium	Citrobacter	2.0	Mixed	#cccccc
Erysipelatoclostridium	Cloacibacillus	3.0	Stool	#ded579
Erysipelatoclostridium	Clostridium	12.0	Stool	#ded579
Erysipelatoclostridium	Collinsella	25.0	Stool	#ded579
Erysipelatoclostridium	Coprobacillus	31.0	Stool	#ded579
Erysipelatoclostridium	Coprobacter	11.0	Stool	#ded579
Erysipelatoclostridium	Coprococcus	16.0	Stool	#ded579
Erysipelatoclostridium	Deinococcus	1.0	Mixed	#cccccc
Erysipelatoclostridium	Desulfovibrio	12.0	Stool	#ded579
Erysipelatoclostridium	Dialister	12.0	Stool	#ded579
Erysipelatoclostridium	Dorea	39.0	Stool	#ded579
Erysipelatoclostridium	Eggerthella	17.0	Stool	#ded579
Erysipelatoclostridium	Enterobacter	2.0	Mixed	#cccccc
Erysipelatoclostridium	Enterococcus	59.0	Mixed	#cccccc
Escherichia	Acetivibrio	17.0	Stool	#ded579
Escherichia	Acinetobacter	17.0	Mixed	#cccccc
Escherichia	Adlercreutzia	4.0	Stool	#ded579
Escherichia	Akkermansia	13.0	Stool	#ded579
Escherichia	Alistipes	12.0	Stool	#ded579
Escherichia	Anaeroglobus	3.0	Mixed	#cccccc
Escherichia	Anaerostipes	9.0	Stool	#ded579
Escherichia	Anaerotruncus	12.0	Stool	#ded579
Escherichia	Bacillus	2.0	Mixed	#cccccc
Escherichia	Bacteroides	17.0	Stool	#ded579
Escherichia	Barnesiella	4.0	Stool	#ded579
Escherichia	Bifidobacterium	11.0	Mixed	#cccccc
Escherichia	Blautia	6.0	Stool	#ded579
Escherichia	Butyricicoccus	6.0	Stool	#ded579
Escherichia	Butyricimonas	11.0	Stool	#ded579
Escherichia	Candidatus Stoquefichus	2.0	Stool	#ded579
Escherichia	Capnocytophaga	3.0	Mixed	#cccccc
Escherichia	Collinsella	14.0	Stool	#ded579
Escherichia	Coprobacillus	22.0	Stool	#ded579
Escherichia	Coprobacter	5.0	Stool	#ded579
Escherichia	Coprococcus	6.0	Stool	#ded579
Escherichia	Desulfovibrio	6.0	Stool	#ded579
Escherichia	Dialister	3.0	Stool	#ded579
Escherichia	Dorea	11.0	Stool	#ded579
Escherichia	Enterobacter	2.0	Mixed	#cccccc
Escherichia	Enterococcus	20.0	Mixed	#cccccc
Ethanoligenens	Bilophila	2.0	Stool	#ded579
Eubacterium	Acetivibrio	110.0	Mixed	#cccccc
Eubacterium	Acidaminococcus	10.0	Mixed	#cccccc
Eubacterium	Acinetobacter	53.0	Mixed	#cccccc
Eubacterium	Actinomyces	20.0	Mixed	#cccccc
Eubacterium	Adlercreutzia	46.0	Mixed	#cccccc
Eubacterium	Akkermansia	40.0	Mixed	#cccccc
Eubacterium	Alistipes	81.0	Mixed	#cccccc
Eubacterium	Alloprevotella	17.0	Mixed	#cccccc
Eubacterium	Anaerofustis	10.0	Mixed	#cccccc
Eubacterium	Anaerostipes	33.0	Mixed	#cccccc
Eubacterium	Anaerotruncus	69.0	Mixed	#cccccc
Eubacterium	Anaerovibrio	2.0	Mixed	#cccccc
Eubacterium	Bacillus	20.0	Mixed	#cccccc
Eubacterium	Bacteroides	52.0	Mixed	#cccccc
Eubacterium	Barnesiella	34.0	Mixed	#cccccc
Eubacterium	Bifidobacterium	34.0	Mixed	#cccccc
Eubacterium	Bilophila	46.0	Mixed	#cccccc
Eubacterium	Blautia	25.0	Mixed	#cccccc
Eubacterium	Butyricicoccus	15.0	Mixed	#cccccc
Eubacterium	Butyricimonas	44.0	Mixed	#cccccc
Eubacterium	Campylobacter	5.0	Mixed	#cccccc
Eubacterium	Candidatus Stoquefichus	6.0	Mixed	#cccccc
Eubacterium	Capnocytophaga	8.0	Mixed	#cccccc
Eubacterium	Cellulomonas	22.0	Mixed	#cccccc
Eubacterium	Chthoniobacter	2.0	Mixed	#cccccc
Eubacterium	Cloacibacillus	3.0	Mixed	#cccccc
Eubacterium	Clostridium	13.0	Mixed	#cccccc
Eubacterium	Collinsella	48.0	Mixed	#cccccc
Eubacterium	Coprobacillus	50.0	Mixed	#cccccc
Eubacterium	Coprobacter	25.0	Mixed	#cccccc
Eubacterium	Coprococcus	34.0	Mixed	#cccccc
Eubacterium	Desulfovibrio	28.0	Mixed	#cccccc
Eubacterium	Dialister	16.0	Mixed	#cccccc
Eubacterium	Dielma	20.0	Mixed	#cccccc
Eubacterium	Dorea	86.0	Mixed	#cccccc
Eubacterium	Eggerthella	25.0	Mixed	#cccccc
