	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
12	Acidaminococcus sp. HPA0509	[Clostridium] methylpentosum	2.0	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
13	[Clostridium] methylpentosum	Acidaminococcus sp. HPA0509	2.0	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
14	Actinomyces sp. S6-Spd3	[Clostridium] scindens	2.0	3	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	2.0	6.0	#7effb5	#7effb5
15	[Clostridium] scindens	Actinomyces sp. S6-Spd3	2.0	2	3	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	2.0	6.0	#7effb5	#7effb5
16	Adlercreutzia equolifaciens	[Clostridium] symbiosum	4.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
17	[Clostridium] symbiosum	Adlercreutzia equolifaciens	4.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
18	Alistipes finegoldii	[Eubacterium] hallii	5.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
19	[Eubacterium] hallii	Alistipes finegoldii	5.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
20	Alistipes indistinctus	Akkermansia muciniphila	4.0	8	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
21	Akkermansia muciniphila	Alistipes indistinctus	4.0	15	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
22	Alistipes obesi	Acidaminococcus intestini	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
23	Acidaminococcus intestini	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
24	Alistipes obesi	Acidaminococcus sp. BV3L6	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
25	Acidaminococcus sp. BV3L6	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
26	Alistipes obesi	Acidaminococcus sp. HPA0509	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
27	Acidaminococcus sp. HPA0509	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
28	Alistipes onderdonkii	[Bacteroides] pectinophilus	6.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
29	[Bacteroides] pectinophilus	Alistipes onderdonkii	6.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
30	Alistipes onderdonkii	Adlercreutzia equolifaciens	5.0	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
31	Adlercreutzia equolifaciens	Alistipes onderdonkii	5.0	6	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
32	Alistipes onderdonkii	Alistipes inops	4.0	11	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
33	Alistipes inops	Alistipes onderdonkii	4.0	7	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
34	Alistipes putredinis	Alistipes indistinctus	5.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
35	Alistipes indistinctus	Alistipes putredinis	5.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
36	Alistipes senegalensis	Acidaminococcus intestini	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
37	Acidaminococcus intestini	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
38	Alistipes senegalensis	Acidaminococcus sp. BV3L6	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
39	Acidaminococcus sp. BV3L6	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
40	Alistipes senegalensis	Acidaminococcus sp. HPA0509	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
41	Acidaminococcus sp. HPA0509	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
42	Alistipes senegalensis	Alistipes obesi	4.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
43	Alistipes obesi	Alistipes senegalensis	4.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
44	Alistipes sp. AL-1	[Clostridium] methylpentosum	3.0	11	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
45	[Clostridium] methylpentosum	Alistipes sp. AL-1	3.0	5	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
46	Alistipes sp. AL-1	Alistipes obesi	5.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
47	Alistipes obesi	Alistipes sp. AL-1	5.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
48	Alistipes sp. AL-1	Alistipes onderdonkii	4.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
49	Alistipes onderdonkii	Alistipes sp. AL-1	4.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
50	Alistipes sp. HGB5	[Eubacterium] eligens	4.0	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
51	[Eubacterium] eligens	Alistipes sp. HGB5	4.0	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
52	Alistipes sp. HGB5	[Eubacterium] hallii	4.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
53	[Eubacterium] hallii	Alistipes sp. HGB5	4.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
54	Alistipes sp. HGB5	Alistipes finegoldii	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
55	Alistipes finegoldii	Alistipes sp. HGB5	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
56	Anaerostipes hadrus	[Clostridium] symbiosum	5.0	7	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
57	[Clostridium] symbiosum	Anaerostipes hadrus	5.0	10	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
58	Anaerostipes hadrus	[Eubacterium] hallii	4.0	7	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
59	[Eubacterium] hallii	Anaerostipes hadrus	4.0	12	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
60	Anaerotruncus colihominis	Acetivibrio ethanolgignens	8.0	11	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	8.0	#7effb5	#d4dd80
61	Acetivibrio ethanolgignens	Anaerotruncus colihominis	8.0	13	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	8.0	#7effb5	#d4dd80
62	Anaerotruncus colihominis	Acinetobacter baumannii	4.0	11	7	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	2.0	8.0	#7effb5	#d4dd80
63	Acinetobacter baumannii	Anaerotruncus colihominis	4.0	7	11	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	2.0	8.0	#7effb5	#d4dd80
64	bacterium LF-3	[Clostridium] symbiosum	5.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
65	[Clostridium] symbiosum	bacterium LF-3	5.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
66	bacterium LF-3	[Eubacterium] hallii	4.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
67	[Eubacterium] hallii	bacterium LF-3	4.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
68	bacterium LF-3	Alistipes onderdonkii	4.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
69	Alistipes onderdonkii	bacterium LF-3	4.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
70	Bacteroides acidifaciens	[Clostridium] spiroforme	4.0	15	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
71	[Clostridium] spiroforme	Bacteroides acidifaciens	4.0	9	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
72	Bacteroides caccae	Acinetobacter baumannii	4.0	14	7	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	2.0	8.0	#7effb5	#d4dd80
73	Acinetobacter baumannii	Bacteroides caccae	4.0	7	14	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	2.0	8.0	#7effb5	#d4dd80
74	Bacteroides cellulosilyticus	Alistipes finegoldii	4.0	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
75	Alistipes finegoldii	Bacteroides cellulosilyticus	4.0	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	6.0	#7effb5	#7effb5
76	Bacteroides clarus	Anaerostipes caccae	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
77	Anaerostipes caccae	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
78	Bacteroides clarus	Anaerostipes sp. 3_2_56FAA	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
79	Anaerostipes sp. 3_2_56FAA	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
80	Bacteroides clarus	Bacteroidaceae bacterium MS4	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
81	Bacteroidaceae bacterium MS4	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
82	Bacteroides coprocola	Acidaminococcus intestini	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
83	Acidaminococcus intestini	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
84	Bacteroides coprocola	Acidaminococcus sp. BV3L6	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
85	Acidaminococcus sp. BV3L6	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
86	Bacteroides coprocola	Acidaminococcus sp. HPA0509	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
87	Acidaminococcus sp. HPA0509	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
88	Bacteroides coprocola	Alistipes obesi	3.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
89	Alistipes obesi	Bacteroides coprocola	3.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
90	Bacteroides coprocola	Alistipes sp. AL-1	3.0	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
91	Alistipes sp. AL-1	Bacteroides coprocola	3.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
92	Bacteroides coprophilus	Anaerostipes caccae	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
93	Anaerostipes caccae	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
94	Bacteroides coprophilus	Anaerostipes sp. 3_2_56FAA	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
95	Anaerostipes sp. 3_2_56FAA	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
96	Bacteroides coprophilus	Bacteroidaceae bacterium MS4	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
97	Bacteroidaceae bacterium MS4	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
98	Bacteroides coprosuis	[Clostridium] methylpentosum	2.0	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
99	[Clostridium] methylpentosum	Bacteroides coprosuis	2.0	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
100	Bacteroides coprosuis	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
101	Alistipes obesi	Bacteroides coprosuis	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
102	Bacteroides coprosuis	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
103	Alistipes senegalensis	Bacteroides coprosuis	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
104	Bacteroides coprosuis	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
105	Bacteroides coprocola	Bacteroides coprosuis	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	5.0	#7effb5	#54f6cb
106	Bacteroides dorei	Anaerostipes caccae	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
107	Anaerostipes caccae	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
108	Bacteroides dorei	Anaerostipes sp. 3_2_56FAA	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
109	Anaerostipes sp. 3_2_56FAA	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
110	Bacteroides dorei	Bacteroidaceae bacterium MS4	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
111	Bacteroidaceae bacterium MS4	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
112	Bacteroides dorei	Bacteroides acidifaciens	4.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
113	Bacteroides acidifaciens	Bacteroides dorei	4.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
114	Bacteroides dorei	Bacteroides clarus	4.0	16	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
115	Bacteroides clarus	Bacteroides dorei	4.0	8	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
116	Bacteroides eggerthii	Anaerostipes caccae	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
117	Anaerostipes caccae	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
118	Bacteroides eggerthii	Anaerostipes sp. 3_2_56FAA	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
119	Anaerostipes sp. 3_2_56FAA	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
120	Bacteroides eggerthii	Bacteroidaceae bacterium MS4	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
121	Bacteroidaceae bacterium MS4	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
122	Bacteroides eggerthii	Bacteroides clarus	3.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
123	Bacteroides clarus	Bacteroides eggerthii	3.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
124	Bacteroides faecichinchillae	[Clostridium] asparagiforme	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
125	[Clostridium] asparagiforme	Bacteroides faecichinchillae	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
126	Bacteroides faecichinchillae	Akkermansia muciniphila	4.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
127	Akkermansia muciniphila	Bacteroides faecichinchillae	4.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
128	Bacteroides faecis	[Clostridium] leptum	4.0	14	15	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	2.0	#7effb5	#2c7ef7
129	[Clostridium] leptum	Bacteroides faecis	4.0	15	14	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	3.0	#7effb5	#01b3ec
130	Bacteroides faecis	Alistipes inops	4.0	14	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
131	Alistipes inops	Bacteroides faecis	4.0	7	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
132	Bacteroides faecis	Bacteroides faecichinchillae	5.0	14	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
133	Bacteroides faecichinchillae	Bacteroides faecis	5.0	10	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#7effb5	#2c7ef7
134	Bacteroides finegoldii	Anaerostipes caccae	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
135	Anaerostipes caccae	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
136	Bacteroides finegoldii	Anaerostipes sp. 3_2_56FAA	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
137	Anaerostipes sp. 3_2_56FAA	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
138	Bacteroides finegoldii	Bacteroidaceae bacterium MS4	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
139	Bacteroidaceae bacterium MS4	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
140	Bacteroides finegoldii	Bacteroides dorei	4.0	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
141	Bacteroides dorei	Bacteroides finegoldii	4.0	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
142	Bacteroides fragilis	[Clostridium] asparagiforme	6.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
143	[Clostridium] asparagiforme	Bacteroides fragilis	6.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
144	Bacteroides fragilis	[Clostridium] spiroforme	7.0	16	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
145	[Clostridium] spiroforme	Bacteroides fragilis	7.0	9	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
146	Bacteroides fragilis	[Clostridium] symbiosum	7.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
147	[Clostridium] symbiosum	Bacteroides fragilis	7.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	3.0	#7effb5	#01b3ec
148	Bacteroides fragilis	Akkermansia muciniphila	6.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
149	Akkermansia muciniphila	Bacteroides fragilis	6.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#7effb5	#8000ff
150	Bacteroides fragilis	Bacteroides acidifaciens	5.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
151	Bacteroides acidifaciens	Bacteroides fragilis	5.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
152	Bacteroides fragilis	Bacteroides barnesiae	5.0	16	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
153	Bacteroides barnesiae	Bacteroides fragilis	5.0	8	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#7effb5	#5641fd
154	Bacteroides gallinarum	[Clostridium] spiroforme	6.0	13	9	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#7effb5	#8000ff
155	[Clostridium] spiroforme	Bacteroides gallinarum	6.0	9	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	1.0	#7effb5	#5641fd
156	Bacteroides gallinarum	Akkermansia muciniphila	7.0	13	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#7effb5	#8000ff
157	Akkermansia muciniphila	Bacteroides gallinarum	7.0	15	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
158	Bacteroides gallinarum	Alistipes finegoldii	5.0	13	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#7effb5	#8000ff
159	Alistipes finegoldii	Bacteroides gallinarum	5.0	11	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	6.0	#7effb5	#7effb5
160	Bacteroides gallinarum	Alistipes onderdonkii	6.0	13	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#7effb5	#8000ff
