TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	2	9.0	0.0	#c6e789	#8000ff
Aggregatibacter aphrophilus	Saliva	#cbe486	14	9.0	0.0	#c6e789	#8000ff
Aggregatibacter segnis	Supragingival_plaque	#ff8646	3	9.0	0.0	#c6e789	#8000ff
Akkermansia muciniphila	Stool	#e8cb72	4	8.0	1.0	#a2f9a0	#5e35fe
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Alistipes inops	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Alistipes obesi	Stool	#e8cb72	9	8.0	1.0	#a2f9a0	#5e35fe
Alistipes onderdonkii	Stool	#e8cb72	8	6.0	2.0	#5af8c8	#3c68f9
Alistipes putredinis	Stool	#e8cb72	17	6.0	2.0	#5af8c8	#3c68f9
Alistipes senegalensis	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
Alistipes shahii	Stool	#e8cb72	8	8.0	1.0	#a2f9a0	#5e35fe
Alistipes sp. AL-1	Stool	#e8cb72	5	6.0	2.0	#5af8c8	#3c68f9
Alistipes sp. HGB5	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Alistipes timonensis	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Aliterella atlantica	Anterior_nares	#8000ff	1	9.0	0.0	#c6e789	#8000ff
Alloiococcus otitis	Anterior_nares	#8000ff	4	5.0	4.0	#37e6d8	#08bee9
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	8	9.0	0.0	#c6e789	#8000ff
Altererythrobacter troitsensis	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Aminiphilus circumscriptus	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	12	14.0	7.0	#ff0000	#6efebe
Anaerococcus obesiensis	L_Retroauricular_crease	#34e4d9	6	14.0	7.0	#ff0000	#6efebe
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	16	14.0	7.0	#ff0000	#6efebe
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	20	14.0	7.0	#ff0000	#6efebe
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	11	14.0	7.0	#ff0000	#6efebe
Anaerococcus sp. MT16	L_Retroauricular_crease	#34e4d9	6	14.0	7.0	#ff0000	#6efebe
Anaerococcus sp. PH9	L_Retroauricular_crease	#34e4d9	8	14.0	7.0	#ff0000	#6efebe
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	12	14.0	7.0	#ff0000	#6efebe
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	4	0.0	1.0	#8000ff	#5e35fe
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	2	8.0	1.0	#a2f9a0	#5e35fe
Anaerostipes hadrus	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Anaerotruncus colihominis	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Aquabacterium parvum	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#5af8c8	#3c68f9
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	7	6.0	2.0	#5af8c8	#3c68f9
Arcobacter butzleri	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#5af8c8	#3c68f9
Arcobacter cibarius	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Arthrobacter sp. YC-RL1	L_Retroauricular_crease	#34e4d9	2	2.0	6.0	#386df9	#4df3ce
Atopobium vaginae	Posterior_fornix	#8efeac	9	6.0	2.0	#5af8c8	#3c68f9
Aureimonas ureilytica	L_Retroauricular_crease	#34e4d9	1	5.0	4.0	#37e6d8	#08bee9
Azohydromonas australica	Anterior_nares	#8000ff	1	6.0	2.0	#5af8c8	#3c68f9
Bacillus flexus	L_Retroauricular_crease	#34e4d9	1	9.0	2.0	#c6e789	#3c68f9
Bacillus ginsengihumi	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#5af8c8	#3c68f9
Bacillus mycoides	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Bacillus smithii	L_Retroauricular_crease	#34e4d9	2	9.0	0.0	#c6e789	#8000ff
Bacillus thermoamylovorans	Anterior_nares	#8000ff	4	6.0	2.0	#5af8c8	#3c68f9
Bacillus thuringiensis	L_Retroauricular_crease	#34e4d9	2	0.0	1.0	#8000ff	#5e35fe
bacteria symbiont BFo2 of Frankliniella occidentalis	Anterior_nares	#8000ff	1	9.0	0.0	#c6e789	#8000ff
bacterium SIT7	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides acidifaciens	Stool	#e8cb72	2	11.0	3.0	#ffa055	#1996f3
Bacteroides barnesiae	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Bacteroides caccae	Stool	#e8cb72	20	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides cellulosilyticus	Stool	#e8cb72	5	6.0	2.0	#5af8c8	#3c68f9
Bacteroides clarus	Stool	#e8cb72	4	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides coprocola	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides coprophilus	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides eggerthii	Stool	#e8cb72	4	0.0	1.0	#8000ff	#5e35fe
Bacteroides faecis	Stool	#e8cb72	9	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides finegoldii	Stool	#e8cb72	13	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides fluxus	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	3	6.0	2.0	#5af8c8	#3c68f9
Bacteroides intestinalis	Stool	#e8cb72	4	7.0	2.0	#7effb5	#3c68f9
Bacteroides massiliensis	Stool	#e8cb72	13	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides nordii	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides ovatus	Stool	#e8cb72	13	11.0	3.0	#ffa055	#1996f3
Bacteroides paurosaccharolyticus	Stool	#e8cb72	1	6.0	2.0	#5af8c8	#3c68f9
[Bacteroides] pectinophilus	Stool	#e8cb72	4	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides plebeius	Stool	#e8cb72	4	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides propionicifaciens	L_Retroauricular_crease	#34e4d9	3	14.0	7.0	#ff0000	#6efebe
Bacteroides pyogenes	Stool	#e8cb72	1	6.0	2.0	#5af8c8	#3c68f9
Bacteroides salanitronis	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides salyersiae	Stool	#e8cb72	8	11.0	3.0	#ffa055	#1996f3
Bacteroides sartorii	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Bacteroides sp. 1_1_6	Stool	#e8cb72	2	0.0	1.0	#8000ff	#5e35fe
Bacteroides sp. 14(A)	Stool	#e8cb72	1	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides sp. 2_2_4	Stool	#e8cb72	3	7.0	2.0	#7effb5	#3c68f9
Bacteroides sp. 3_1_13	Stool	#e8cb72	6	6.0	2.0	#5af8c8	#3c68f9
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	1	7.0	2.0	#7effb5	#3c68f9
Bacteroides sp. 3_1_40A	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	1	5.0	4.0	#37e6d8	#08bee9
Bacteroides sp. D2	Stool	#e8cb72	5	6.0	2.0	#5af8c8	#3c68f9
Bacteroides sp. D20	Stool	#e8cb72	11	6.0	2.0	#5af8c8	#3c68f9
Bacteroides sp. D22	Stool	#e8cb72	1	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides stercorirosoris	Stool	#e8cb72	4	6.0	2.0	#5af8c8	#3c68f9
Bacteroides stercoris	Stool	#e8cb72	15	8.0	1.0	#a2f9a0	#5e35fe
Bacteroides thetaiotaomicron	Stool	#e8cb72	10	6.0	2.0	#5af8c8	#3c68f9
Bacteroides uniformis	Stool	#e8cb72	14	7.0	2.0	#7effb5	#3c68f9
Bacteroides vulgatus	Stool	#e8cb72	16	6.0	2.0	#5af8c8	#3c68f9
Bacteroides xylanisolvens	Stool	#e8cb72	4	6.0	2.0	#5af8c8	#3c68f9
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	11	7.0	2.0	#7effb5	#3c68f9
Barnesiella intestinihominis	Stool	#e8cb72	10	0.0	1.0	#8000ff	#5e35fe
Belnapia moabensis	L_Retroauricular_crease	#34e4d9	3	5.0	4.0	#37e6d8	#08bee9
Belnapia sp. F-4-1	L_Retroauricular_crease	#34e4d9	2	5.0	4.0	#37e6d8	#08bee9
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	1	9.0	0.0	#c6e789	#8000ff
Bifidobacterium adolescentis	Stool	#e8cb72	12	8.0	1.0	#a2f9a0	#5e35fe
Bifidobacterium bifidum	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Bifidobacterium breve	Posterior_fornix	#8efeac	3	8.0	1.0	#a2f9a0	#5e35fe
Bifidobacterium catenulatum	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#a2f9a0	#5e35fe
Bifidobacterium longum	Stool	#e8cb72	6	8.0	1.0	#a2f9a0	#5e35fe
Bifidobacterium minimum	L_Retroauricular_crease	#34e4d9	2	7.0	2.0	#7effb5	#3c68f9
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#34e4d9	7	6.0	2.0	#5af8c8	#3c68f9
Bilophila wadsworthia	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Blautia hydrogenotrophica	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Blautia obeum	Stool	#e8cb72	12	8.0	1.0	#a2f9a0	#5e35fe
Blautia sp. GD9	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Blautia sp. KLE 1732	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
Blautia wexlerae	Stool	#e8cb72	8	8.0	1.0	#a2f9a0	#5e35fe
Bosea sp. Root483D1	L_Retroauricular_crease	#34e4d9	1	5.0	4.0	#37e6d8	#08bee9
Brachybacterium muris	R_Retroauricular_crease	#acf59a	1	5.0	4.0	#37e6d8	#08bee9
Brachybacterium paraconglomeratum	L_Retroauricular_crease	#34e4d9	3	5.0	4.0	#37e6d8	#08bee9
Brachybacterium sp. SW0106-09	L_Retroauricular_crease	#34e4d9	3	5.0	4.0	#37e6d8	#08bee9
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	3	6.0	2.0	#5af8c8	#3c68f9
Bradyrhizobium sp. CCH5-F6	R_Retroauricular_crease	#acf59a	2	8.0	1.0	#a2f9a0	#5e35fe
Brevibacterium casei	R_Retroauricular_crease	#acf59a	7	2.0	6.0	#386df9	#4df3ce
Brevibacterium massiliense	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#5e35fe
Brevibacterium mcbrellneri	Anterior_nares	#8000ff	6	0.0	1.0	#8000ff	#5e35fe
Brevundimonas nasdae	R_Retroauricular_crease	#acf59a	1	5.0	4.0	#37e6d8	#08bee9
Brevundimonas sp. DS20	R_Retroauricular_crease	#acf59a	1	9.0	2.0	#c6e789	#3c68f9
Brochothrix thermosphacta	Saliva	#cbe486	3	9.0	0.0	#c6e789	#8000ff
Bulleidia extructa	Throat	#ff5c2f	2	9.0	0.0	#c6e789	#8000ff
Butyricimonas synergistica	Stool	#e8cb72	1	0.0	1.0	#8000ff	#5e35fe
Butyricimonas virosa	Stool	#e8cb72	9	6.0	2.0	#5af8c8	#3c68f9
Butyrivibrio crossotus	Stool	#e8cb72	5	8.0	1.0	#a2f9a0	#5e35fe
Caldibacillus debilis	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#5af8c8	#3c68f9
Calothrix sp. PCC 7103	Anterior_nares	#8000ff	2	9.0	0.0	#c6e789	#8000ff
Campylobacter concisus	Attached	#622ffe	16	6.0	2.0	#5af8c8	#3c68f9
Campylobacter curvus	Supragingival_plaque	#ff8646	1	9.0	0.0	#c6e789	#8000ff
Campylobacter gracilis	Subgingival_plaque	#ffac5c	9	7.0	2.0	#7effb5	#3c68f9
Campylobacter hominis	R_Retroauricular_crease	#acf59a	1	14.0	7.0	#ff0000	#6efebe
Campylobacter rectus	Subgingival_plaque	#ffac5c	3	9.0	0.0	#c6e789	#8000ff
Campylobacter showae	Supragingival_plaque	#ff8646	10	9.0	0.0	#c6e789	#8000ff
Campylobacter ureolyticus	R_Retroauricular_crease	#acf59a	6	14.0	7.0	#ff0000	#6efebe
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	4	0.0	1.0	#8000ff	#5e35fe
Candidatus Bacteroides timonensis	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Candidatus Methylopumilus planktonicus	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Capnocytophaga canimorsus	R_Retroauricular_crease	#acf59a	1	6.0	2.0	#5af8c8	#3c68f9
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	16	6.0	2.0	#5af8c8	#3c68f9
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	4	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	4	0.0	1.0	#8000ff	#5e35fe
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	1	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#ffac5c	4	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	10	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	21	6.0	2.0	#5af8c8	#3c68f9
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	12	11.0	3.0	#ffa055	#1996f3
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8646	2	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	2	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	6	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	2	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8646	2	9.0	0.0	#c6e789	#8000ff
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	5	6.0	2.0	#5af8c8	#3c68f9
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	15	9.0	0.0	#c6e789	#8000ff
Cardiobacterium hominis	Subgingival_plaque	#ffac5c	6	6.0	2.0	#5af8c8	#3c68f9
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	6	9.0	2.0	#c6e789	#3c68f9
Carnobacterium divergens	Saliva	#cbe486	1	7.0	2.0	#7effb5	#3c68f9
Carnobacterium inhibens	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#5af8c8	#3c68f9
Carnobacterium maltaromaticum	Hard_palate	#08acee	12	9.0	0.0	#c6e789	#8000ff
Casaltella massiliensis	L_Retroauricular_crease	#34e4d9	5	14.0	7.0	#ff0000	#6efebe
Catabacter hongkongensis	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Catenibacterium mitsuokai	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
Catonella morbi	Subgingival_plaque	#ffac5c	12	9.0	0.0	#c6e789	#8000ff
Cellulomonas carbonis	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Cellulomonas flavigena	Throat	#ff5c2f	2	9.0	0.0	#c6e789	#8000ff
Centipeda periodontii	Subgingival_plaque	#ffac5c	1	2.0	6.0	#386df9	#4df3ce
Chlamydia trachomatis	Keratinized_gingiva	#17cbe4	5	6.0	2.0	#5af8c8	#3c68f9
Chryseobacterium indologenes	L_Retroauricular_crease	#34e4d9	2	9.0	0.0	#c6e789	#8000ff
Clostridia bacterium UC5.1-1D1	Stool	#e8cb72	3	6.0	2.0	#5af8c8	#3c68f9
Clostridia bacterium UC5.1-1D10	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridia bacterium UC5.1-2F7	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridiales bacterium SIT13	L_Retroauricular_crease	#34e4d9	8	14.0	7.0	#ff0000	#6efebe
Clostridiales bacterium VE202-01	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridiales bacterium VE202-03	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridiales bacterium VE202-13	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridiales bacterium VE202-21	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridiales bacterium VE202-27	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
[Clostridium] clariflavum	L_Retroauricular_crease	#34e4d9	5	14.0	7.0	#ff0000	#6efebe
[Clostridium] clostridioforme	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
[Clostridium] leptum	L_Retroauricular_crease	#34e4d9	11	5.0	4.0	#37e6d8	#08bee9
Clostridium perfringens	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. 7_3_54FAA	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. ATCC BAA-442	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. GD3	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
[Clostridium] spiroforme	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. JCC	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. L2-50	Stool	#e8cb72	6	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. M62/1	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium sp. SS2/1	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
[Clostridium] sticklandii	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#5af8c8	#3c68f9
[Clostridium] symbiosum	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Clostridium tetani	L_Retroauricular_crease	#34e4d9	5	14.0	7.0	#ff0000	#6efebe
Collinsella aerofaciens	Stool	#e8cb72	7	8.0	1.0	#a2f9a0	#5e35fe
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	8	8.0	1.0	#a2f9a0	#5e35fe
Collinsella sp. MS5	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#a2f9a0	#5e35fe
Collinsella stercoris	Stool	#e8cb72	2	8.0	1.0	#a2f9a0	#5e35fe
Conchiformibius steedae	R_Retroauricular_crease	#acf59a	2	9.0	0.0	#c6e789	#8000ff
Coprobacillus sp. 8_1_38FAA	Stool	#e8cb72	3	8.0	1.0	#a2f9a0	#5e35fe
Coprococcus comes	Stool	#e8cb72	8	8.0	1.0	#a2f9a0	#5e35fe
Coprococcus eutactus	Stool	#e8cb72	5	8.0	1.0	#a2f9a0	#5e35fe
Corynebacterium accolens	Anterior_nares	#8000ff	6	6.0	2.0	#5af8c8	#3c68f9
Corynebacterium ammoniagenes	Anterior_nares	#8000ff	6	2.0	6.0	#386df9	#4df3ce
Corynebacterium amycolatum	L_Retroauricular_crease	#34e4d9	2	5.0	4.0	#37e6d8	#08bee9
Corynebacterium argentoratense	Tongue_dorsum	#ff2f18	2	8.0	1.0	#a2f9a0	#5e35fe
Corynebacterium aurimucosum	Anterior_nares	#8000ff	23	2.0	6.0	#386df9	#4df3ce
Corynebacterium bovis	Anterior_nares	#8000ff	3	12.0	5.0	#ff703a	#2adddd
Corynebacterium diphtheriae	Anterior_nares	#8000ff	12	2.0	6.0	#386df9	#4df3ce
Corynebacterium durum	Supragingival_plaque	#ff8646	20	6.0	2.0	#5af8c8	#3c68f9
Corynebacterium falsenii	R_Retroauricular_crease	#acf59a	2	12.0	5.0	#ff703a	#2adddd
Corynebacterium freneyi	L_Retroauricular_crease	#34e4d9	2	0.0	1.0	#8000ff	#5e35fe
Corynebacterium genitalium	Anterior_nares	#8000ff	13	0.0	1.0	#8000ff	#5e35fe
Corynebacterium glucuronolyticum	L_Retroauricular_crease	#34e4d9	6	2.0	6.0	#386df9	#4df3ce
Corynebacterium jeikeium	Anterior_nares	#8000ff	16	2.0	6.0	#386df9	#4df3ce
Corynebacterium kroppenstedtii	R_Retroauricular_crease	#acf59a	21	12.0	5.0	#ff703a	#2adddd
Corynebacterium kutscheri	L_Retroauricular_crease	#34e4d9	3	12.0	5.0	#ff703a	#2adddd
Corynebacterium lactis	L_Retroauricular_crease	#34e4d9	3	12.0	5.0	#ff703a	#2adddd
Corynebacterium lipophiloflavum	Anterior_nares	#8000ff	3	8.0	1.0	#a2f9a0	#5e35fe
Corynebacterium lubricantis	L_Retroauricular_crease	#34e4d9	1	2.0	6.0	#386df9	#4df3ce
Corynebacterium massiliense	Anterior_nares	#8000ff	5	2.0	6.0	#386df9	#4df3ce
Corynebacterium mastitidis	Anterior_nares	#8000ff	2	8.0	1.0	#a2f9a0	#5e35fe
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	22	6.0	2.0	#5af8c8	#3c68f9
Corynebacterium minutissimum	Anterior_nares	#8000ff	14	2.0	6.0	#386df9	#4df3ce
Corynebacterium pseudogenitalium	Anterior_nares	#8000ff	19	2.0	6.0	#386df9	#4df3ce
Corynebacterium pseudotuberculosis	Anterior_nares	#8000ff	1	14.0	7.0	#ff0000	#6efebe
Corynebacterium pyruviciproducens	R_Retroauricular_crease	#acf59a	6	2.0	6.0	#386df9	#4df3ce
Corynebacterium resistens	Anterior_nares	#8000ff	4	12.0	5.0	#ff703a	#2adddd
Corynebacterium riegelii	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#5e35fe
Corynebacterium sp. ATCC 6931	L_Retroauricular_crease	#34e4d9	1	2.0	6.0	#386df9	#4df3ce
Corynebacterium sp. GD7	Anterior_nares	#8000ff	20	0.0	1.0	#8000ff	#5e35fe
Corynebacterium sp. HFH0082	R_Retroauricular_crease	#acf59a	1	2.0	6.0	#386df9	#4df3ce
Corynebacterium sp. JCB	L_Retroauricular_crease	#34e4d9	10	2.0	6.0	#386df9	#4df3ce
Corynebacterium sp. KPL1818	Anterior_nares	#8000ff	10	6.0	2.0	#5af8c8	#3c68f9
Corynebacterium sp. KPL1824	Anterior_nares	#8000ff	5	6.0	2.0	#5af8c8	#3c68f9
Corynebacterium sp. L2-79-05	L_Retroauricular_crease	#34e4d9	2	2.0	6.0	#386df9	#4df3ce
Corynebacterium striatum	Anterior_nares	#8000ff	2	2.0	6.0	#386df9	#4df3ce
Corynebacterium testudinoris	Anterior_nares	#8000ff	3	8.0	1.0	#a2f9a0	#5e35fe
