	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
53	Arcanobacterium	Crocosphaera	0.969911300836	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
54	Crocosphaera	Aureimonas	1.0	1	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
55	Aureimonas	Crocosphaera	1.0	13	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
56	Dechloromonas	Alicycliphilus	0.993862917052	7	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
57	Alicycliphilus	Dechloromonas	0.993862917052	4	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
58	Dehalobacter	Actinobacillus	0.988872788788	25	23	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
59	Actinobacillus	Dehalobacter	0.988872788788	23	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
60	Dehalobacter	Avibacterium	0.809547547485	25	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
61	Avibacterium	Dehalobacter	0.809547547485	2	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
62	Dehalobacter	Basfia	1.0	25	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
63	Basfia	Dehalobacter	1.0	3	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
64	Dehalobacter	Bibersteinia	0.947079436721	25	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
65	Bibersteinia	Dehalobacter	0.947079436721	1	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
66	Delftia	Acinetobacter	0.996168686298	6	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
67	Acinetobacter	Delftia	0.996168686298	11	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
68	Delftia	Aliterella	1.0	6	21	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
69	Aliterella	Delftia	1.0	21	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
70	Delftia	Arthrobacter	1.0	6	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
71	Arthrobacter	Delftia	1.0	1	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
72	Delftia	Azohydromonas	1.0	6	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
73	Azohydromonas	Delftia	1.0	1	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	14.0	2.0	#d4dd80	#5444fd
74	Desulfotomaculum	Anaerofustis	1.0	16	32	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
75	Anaerofustis	Desulfotomaculum	1.0	32	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
76	Desulfovibrio	Anaerofustis	0.997680793211	8	32	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
77	Anaerofustis	Desulfovibrio	0.997680793211	32	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
78	Desulfovibrio	Desulfotomaculum	0.997680793211	8	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
79	Desulfotomaculum	Desulfovibrio	0.997680793211	16	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
80	Echinicola	Actinobacillus	0.988872788788	29	23	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
81	Actinobacillus	Echinicola	0.988872788788	23	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
82	Echinicola	Avibacterium	0.809547547485	29	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
83	Avibacterium	Echinicola	0.809547547485	2	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
84	Echinicola	Basfia	1.0	29	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
85	Basfia	Echinicola	1.0	3	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
86	Echinicola	Bibersteinia	0.947079436721	29	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
87	Bibersteinia	Echinicola	0.947079436721	1	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
88	Echinicola	Dehalobacter	1.0	29	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
89	Dehalobacter	Echinicola	1.0	25	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	19.0	3.0	#ff4d27	#3e65fa
90	Eggerthella	Catabacter	0.942842332274	11	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
91	Catabacter	Eggerthella	0.942842332274	4	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
92	Elizabethkingia	Alicycliphilus	1.0	2	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
93	Alicycliphilus	Elizabethkingia	1.0	4	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
94	Elizabethkingia	Dechloromonas	0.993862917052	2	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
95	Dechloromonas	Elizabethkingia	0.993862917052	7	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	6.0	7.0	#10c6e6	#1acfe3
96	Enhydrobacter	Bosea	0.992248103726	10	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
97	Bosea	Enhydrobacter	0.992248103726	15	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
98	Enterorhabdus	Cellulomonas	0.951486712417	18	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	16.0	#386df9	#e2d176
99	Cellulomonas	Enterorhabdus	0.951486712417	10	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	16.0	#386df9	#e2d176
100	Erysipelatoclostridium	Catabacter	0.977474511276	39	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	14.0	#ecc86f	#b6f193
101	Catabacter	Erysipelatoclostridium	0.977474511276	4	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
102	Erysipelatoclostridium	Eggerthella	0.953163192239	39	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	14.0	#ecc86f	#b6f193
103	Eggerthella	Erysipelatoclostridium	0.953163192239	11	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
104	Escherichia	Enterorhabdus	0.99926311244	1	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	16.0	#386df9	#e2d176
105	Enterorhabdus	Escherichia	0.99926311244	18	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	16.0	#386df9	#e2d176
106	Exiguobacterium	Arcanobacterium	0.950147119473	5	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
107	Arcanobacterium	Exiguobacterium	0.950147119473	12	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
108	Exiguobacterium	Aureimonas	0.980459624497	5	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
109	Aureimonas	Exiguobacterium	0.980459624497	13	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
110	Exiguobacterium	Crocosphaera	0.980459624497	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
111	Crocosphaera	Exiguobacterium	0.980459624497	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	12.0	11.0	#a2f9a0	#72febb
112	Facklamia	Brevibacterium	0.904124250573	2	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	10.0	5.0	#72febb	#11a0f1
113	Brevibacterium	Facklamia	0.904124250573	3	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	10.0	5.0	#72febb	#11a0f1
114	Facklamia	Burkholderia	0.904124250573	2	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	10.0	5.0	#72febb	#11a0f1
115	Burkholderia	Facklamia	0.904124250573	10	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	10.0	5.0	#72febb	#11a0f1
116	Faecalicoccus	Catabacter	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
117	Catabacter	Faecalicoccus	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
118	Faecalicoccus	Eggerthella	0.942842332274	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
119	Eggerthella	Faecalicoccus	0.942842332274	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
120	Faecalicoccus	Erysipelatoclostridium	0.977474511276	1	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	14.0	#42edd3	#b6f193
121	Erysipelatoclostridium	Faecalicoccus	0.977474511276	39	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	15.0	14.0	#ecc86f	#b6f193
122	Faecalitalea	Anaerotruncus	0.832613092322	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#504afc	#8000ff
123	Anaerotruncus	Faecalitalea	0.832613092322	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#504afc	#8000ff
124	Faecalitalea	Butyricicoccus	0.8847077246539999	1	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#504afc	#8000ff
125	Butyricicoccus	Faecalitalea	0.8847077246539999	19	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#504afc	#8000ff
126	Fenollaria	Bosea	1.0	4	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
127	Bosea	Fenollaria	1.0	15	4	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
128	Fenollaria	Enhydrobacter	0.992248103726	4	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
129	Enhydrobacter	Fenollaria	0.992248103726	10	4	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	18.0	12.0	#ff703a	#8bfeae
130	Flavobacterium	Afipia	0.947169800914	5	39	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
131	Afipia	Flavobacterium	0.947169800914	39	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
132	Flavobacterium	Bradyrhizobium	1.0	5	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
133	Bradyrhizobium	Flavobacterium	1.0	2	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
134	Flavobacterium	Citrobacter	1.0	5	11	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
135	Citrobacter	Flavobacterium	1.0	11	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
136	Flavobacterium	Conchiformibius	0.8929465849670001	5	37	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
137	Conchiformibius	Flavobacterium	0.8929465849670001	37	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	16.0	6.0	#ffae5e	#04b9ea
138	Gallibacterium	Actinobacillus	0.905556844149	2	23	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
139	Actinobacillus	Gallibacterium	0.905556844149	23	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
140	Gallibacterium	Avibacterium	0.858527207209	2	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
141	Avibacterium	Gallibacterium	0.858527207209	2	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
142	Gallibacterium	Basfia	0.880966552491	2	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
143	Basfia	Gallibacterium	0.880966552491	3	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
144	Gallibacterium	Bibersteinia	0.8930478019020001	2	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
145	Bibersteinia	Gallibacterium	0.8930478019020001	1	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
146	Gallibacterium	Dehalobacter	0.880966552491	2	25	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
147	Dehalobacter	Gallibacterium	0.880966552491	25	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
148	Gallibacterium	Echinicola	0.880966552491	2	29	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	19.0	3.0	#ff4d27	#3e65fa
149	Echinicola	Gallibacterium	0.880966552491	29	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	19.0	3.0	#ff4d27	#3e65fa
150	Gordonibacter	Adlercreutzia	0.847038183443	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
151	Adlercreutzia	Gordonibacter	0.847038183443	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
152	Gordonibacter	Anaerofustis	0.875793291187	2	32	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
153	Anaerofustis	Gordonibacter	0.875793291187	32	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
154	Gordonibacter	Desulfotomaculum	0.875793291187	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
155	Desulfotomaculum	Gordonibacter	0.875793291187	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
156	Gordonibacter	Desulfovibrio	0.871489536782	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	4.0	#386df9	#2884f6
