	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
72	Rothia mucilaginosa	Corynebacterium matruchotii	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
73	Corynebacterium matruchotii	Rothia mucilaginosa	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
74	Rothia mucilaginosa	Gemella haemolysans	0.000268744961032	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
75	Gemella haemolysans	Rothia mucilaginosa	0.000268744961032	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
76	Rothia mucilaginosa	Rothia dentocariosa	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
77	Rothia dentocariosa	Rothia mucilaginosa	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
78	Staphylococcus aureus	Corynebacterium kroppenstedtii	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
79	Corynebacterium kroppenstedtii	Staphylococcus aureus	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
80	Staphylococcus aureus	Moraxella caprae	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
81	Moraxella caprae	Staphylococcus aureus	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
82	Staphylococcus aureus	Moraxella catarrhalis	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
83	Moraxella catarrhalis	Staphylococcus aureus	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
84	Staphylococcus aureus	Propionibacterium acnes	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
85	Propionibacterium acnes	Staphylococcus aureus	0.000268744961032	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
86	Streptococcus mitis	Gemella haemolysans	0.000268744961032	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
87	Gemella haemolysans	Streptococcus mitis	0.000268744961032	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
88	Veillonella sp. oral taxon 158	Haemophilus parainfluenzae	0.000268744961032	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
89	Haemophilus parainfluenzae	Veillonella sp. oral taxon 158	0.000268744961032	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
90	Veillonella sp. oral taxon 158	Prevotella aurantiaca	0.000268744961032	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
91	Prevotella aurantiaca	Veillonella sp. oral taxon 158	0.000268744961032	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
92	Veillonella sp. oral taxon 780	Prevotella sp. oral taxon 473	0.000537489922064	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
93	Prevotella sp. oral taxon 473	Veillonella sp. oral taxon 780	0.000537489922064	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
