TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Pyramidobacter piscolens	Stool	#ded579	21	27.0	9.0	#ff793e	#08acee
Roseburia inulinivorans	Stool	#ded579	334	18.0	30.0	#9efaa2	#ff9d53
Sanguibacteroides sp. GM7	Stool	#ded579	2	2.0	0.0	#622ffe	#8000ff
Shigella flexneri	Stool	#ded579	2	12.0	19.0	#3febd5	#7effb5
Sinorhizobium sp. GL28	Stool	#ded579	72	4.0	18.0	#425ffa	#70febc
Sphingomonas sp. Ant H11	Anterior_nares	#8000ff	2	14.0	6.0	#5efac6	#3079f7
Streptococcus agalactiae	Posterior_fornix	#7effb5	5	20.0	14.0	#beec8e	#3ae8d6
Streptococcus gallolyticus	Buccal_mucosa	#425ffa	2	14.0	6.0	#5efac6	#3079f7
Succinispira mobilis	Stool	#ded579	2	25.0	17.0	#ffa256	#64fbc3
Terrisporobacter othiniensis	Stool	#ded579	2	17.0	20.0	#8efeac	#8cfead
Turicibacter sanguinis	Stool	#ded579	2	17.0	20.0	#8efeac	#8cfead
Turicibacter sp. HGF1	Stool	#ded579	2	17.0	20.0	#8efeac	#8cfead
Varibaculum cambriense	R_Retroauricular_crease	#9efaa2	2	14.0	6.0	#5efac6	#3079f7
Veillonella montpellierensis	Keratinized_gingiva	#01b3ec	2	0.0	36.0	#8000ff	#ff2c16
Veillonella seminalis	Keratinized_gingiva	#01b3ec	2	8.0	21.0	#01b3ec	#99fca6
Veillonella sp. 6_1_27	Buccal_mucosa	#425ffa	4	17.0	38.0	#8efeac	#ff0000
Acidovorax delafieldii	Anterior_nares	#8000ff	2	3.0	2.0	#5247fc	#6629fe
Alistipes finegoldii	Stool	#ded579	332	21.0	5.0	#cee184	#3e65fa
Actinotignum schaalii	Buccal_mucosa	#425ffa	2	11.0	4.0	#2fe0db	#4c50fc
Actinomyces graevenitzii	Tongue_dorsum	#ff3219	4	9.0	3.0	#0fc4e7	#583efd
Acetobacterium dehalogenans	Stool	#ded579	2	2.0	0.0	#622ffe	#8000ff
Clostridium sartagoforme	Stool	#ded579	2	6.0	22.0	#218cf4	#a6f89d
Collinsella aerofaciens	Stool	#ded579	270	0.0	24.0	#8000ff	#c2ea8c
Desulfovibrio sp. 3_1_syn3	Stool	#ded579	11	4.0	25.0	#425ffa	#cee184
Anaerococcus lactolyticus	L_Retroauricular_crease	#1fd3e1	2	13.0	6.0	#4ef3cd	#3079f7
Dialister micraerophilus	Saliva	#beec8e	2	5.0	26.0	#3176f8	#dcd67a
Citrobacter koseri	Stool	#ded579	2	12.0	19.0	#3febd5	#7effb5
Buttiauxella agrestis	Stool	#ded579	1	24.0	12.0	#feb562	#20d5e1
Eggerthia catenaformis	Subgingival_plaque	#feb562	2	22.0	27.0	#ded579	#ebca70
Candidatus Hamiltonella defensa	Stool	#ded579	3	7.0	16.0	#11a0f1	#56f7ca
Acidaminococcus sp. D21	Stool	#ded579	1	32.0	1.0	#ff0000	#7413ff
Clostridium sp. 1_1_41A1FAA	Stool	#ded579	6	26.0	23.0	#ff8e4a	#b4f295
Butyrivibrio fibrisolvens	R_Retroauricular_crease	#9efaa2	7	1.0	13.0	#7216ff	#2fe0db
Ethanoligenens harbinense	Stool	#ded579	1	10.0	29.0	#1fd3e1	#ffae5e
Halalkalibacillus halophilus	Stool	#ded579	2	22.0	31.0	#ded579	#ff8c49
Butyrivibrio sp. FCS014	Stool	#ded579	2	20.0	14.0	#beec8e	#3ae8d6
Desulfitobacterium hafniense	Stool	#ded579	4	20.0	14.0	#beec8e	#3ae8d6
Enterorhabdus caecimuris	Stool	#ded579	4	20.0	14.0	#beec8e	#3ae8d6
Butyrivibrio sp. MC2021	Stool	#ded579	1	24.0	15.0	#feb562	#48f1d0
Eubacterium sp. 14-2	Stool	#ded579	5	1.0	13.0	#7216ff	#2fe0db
Lachnospiraceae bacterium FE2018	Tongue_dorsum	#ff3219	2	20.0	14.0	#beec8e	#3ae8d6
Clostridium dakarense	Stool	#ded579	2	17.0	20.0	#8efeac	#8cfead
Bifidobacterium ruminantium	Stool	#ded579	8	31.0	10.0	#ff190d	#07bbea
Megamonas funiformis	Stool	#ded579	17	17.0	33.0	#8efeac	#ff6835
Megasphaera elsdenii	Stool	#ded579	27	27.0	9.0	#ff793e	#08acee
Bifidobacterium angulatum	Stool	#ded579	31	27.0	9.0	#ff793e	#08acee
Atopobium vaginae	Posterior_fornix	#7effb5	4	19.0	8.0	#aef498	#169bf2
Paenibacillus stellifer	Stool	#ded579	2	29.0	35.0	#ff4a26	#ff4121
Burkholderiales bacterium 1_1_47	Stool	#ded579	210	30.0	11.0	#ff3219	#12c8e6
Enterococcus dispar	Stool	#ded579	2	16.0	28.0	#7effb5	#f6be68
Finegoldia magna	R_Retroauricular_crease	#9efaa2	4	5.0	26.0	#3176f8	#dcd67a
Idiomarina zobellii	Stool	#ded579	4	15.0	32.0	#6efebe	#ff7b40
Prevotella oris	Subgingival_plaque	#feb562	12	17.0	37.0	#8efeac	#ff160b
Ornithobacterium rhinotracheale	Buccal_mucosa	#425ffa	1	24.0	34.0	#feb562	#ff532a
Anaerovibrio lipolyticus	Stool	#ded579	2	28.0	7.0	#ff6232	#2489f5
Hallella seregens	Subgingival_plaque	#feb562	18	27.0	9.0	#ff793e	#08acee
[Eubacterium] eligens	Stool	#ded579	330	18.0	30.0	#9efaa2	#ff9d53
Cellulomonas carbonis	Stool	#ded579	69	4.0	18.0	#425ffa	#70febc
Candidatus Stoquefichus sp. SB1	Stool	#ded579	3	25.0	17.0	#ffa256	#64fbc3
Pedobacter kyungheensis	Stool	#ded579	2	0.0	36.0	#8000ff	#ff2c16
Clostridium neonatale	Stool	#ded579	2	8.0	21.0	#01b3ec	#99fca6
Veillonella sp. 3_1_44	Attached	#622ffe	4	17.0	38.0	#8efeac	#ff0000
