	source	target	weight	edge_sample	edcolor
113	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 172	0.944917784537	Tongue_dorsum	#ff0000
114	Actinomyces sp. oral taxon 877	Actinomyces slackii	0.885030724307	Supragingival_plaque	#ff964f
115	Actinomyces slackii	Actinomyces sp. oral taxon 877	0.885030724307	Supragingival_plaque	#ff964f
116	Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	0.943395181625	Saliva	#7effb5
117	Actinomyces sp. oral taxon 181	Actinomyces sp. ph3	0.943395181625	Saliva	#7effb5
118	Adlercreutzia equolifaciens	[Clostridium] symbiosum	0.80399721955	Stool	#b2f396
119	[Clostridium] symbiosum	Adlercreutzia equolifaciens	0.80399721955	Stool	#b2f396
120	Adlercreutzia equolifaciens	[Eubacterium] hallii	0.966651623185	Stool	#b2f396
121	[Eubacterium] hallii	Adlercreutzia equolifaciens	0.966651623185	Stool	#b2f396
122	Alistipes indistinctus	Acidaminococcus intestini	0.8642031643960001	Stool	#b2f396
123	Acidaminococcus intestini	Alistipes indistinctus	0.8642031643960001	Stool	#b2f396
124	Alistipes indistinctus	Acidaminococcus sp. BV3L6	0.8642031643960001	Stool	#b2f396
125	Acidaminococcus sp. BV3L6	Alistipes indistinctus	0.8642031643960001	Stool	#b2f396
126	Alistipes indistinctus	Acidaminococcus sp. HPA0509	0.8642031643960001	Stool	#b2f396
127	Acidaminococcus sp. HPA0509	Alistipes indistinctus	0.8642031643960001	Stool	#b2f396
128	Alistipes obesi	Acidaminococcus intestini	0.811044026427	Stool	#b2f396
129	Acidaminococcus intestini	Alistipes obesi	0.811044026427	Stool	#b2f396
130	Alistipes obesi	Acidaminococcus sp. BV3L6	0.811044026427	Stool	#b2f396
131	Acidaminococcus sp. BV3L6	Alistipes obesi	0.811044026427	Stool	#b2f396
132	Alistipes obesi	Acidaminococcus sp. HPA0509	0.811044026427	Stool	#b2f396
133	Acidaminococcus sp. HPA0509	Alistipes obesi	0.811044026427	Stool	#b2f396
134	Alistipes onderdonkii	[Clostridium] citroniae	0.901469224753	Stool	#b2f396
135	[Clostridium] citroniae	Alistipes onderdonkii	0.901469224753	Stool	#b2f396
136	Alistipes onderdonkii	[Eubacterium] cellulosolvens	0.901204321935	Stool	#b2f396
137	[Eubacterium] cellulosolvens	Alistipes onderdonkii	0.901204321935	Stool	#b2f396
138	Alistipes sp. AL-1	[Clostridium] asparagiforme	0.844936927629	Stool	#b2f396
139	[Clostridium] asparagiforme	Alistipes sp. AL-1	0.844936927629	Stool	#b2f396
140	Alistipes timonensis	[Clostridium] scindens	0.901441992547	Stool	#b2f396
141	[Clostridium] scindens	Alistipes timonensis	0.901441992547	Stool	#b2f396
142	Alistipes timonensis	[Clostridium] spiroforme	0.844640098114	Stool	#b2f396
143	[Clostridium] spiroforme	Alistipes timonensis	0.844640098114	Stool	#b2f396
144	Aliterella atlantica	[Clostridium] leptum	0.990675269375	Anterior_nares	#8000ff
145	[Clostridium] leptum	Aliterella atlantica	0.990675269375	Anterior_nares	#8000ff
146	Aliterella atlantica	Acinetobacter baumannii	0.905990203502	Intertype	#cccccc
147	Acinetobacter baumannii	Aliterella atlantica	0.905990203502	Intertype	#cccccc
148	Aliterella atlantica	Acinetobacter johnsonii	0.998455064465	Anterior_nares	#8000ff
149	Acinetobacter johnsonii	Aliterella atlantica	0.998455064465	Anterior_nares	#8000ff
150	Aliterella atlantica	Acinetobacter junii	0.999101953173	Anterior_nares	#8000ff
151	Acinetobacter junii	Aliterella atlantica	0.999101953173	Anterior_nares	#8000ff
152	Aliterella atlantica	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
153	Acinetobacter lwoffii	Aliterella atlantica	1.0	Anterior_nares	#8000ff
154	Aliterella atlantica	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
155	Acinetobacter sp. MDS7A	Aliterella atlantica	1.0	Anterior_nares	#8000ff
156	Aliterella atlantica	Acinetobacter towneri	0.91132040131	Anterior_nares	#8000ff
157	Acinetobacter towneri	Aliterella atlantica	0.91132040131	Anterior_nares	#8000ff
158	alpha proteobacterium LLX12A	[Clostridium] leptum	0.990675269375	Anterior_nares	#8000ff
159	[Clostridium] leptum	alpha proteobacterium LLX12A	0.990675269375	Anterior_nares	#8000ff
160	alpha proteobacterium LLX12A	Acinetobacter baumannii	0.905990203502	Intertype	#cccccc
161	Acinetobacter baumannii	alpha proteobacterium LLX12A	0.905990203502	Intertype	#cccccc
162	alpha proteobacterium LLX12A	Acinetobacter johnsonii	0.998455064465	Anterior_nares	#8000ff
163	Acinetobacter johnsonii	alpha proteobacterium LLX12A	0.998455064465	Anterior_nares	#8000ff
164	alpha proteobacterium LLX12A	Acinetobacter junii	0.999101953173	Anterior_nares	#8000ff
165	Acinetobacter junii	alpha proteobacterium LLX12A	0.999101953173	Anterior_nares	#8000ff
166	alpha proteobacterium LLX12A	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
167	Acinetobacter lwoffii	alpha proteobacterium LLX12A	1.0	Anterior_nares	#8000ff
168	alpha proteobacterium LLX12A	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
169	Acinetobacter sp. MDS7A	alpha proteobacterium LLX12A	1.0	Anterior_nares	#8000ff
170	alpha proteobacterium LLX12A	Acinetobacter towneri	0.91132040131	Anterior_nares	#8000ff
171	Acinetobacter towneri	alpha proteobacterium LLX12A	0.91132040131	Anterior_nares	#8000ff
172	alpha proteobacterium LLX12A	Aliterella atlantica	1.0	Anterior_nares	#8000ff
173	Aliterella atlantica	alpha proteobacterium LLX12A	1.0	Anterior_nares	#8000ff
174	Alysiella crassa	Actinobacillus succinogenes	1.0	Attached	#4e4dfc
175	Actinobacillus succinogenes	Alysiella crassa	1.0	Attached	#4e4dfc
176	Anaerococcus lactolyticus	Afipia broomeae	1.0	Intertype	#cccccc
177	Afipia broomeae	Anaerococcus lactolyticus	1.0	Intertype	#cccccc
178	Anaerococcus prevotii	Afipia broomeae	0.8928692281489999	Intertype	#cccccc
179	Afipia broomeae	Anaerococcus prevotii	0.8928692281489999	Intertype	#cccccc
180	Anaerococcus prevotii	Anaerococcus lactolyticus	0.8928692281489999	Posterior_fornix	#4df3ce
181	Anaerococcus lactolyticus	Anaerococcus prevotii	0.8928692281489999	Posterior_fornix	#4df3ce
182	Anaerococcus provenciensis	Acidovorax caeni	0.8682725303309999	Anterior_nares	#8000ff
183	Acidovorax caeni	Anaerococcus provenciensis	0.8682725303309999	Anterior_nares	#8000ff
184	Anaerococcus sp. PH9	Afipia broomeae	1.0	Intertype	#cccccc
185	Afipia broomeae	Anaerococcus sp. PH9	1.0	Intertype	#cccccc
186	Anaerococcus sp. PH9	Anaerococcus lactolyticus	1.0	Posterior_fornix	#4df3ce
187	Anaerococcus lactolyticus	Anaerococcus sp. PH9	1.0	Posterior_fornix	#4df3ce
188	Anaerococcus sp. PH9	Anaerococcus prevotii	0.8928692281489999	Posterior_fornix	#4df3ce
189	Anaerococcus prevotii	Anaerococcus sp. PH9	0.8928692281489999	Posterior_fornix	#4df3ce
190	Anaerococcus tetradius	Actinomyces neuii	0.991417821387	Posterior_fornix	#4df3ce
191	Actinomyces neuii	Anaerococcus tetradius	0.991417821387	Posterior_fornix	#4df3ce
192	Anaerococcus vaginalis	[Clostridium] aminophilum	1.0	Stool	#b2f396
193	[Clostridium] aminophilum	Anaerococcus vaginalis	1.0	Stool	#b2f396
194	Anaerococcus vaginalis	[Clostridium] innocuum	1.0	Stool	#b2f396
195	[Clostridium] innocuum	Anaerococcus vaginalis	1.0	Stool	#b2f396
196	Anaerococcus vaginalis	[Clostridium] spiroforme	0.8897844378730001	Stool	#b2f396
197	[Clostridium] spiroforme	Anaerococcus vaginalis	0.8897844378730001	Stool	#b2f396
198	Anaerofustis stercorihominis	[Clostridium] citroniae	0.9958814164899998	Stool	#b2f396
199	[Clostridium] citroniae	Anaerofustis stercorihominis	0.9958814164899998	Stool	#b2f396
200	Anaerofustis stercorihominis	[Eubacterium] cellulosolvens	1.0	Stool	#b2f396
201	[Eubacterium] cellulosolvens	Anaerofustis stercorihominis	1.0	Stool	#b2f396
202	Anaerofustis stercorihominis	[Eubacterium] hallii	0.8474833250470001	Stool	#b2f396
203	[Eubacterium] hallii	Anaerofustis stercorihominis	0.8474833250470001	Stool	#b2f396
204	Anaerofustis stercorihominis	[Ruminococcus] gnavus	0.849207288468	Stool	#b2f396
205	[Ruminococcus] gnavus	Anaerofustis stercorihominis	0.849207288468	Stool	#b2f396
206	Anaerofustis stercorihominis	Alistipes onderdonkii	0.901204321935	Stool	#b2f396
207	Alistipes onderdonkii	Anaerofustis stercorihominis	0.901204321935	Stool	#b2f396
208	Anaerostipes caccae	[Clostridium] clostridioforme	0.908967820384	Stool	#b2f396
209	[Clostridium] clostridioforme	Anaerostipes caccae	0.908967820384	Stool	#b2f396
210	Anaerostipes hadrus	[Clostridium] sordellii	0.922478074717	Stool	#b2f396
211	[Clostridium] sordellii	Anaerostipes hadrus	0.922478074717	Stool	#b2f396
212	Anaerostipes sp. 3_2_56FAA	[Clostridium] clostridioforme	0.908967820384	Stool	#b2f396
213	[Clostridium] clostridioforme	Anaerostipes sp. 3_2_56FAA	0.908967820384	Stool	#b2f396
214	Anaerostipes sp. 3_2_56FAA	Anaerostipes caccae	1.0	Stool	#b2f396
215	Anaerostipes caccae	Anaerostipes sp. 3_2_56FAA	1.0	Stool	#b2f396
216	Anaerotruncus colihominis	Acetivibrio ethanolgignens	0.8425383263770001	Stool	#b2f396
217	Acetivibrio ethanolgignens	Anaerotruncus colihominis	0.8425383263770001	Stool	#b2f396
218	Arcanobacterium haemolyticum	Actinomyces israelii	0.861199697424	Intertype	#cccccc
219	Actinomyces israelii	Arcanobacterium haemolyticum	0.861199697424	Intertype	#cccccc
220	Arcanobacterium haemolyticum	Actinomyces sp. oral taxon 448	0.948363673447	Supragingival_plaque	#ff964f
221	Actinomyces sp. oral taxon 448	Arcanobacterium haemolyticum	0.948363673447	Supragingival_plaque	#ff964f
222	Arcanobacterium haemolyticum	Anaeroglobus geminatus	0.931040224716	Intertype	#cccccc
223	Anaeroglobus geminatus	Arcanobacterium haemolyticum	0.931040224716	Intertype	#cccccc
224	Arcanobacterium sp. S3PF19	Afipia birgiae	0.8928692281489999	Intertype	#cccccc
225	Afipia birgiae	Arcanobacterium sp. S3PF19	0.8928692281489999	Intertype	#cccccc
226	Atopobium parvulum	Actinomyces sp. oral taxon 181	0.845391036608	Saliva	#7effb5
227	Actinomyces sp. oral taxon 181	Atopobium parvulum	0.845391036608	Saliva	#7effb5
228	Atopobium sp. BS2	Actinomyces sp. oral taxon 181	0.816439342633	Saliva	#7effb5
229	Actinomyces sp. oral taxon 181	Atopobium sp. BS2	0.816439342633	Saliva	#7effb5
230	Atopobium sp. ICM42b	Actinomyces sp. oral taxon 181	0.832941828664	Saliva	#7effb5
231	Actinomyces sp. oral taxon 181	Atopobium sp. ICM42b	0.832941828664	Saliva	#7effb5
232	Atopobium sp. oral taxon 199	Alloprevotella rava	0.829388584712	Saliva	#7effb5
233	Alloprevotella rava	Atopobium sp. oral taxon 199	0.829388584712	Saliva	#7effb5
234	Atopobium sp. oral taxon 199	Atopobium parvulum	0.913523851969	Saliva	#7effb5
235	Atopobium parvulum	Atopobium sp. oral taxon 199	0.913523851969	Saliva	#7effb5
236	Atopobium sp. oral taxon 199	Atopobium sp. BS2	0.943836339882	Saliva	#7effb5
237	Atopobium sp. BS2	Atopobium sp. oral taxon 199	0.943836339882	Saliva	#7effb5
238	Atopobium sp. oral taxon 199	Atopobium sp. ICM42b	0.933483511604	Saliva	#7effb5
239	Atopobium sp. ICM42b	Atopobium sp. oral taxon 199	0.933483511604	Saliva	#7effb5
240	Atopobium sp. oral taxon 810	Acidovorax delafieldii	1.0	Buccal_mucosa	#1996f3
241	Acidovorax delafieldii	Atopobium sp. oral taxon 810	1.0	Buccal_mucosa	#1996f3
242	Atopobium sp. oral taxon 810	Acidovorax ebreus	1.0	Buccal_mucosa	#1996f3
243	Acidovorax ebreus	Atopobium sp. oral taxon 810	1.0	Buccal_mucosa	#1996f3
244	Atopobium sp. oral taxon 810	Acidovorax sp. JS42	1.0	Buccal_mucosa	#1996f3
245	Acidovorax sp. JS42	Atopobium sp. oral taxon 810	1.0	Buccal_mucosa	#1996f3
246	Atopobium vaginae	Actinomyces neuii	1.0	Posterior_fornix	#4df3ce
247	Actinomyces neuii	Atopobium vaginae	1.0	Posterior_fornix	#4df3ce
248	Atopobium vaginae	Anaerococcus tetradius	0.991417821387	Posterior_fornix	#4df3ce
249	Anaerococcus tetradius	Atopobium vaginae	0.991417821387	Posterior_fornix	#4df3ce
250	Aureimonas altamirensis	Afipia birgiae	0.8928692281489999	Intertype	#cccccc
251	Afipia birgiae	Aureimonas altamirensis	0.8928692281489999	Intertype	#cccccc
252	Aureimonas altamirensis	Arcanobacterium sp. S3PF19	1.0	Anterior_nares	#8000ff
253	Arcanobacterium sp. S3PF19	Aureimonas altamirensis	1.0	Anterior_nares	#8000ff
254	Avibacterium paragallinarum	[Actinobacillus] muris	0.809173593713	Buccal_mucosa	#1996f3
255	[Actinobacillus] muris	Avibacterium paragallinarum	0.809173593713	Buccal_mucosa	#1996f3
256	Avibacterium paragallinarum	[Haemophilus] ducreyi	0.809173593713	Buccal_mucosa	#1996f3
257	[Haemophilus] ducreyi	Avibacterium paragallinarum	0.809173593713	Buccal_mucosa	#1996f3
258	Avibacterium paragallinarum	[Haemophilus] parasuis	0.82190295992	Buccal_mucosa	#1996f3
259	[Haemophilus] parasuis	Avibacterium paragallinarum	0.82190295992	Buccal_mucosa	#1996f3
260	Avibacterium paragallinarum	[Mannheimia] succiniciproducens	0.809173593713	Buccal_mucosa	#1996f3
261	[Mannheimia] succiniciproducens	Avibacterium paragallinarum	0.809173593713	Buccal_mucosa	#1996f3
262	Avibacterium paragallinarum	Actinobacillus pleuropneumoniae	1.0	Buccal_mucosa	#1996f3
263	Actinobacillus pleuropneumoniae	Avibacterium paragallinarum	1.0	Buccal_mucosa	#1996f3
264	Azohydromonas australica	[Clostridium] leptum	0.990675269375	Anterior_nares	#8000ff
265	[Clostridium] leptum	Azohydromonas australica	0.990675269375	Anterior_nares	#8000ff
266	Azohydromonas australica	Acinetobacter baumannii	0.905990203502	Intertype	#cccccc
267	Acinetobacter baumannii	Azohydromonas australica	0.905990203502	Intertype	#cccccc
268	Azohydromonas australica	Acinetobacter johnsonii	0.998455064465	Anterior_nares	#8000ff
269	Acinetobacter johnsonii	Azohydromonas australica	0.998455064465	Anterior_nares	#8000ff
270	Azohydromonas australica	Acinetobacter junii	0.999101953173	Anterior_nares	#8000ff
271	Acinetobacter junii	Azohydromonas australica	0.999101953173	Anterior_nares	#8000ff
272	Azohydromonas australica	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
273	Acinetobacter lwoffii	Azohydromonas australica	1.0	Anterior_nares	#8000ff
274	Azohydromonas australica	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
275	Acinetobacter sp. MDS7A	Azohydromonas australica	1.0	Anterior_nares	#8000ff
276	Azohydromonas australica	Acinetobacter towneri	0.91132040131	Anterior_nares	#8000ff
277	Acinetobacter towneri	Azohydromonas australica	0.91132040131	Anterior_nares	#8000ff
278	Azohydromonas australica	Aliterella atlantica	1.0	Anterior_nares	#8000ff
279	Aliterella atlantica	Azohydromonas australica	1.0	Anterior_nares	#8000ff
280	Azohydromonas australica	alpha proteobacterium LLX12A	1.0	Anterior_nares	#8000ff
281	alpha proteobacterium LLX12A	Azohydromonas australica	1.0	Anterior_nares	#8000ff
282	Bacillus cereus	Afipia birgiae	0.892407498204	Intertype	#cccccc
283	Afipia birgiae	Bacillus cereus	0.892407498204	Intertype	#cccccc
284	Bacillus cereus	Arcanobacterium sp. S3PF19	0.999702527702	Anterior_nares	#8000ff
285	Arcanobacterium sp. S3PF19	Bacillus cereus	0.999702527702	Anterior_nares	#8000ff
286	Bacillus cereus	Aureimonas altamirensis	0.999702527702	Anterior_nares	#8000ff
287	Aureimonas altamirensis	Bacillus cereus	0.999702527702	Anterior_nares	#8000ff
288	Bacillus thermoamylovorans	[Clostridium] leptum	0.990675269375	Anterior_nares	#8000ff
289	[Clostridium] leptum	Bacillus thermoamylovorans	0.990675269375	Anterior_nares	#8000ff
290	Bacillus thermoamylovorans	Acinetobacter baumannii	0.905990203502	Intertype	#cccccc
291	Acinetobacter baumannii	Bacillus thermoamylovorans	0.905990203502	Intertype	#cccccc
292	Bacillus thermoamylovorans	Acinetobacter johnsonii	0.998455064465	Anterior_nares	#8000ff
293	Acinetobacter johnsonii	Bacillus thermoamylovorans	0.998455064465	Anterior_nares	#8000ff
