source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Thiotrichales	24	Thiotrichales	Alteromonadales	2.0	35	8	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	61	1.0	2.0	#01b3ec	#4df3ce
Alteromonadales	25	Alteromonadales	Thiotrichales	2.0	8	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	61	1.0	2.0	#01b3ec	#4df3ce
Veillonellales	26	Veillonellales	Actinomycetales	4.0	33	44	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Actinomycetales	27	Actinomycetales	Veillonellales	4.0	44	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	28	Veillonellales	Bacillales	4.0	33	53	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Bacillales	29	Bacillales	Veillonellales	4.0	53	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	30	Veillonellales	Bacteroidales	7.0	33	60	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Bacteroidales	31	Bacteroidales	Veillonellales	7.0	60	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	32	Veillonellales	Campylobacterales	5.0	33	33	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	0.0	1.0	#8000ff	#1996f3
Campylobacterales	33	Campylobacterales	Veillonellales	5.0	37	55	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	34	Veillonellales	Cardiobacteriales	2.0	33	54	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Cardiobacteriales	35	Cardiobacteriales	Veillonellales	2.0	20	55	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	36	Veillonellales	Corynebacteriales	2.0	33	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Corynebacteriales	37	Corynebacteriales	Veillonellales	2.0	43	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	38	Veillonellales	Flavobacteriales	3.0	33	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Flavobacteriales	39	Flavobacteriales	Veillonellales	3.0	35	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	40	Veillonellales	Fusobacteriales	8.0	33	58	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Fusobacteriales	41	Fusobacteriales	Veillonellales	8.0	33	55	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	42	Veillonellales	Micrococcales	5.0	33	40	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Micrococcales	43	Micrococcales	Veillonellales	5.0	42	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	61	3.0	4.0	#feb562	#ff964f
Veillonellales	44	Veillonellales	Oceanospirillales	2.0	33	9	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Oceanospirillales	45	Oceanospirillales	Veillonellales	2.0	2	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	46	Veillonellales	Propionibacteriales	2.0	33	13	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Propionibacteriales	47	Propionibacteriales	Veillonellales	2.0	40	55	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	61	3.0	4.0	#feb562	#ff964f
Veillonellales	48	Veillonellales	Rhizobiales	2.0	33	19	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Rhizobiales	49	Rhizobiales	Veillonellales	2.0	9	55	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	50	Veillonellales	Sphingomonadales	2.0	33	27	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Sphingomonadales	51	Sphingomonadales	Veillonellales	2.0	24	55	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Veillonellales	52	Veillonellales	Spirochaetales	2.0	33	41	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#1996f3
Spirochaetales	53	Spirochaetales	Veillonellales	2.0	33	55	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61	0.0	4.0	#8000ff	#ff964f
Xanthomonadales	54	Xanthomonadales	Enterobacteriales	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	5.0	#ff0000	#ff0000
Enterobacteriales	55	Enterobacteriales	Xanthomonadales	1.0	27	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	5.0	#ff0000	#ff0000
