source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Bacillaceae	27	Bacillaceae	Chromatiaceae	0.633402885669	22	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#d4dd80
Chromatiaceae	28	Chromatiaceae	Bradyrhizobiaceae	0.801628352869	20	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Bradyrhizobiaceae	29	Bradyrhizobiaceae	Chromatiaceae	0.801628352869	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Chromobacteriaceae	30	Chromobacteriaceae	Aurantimonadaceae	1.0	36	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#62fbc4	#d4dd80
Aurantimonadaceae	31	Aurantimonadaceae	Chromobacteriaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#62fbc4	#d4dd80
Chromobacteriaceae	32	Chromobacteriaceae	Bacillaceae	0.419935614808	36	24	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#62fbc4	#d4dd80
Bacillaceae	33	Bacillaceae	Chromobacteriaceae	0.419935614808	22	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#d4dd80
Chromobacteriaceae	34	Chromobacteriaceae	Bradyrhizobiaceae	0.0580786194833	36	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	61	4.0	4.0	#62fbc4	#d4dd80
Bradyrhizobiaceae	35	Bradyrhizobiaceae	Chromobacteriaceae	0.0580786194833	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Clostridiaceae	36	Clostridiaceae	Catabacteriaceae	0.974120503702	1	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	3.0	0.0	#2adddd	#8000ff
Catabacteriaceae	37	Catabacteriaceae	Clostridiaceae	0.974120503702	1	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	3.0	0.0	#2adddd	#8000ff
Clostridiales Family XIII. Incertae Sedis	38	Clostridiales Family XIII. Incertae Sedis	Alteromonadaceae	0.0770082293062	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	8.0	3.0	#ff592d	#7effb5
Alteromonadaceae	39	Alteromonadaceae	Clostridiales Family XIII. Incertae Sedis	0.0770082293062	1	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	8.0	3.0	#ff592d	#7effb5
Comamonadaceae	40	Comamonadaceae	Alcaligenaceae	0.351780565527	6	21	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	0.0	2.0	#8000ff	#2adddd
Alcaligenaceae	41	Alcaligenaceae	Comamonadaceae	0.351780565527	1	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Comamonadaceae	42	Comamonadaceae	Chromatiaceae	0.351780565527	6	20	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	0.0	2.0	#8000ff	#2adddd
Chromatiaceae	43	Chromatiaceae	Comamonadaceae	0.351780565527	1	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Coriobacteriaceae	44	Coriobacteriaceae	Acholeplasmataceae	0.0310926495252	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acholeplasmataceae	45	Acholeplasmataceae	Coriobacteriaceae	0.0310926495252	3	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Coriobacteriaceae	46	Coriobacteriaceae	Acidaminococcaceae	0.19378293221700002	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acidaminococcaceae	47	Acidaminococcaceae	Coriobacteriaceae	0.19378293221700002	7	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Coriobacteriaceae	48	Coriobacteriaceae	Catabacteriaceae	0.307510769337	1	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Catabacteriaceae	49	Catabacteriaceae	Coriobacteriaceae	0.307510769337	1	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	3.0	0.0	#2adddd	#8000ff
Coriobacteriaceae	50	Coriobacteriaceae	Cellulomonadaceae	0.393415026355	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Cellulomonadaceae	51	Cellulomonadaceae	Coriobacteriaceae	0.393415026355	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Cyclobacteriaceae	52	Cyclobacteriaceae	Chlamydiaceae	0.160281455987	8	37	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Chlamydiaceae	53	Chlamydiaceae	Cyclobacteriaceae	0.160281455987	8	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Cytophagaceae	54	Cytophagaceae	Alcaligenaceae	0.987481377842	1	21	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Alcaligenaceae	55	Alcaligenaceae	Cytophagaceae	0.987481377842	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Cytophagaceae	56	Cytophagaceae	Bacillaceae	0.618450602723	1	24	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Bacillaceae	57	Bacillaceae	Cytophagaceae	0.618450602723	22	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#d4dd80
Cytophagaceae	58	Cytophagaceae	Bradyrhizobiaceae	0.7848779120899999	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Bradyrhizobiaceae	59	Bradyrhizobiaceae	Cytophagaceae	0.7848779120899999	5	8	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Cytophagaceae	60	Cytophagaceae	Chromatiaceae	0.987481377842	1	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Chromatiaceae	61	Chromatiaceae	Cytophagaceae	0.987481377842	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Cytophagaceae	62	Cytophagaceae	Cyclobacteriaceae	0.08024293760319999	1	8	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Cyclobacteriaceae	63	Cyclobacteriaceae	Cytophagaceae	0.08024293760319999	2	8	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Dermabacteraceae	64	Dermabacteraceae	Bradyrhizobiaceae	0.276769717538	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	61	6.0	5.0	#d4dd80	#ff8143
Bradyrhizobiaceae	65	Bradyrhizobiaceae	Dermabacteraceae	0.276769717538	5	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Dermabacteraceae	66	Dermabacteraceae	Caulobacteraceae	0.701189465599	1	5	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	61	6.0	5.0	#d4dd80	#ff8143
Caulobacteraceae	67	Caulobacteraceae	Dermabacteraceae	0.701189465599	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	61	6.0	5.0	#d4dd80	#ff8143
Dermacoccaceae	68	Dermacoccaceae	Alteromonadaceae	0.092983737521	33	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	61	9.0	3.0	#ff0000	#7effb5
Alteromonadaceae	69	Alteromonadaceae	Dermacoccaceae	0.092983737521	1	12	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	61	8.0	3.0	#ff592d	#7effb5
Dermacoccaceae	70	Dermacoccaceae	Bradyrhizobiaceae	0.132726971317	33	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	61	9.0	3.0	#ff0000	#7effb5
Bradyrhizobiaceae	71	Bradyrhizobiaceae	Dermacoccaceae	0.132726971317	5	12	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Dermacoccaceae	72	Dermacoccaceae	Cellulomonadaceae	0.0446063781707	33	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	61	9.0	3.0	#ff0000	#7effb5
Cellulomonadaceae	73	Cellulomonadaceae	Dermacoccaceae	0.0446063781707	6	12	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Desulfovibrionaceae	74	Desulfovibrionaceae	Acholeplasmataceae	0.49920658647200006	27	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acholeplasmataceae	75	Acholeplasmataceae	Desulfovibrionaceae	0.49920658647200006	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Desulfovibrionaceae	76	Desulfovibrionaceae	Acidaminococcaceae	0.615890557309	27	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acidaminococcaceae	77	Acidaminococcaceae	Desulfovibrionaceae	0.615890557309	7	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Desulfovibrionaceae	78	Desulfovibrionaceae	Catabacteriaceae	0.09624702937310001	27	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Catabacteriaceae	79	Catabacteriaceae	Desulfovibrionaceae	0.09624702937310001	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	3.0	0.0	#2adddd	#8000ff
Eggerthellaceae	80	Eggerthellaceae	Acholeplasmataceae	0.0861247488411	25	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acholeplasmataceae	81	Acholeplasmataceae	Eggerthellaceae	0.0861247488411	3	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Eggerthellaceae	82	Eggerthellaceae	Acidaminococcaceae	0.19778561859299998	25	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Acidaminococcaceae	83	Acidaminococcaceae	Eggerthellaceae	0.19778561859299998	7	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Eggerthellaceae	84	Eggerthellaceae	Catabacteriaceae	0.200525250244	25	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Catabacteriaceae	85	Catabacteriaceae	Eggerthellaceae	0.200525250244	1	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	3.0	0.0	#2adddd	#8000ff
Eggerthellaceae	86	Eggerthellaceae	Coriobacteriaceae	0.700689818406	25	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Coriobacteriaceae	87	Coriobacteriaceae	Eggerthellaceae	0.700689818406	17	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Eggerthellaceae	88	Eggerthellaceae	Desulfovibrionaceae	0.617775370386	25	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Desulfovibrionaceae	89	Desulfovibrionaceae	Eggerthellaceae	0.617775370386	13	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	1.0	0.0	#4856fb	#8000ff
Enterobacteriaceae	90	Enterobacteriaceae	Aurantimonadaceae	0.0768214889757	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	1.0	0.0	#4856fb	#8000ff
Aurantimonadaceae	91	Aurantimonadaceae	Enterobacteriaceae	0.0768214889757	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#62fbc4	#d4dd80
Enterobacteriaceae	92	Enterobacteriaceae	Cellulomonadaceae	0.869733845783	17	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Cellulomonadaceae	93	Cellulomonadaceae	Enterobacteriaceae	0.869733845783	6	27	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterobacteriaceae	94	Enterobacteriaceae	Chromobacteriaceae	0.0768214889757	17	36	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	1.0	0.0	#4856fb	#8000ff
Chromobacteriaceae	95	Chromobacteriaceae	Enterobacteriaceae	0.0768214889757	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#62fbc4	#d4dd80
Enterococcaceae	96	Enterococcaceae	Acholeplasmataceae	0.222439891949	39	3	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Acholeplasmataceae	97	Acholeplasmataceae	Enterococcaceae	0.222439891949	3	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	98	Enterococcaceae	Acidaminococcaceae	0.331011830696	39	7	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Acidaminococcaceae	99	Acidaminococcaceae	Enterococcaceae	0.331011830696	7	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	100	Enterococcaceae	Catabacteriaceae	0.323761954119	39	33	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Catabacteriaceae	101	Catabacteriaceae	Enterococcaceae	0.323761954119	1	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	3.0	0.0	#2adddd	#8000ff
Enterococcaceae	102	Enterococcaceae	Chlamydiaceae	0.125170767999	39	37	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	1.0	0.0	#4856fb	#8000ff
Chlamydiaceae	103	Chlamydiaceae	Enterococcaceae	0.125170767999	8	17	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	104	Enterococcaceae	Coriobacteriaceae	0.35294451621600004	39	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Coriobacteriaceae	105	Coriobacteriaceae	Enterococcaceae	0.35294451621600004	17	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	106	Enterococcaceae	Cyclobacteriaceae	0.32090407679	39	8	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Cyclobacteriaceae	107	Cyclobacteriaceae	Enterococcaceae	0.32090407679	2	17	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	108	Enterococcaceae	Desulfovibrionaceae	0.388607799081	39	27	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Desulfovibrionaceae	109	Desulfovibrionaceae	Enterococcaceae	0.388607799081	13	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Enterococcaceae	110	Enterococcaceae	Eggerthellaceae	0.483860021377	39	25	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Eggerthellaceae	111	Eggerthellaceae	Enterococcaceae	0.483860021377	19	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	61	1.0	0.0	#4856fb	#8000ff
Erythrobacteraceae	112	Erythrobacteraceae	Cellvibrionaceae	0.923719438503	2	37	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	6.0	#ffa558	#ff0000
Cellvibrionaceae	113	Cellvibrionaceae	Erythrobacteraceae	0.923719438503	1	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	6.0	#ffa558	#ff0000
Eubacteriaceae	114	Eubacteriaceae	Catabacteriaceae	0.352132266131	8	33	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	3.0	6.0	#2adddd	#ff0000
Catabacteriaceae	115	Catabacteriaceae	Eubacteriaceae	0.352132266131	1	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	3.0	0.0	#2adddd	#8000ff
Fusobacteriaceae	116	Fusobacteriaceae	Alteromonadaceae	0.636876536849	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	8.0	3.0	#ff592d	#7effb5
Alteromonadaceae	117	Alteromonadaceae	Fusobacteriaceae	0.636876536849	1	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	8.0	3.0	#ff592d	#7effb5
Geodermatophilaceae	118	Geodermatophilaceae	Alcaligenaceae	1.0	12	21	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Alcaligenaceae	119	Alcaligenaceae	Geodermatophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Geodermatophilaceae	120	Geodermatophilaceae	Bacillaceae	0.633402885669	12	24	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Bacillaceae	121	Bacillaceae	Geodermatophilaceae	0.633402885669	22	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#d4dd80
Geodermatophilaceae	122	Geodermatophilaceae	Bradyrhizobiaceae	0.801628352869	12	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Bradyrhizobiaceae	123	Bradyrhizobiaceae	Geodermatophilaceae	0.801628352869	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61	5.0	5.0	#9bfba5	#ff8143
Geodermatophilaceae	124	Geodermatophilaceae	Chromatiaceae	1.0	12	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Chromatiaceae	125	Chromatiaceae	Geodermatophilaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Geodermatophilaceae	126	Geodermatophilaceae	Comamonadaceae	0.351780565527	12	6	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	5.0	2.0	#9bfba5	#2adddd
Comamonadaceae	127	Comamonadaceae	Geodermatophilaceae	0.351780565527	25	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	0.0	2.0	#8000ff	#2adddd
Geodermatophilaceae	128	Geodermatophilaceae	Cytophagaceae	0.987481377842	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Cytophagaceae	129	Cytophagaceae	Geodermatophilaceae	0.987481377842	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	2.0	#9bfba5	#2adddd
Halomonadaceae	130	Halomonadaceae	Chlamydiaceae	0.417083125208	13	37	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	1.0	0.0	#4856fb	#8000ff
Chlamydiaceae	131	Chlamydiaceae	Halomonadaceae	0.417083125208	8	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	1.0	0.0	#4856fb	#8000ff
Halomonadaceae	132	Halomonadaceae	Cytophagaceae	0.0296593346702	13	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61	1.0	0.0	#4856fb	#8000ff
