	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
27	Acidaminococcus sp. HPA0509	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
28	Alistipes onderdonkii	[Bacteroides] pectinophilus	6.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
29	[Bacteroides] pectinophilus	Alistipes onderdonkii	6.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
30	Alistipes onderdonkii	Adlercreutzia equolifaciens	5.0	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
31	Adlercreutzia equolifaciens	Alistipes onderdonkii	5.0	6	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
32	Alistipes onderdonkii	Alistipes inops	4.0	11	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
33	Alistipes inops	Alistipes onderdonkii	4.0	7	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
34	Alistipes putredinis	Alistipes indistinctus	5.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
35	Alistipes indistinctus	Alistipes putredinis	5.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
36	Alistipes senegalensis	Acidaminococcus intestini	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
37	Acidaminococcus intestini	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
38	Alistipes senegalensis	Acidaminococcus sp. BV3L6	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
39	Acidaminococcus sp. BV3L6	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
40	Alistipes senegalensis	Acidaminococcus sp. HPA0509	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
41	Acidaminococcus sp. HPA0509	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
42	Alistipes senegalensis	Alistipes obesi	4.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
43	Alistipes obesi	Alistipes senegalensis	4.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
44	Alistipes sp. AL-1	[Clostridium] methylpentosum	3.0	11	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
45	[Clostridium] methylpentosum	Alistipes sp. AL-1	3.0	5	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
46	Alistipes sp. AL-1	Alistipes obesi	5.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
47	Alistipes obesi	Alistipes sp. AL-1	5.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
48	Alistipes sp. AL-1	Alistipes onderdonkii	4.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
49	Alistipes onderdonkii	Alistipes sp. AL-1	4.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
50	Alistipes sp. HGB5	[Eubacterium] eligens	4.0	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
51	[Eubacterium] eligens	Alistipes sp. HGB5	4.0	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
52	Alistipes sp. HGB5	[Eubacterium] hallii	4.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
53	[Eubacterium] hallii	Alistipes sp. HGB5	4.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
54	Alistipes sp. HGB5	Alistipes finegoldii	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
55	Alistipes finegoldii	Alistipes sp. HGB5	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
56	Anaerostipes hadrus	[Clostridium] symbiosum	5.0	7	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
57	[Clostridium] symbiosum	Anaerostipes hadrus	5.0	10	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
58	Anaerostipes hadrus	[Eubacterium] hallii	4.0	7	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
59	[Eubacterium] hallii	Anaerostipes hadrus	4.0	12	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
60	Anaerotruncus colihominis	Acetivibrio ethanolgignens	8.0	11	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
61	Acetivibrio ethanolgignens	Anaerotruncus colihominis	8.0	13	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
62	Anaerotruncus colihominis	Acinetobacter baumannii	4.0	11	7	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	16
63	Acinetobacter baumannii	Anaerotruncus colihominis	4.0	7	11	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	16
64	bacterium LF-3	[Clostridium] symbiosum	5.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
65	[Clostridium] symbiosum	bacterium LF-3	5.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
66	bacterium LF-3	[Eubacterium] hallii	4.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
67	[Eubacterium] hallii	bacterium LF-3	4.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
68	bacterium LF-3	Alistipes onderdonkii	4.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
69	Alistipes onderdonkii	bacterium LF-3	4.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
70	Bacteroides acidifaciens	[Clostridium] spiroforme	4.0	15	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
71	[Clostridium] spiroforme	Bacteroides acidifaciens	4.0	9	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
72	Bacteroides caccae	Acinetobacter baumannii	4.0	14	7	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	16
73	Acinetobacter baumannii	Bacteroides caccae	4.0	7	14	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	16
74	Bacteroides cellulosilyticus	Alistipes finegoldii	4.0	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
75	Alistipes finegoldii	Bacteroides cellulosilyticus	4.0	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
76	Bacteroides clarus	Anaerostipes caccae	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
77	Anaerostipes caccae	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
78	Bacteroides clarus	Anaerostipes sp. 3_2_56FAA	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
79	Anaerostipes sp. 3_2_56FAA	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
80	Bacteroides clarus	Bacteroidaceae bacterium MS4	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
81	Bacteroidaceae bacterium MS4	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
82	Bacteroides coprocola	Acidaminococcus intestini	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
83	Acidaminococcus intestini	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
84	Bacteroides coprocola	Acidaminococcus sp. BV3L6	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
85	Acidaminococcus sp. BV3L6	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
86	Bacteroides coprocola	Acidaminococcus sp. HPA0509	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
87	Acidaminococcus sp. HPA0509	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
88	Bacteroides coprocola	Alistipes obesi	3.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
89	Alistipes obesi	Bacteroides coprocola	3.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
90	Bacteroides coprocola	Alistipes sp. AL-1	3.0	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
91	Alistipes sp. AL-1	Bacteroides coprocola	3.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
92	Bacteroides coprophilus	Anaerostipes caccae	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
93	Anaerostipes caccae	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
94	Bacteroides coprophilus	Anaerostipes sp. 3_2_56FAA	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
95	Anaerostipes sp. 3_2_56FAA	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
96	Bacteroides coprophilus	Bacteroidaceae bacterium MS4	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
97	Bacteroidaceae bacterium MS4	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
98	Bacteroides coprosuis	[Clostridium] methylpentosum	2.0	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
99	[Clostridium] methylpentosum	Bacteroides coprosuis	2.0	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
100	Bacteroides coprosuis	Alistipes obesi	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
101	Alistipes obesi	Bacteroides coprosuis	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
102	Bacteroides coprosuis	Alistipes senegalensis	2.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
103	Alistipes senegalensis	Bacteroides coprosuis	2.0	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
104	Bacteroides coprosuis	Bacteroides coprocola	2.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
105	Bacteroides coprocola	Bacteroides coprosuis	2.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
106	Bacteroides dorei	Anaerostipes caccae	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
107	Anaerostipes caccae	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
108	Bacteroides dorei	Anaerostipes sp. 3_2_56FAA	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
109	Anaerostipes sp. 3_2_56FAA	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
110	Bacteroides dorei	Bacteroidaceae bacterium MS4	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
111	Bacteroidaceae bacterium MS4	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
112	Bacteroides dorei	Bacteroides acidifaciens	4.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
113	Bacteroides acidifaciens	Bacteroides dorei	4.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
114	Bacteroides dorei	Bacteroides clarus	4.0	16	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
115	Bacteroides clarus	Bacteroides dorei	4.0	8	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
116	Bacteroides eggerthii	Anaerostipes caccae	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
117	Anaerostipes caccae	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
118	Bacteroides eggerthii	Anaerostipes sp. 3_2_56FAA	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
119	Anaerostipes sp. 3_2_56FAA	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
120	Bacteroides eggerthii	Bacteroidaceae bacterium MS4	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
121	Bacteroidaceae bacterium MS4	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
122	Bacteroides eggerthii	Bacteroides clarus	3.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
123	Bacteroides clarus	Bacteroides eggerthii	3.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
124	Bacteroides faecichinchillae	[Clostridium] asparagiforme	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
125	[Clostridium] asparagiforme	Bacteroides faecichinchillae	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
126	Bacteroides faecichinchillae	Akkermansia muciniphila	4.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
127	Akkermansia muciniphila	Bacteroides faecichinchillae	4.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
128	Bacteroides faecis	[Clostridium] leptum	4.0	14	15	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
129	[Clostridium] leptum	Bacteroides faecis	4.0	15	14	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
130	Bacteroides faecis	Alistipes inops	4.0	14	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
131	Alistipes inops	Bacteroides faecis	4.0	7	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
132	Bacteroides faecis	Bacteroides faecichinchillae	5.0	14	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
133	Bacteroides faecichinchillae	Bacteroides faecis	5.0	10	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
134	Bacteroides finegoldii	Anaerostipes caccae	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
135	Anaerostipes caccae	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
136	Bacteroides finegoldii	Anaerostipes sp. 3_2_56FAA	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
137	Anaerostipes sp. 3_2_56FAA	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
138	Bacteroides finegoldii	Bacteroidaceae bacterium MS4	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
139	Bacteroidaceae bacterium MS4	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
140	Bacteroides finegoldii	Bacteroides dorei	4.0	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
141	Bacteroides dorei	Bacteroides finegoldii	4.0	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
142	Bacteroides fragilis	[Clostridium] asparagiforme	6.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
143	[Clostridium] asparagiforme	Bacteroides fragilis	6.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
144	Bacteroides fragilis	[Clostridium] spiroforme	7.0	16	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
145	[Clostridium] spiroforme	Bacteroides fragilis	7.0	9	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
146	Bacteroides fragilis	[Clostridium] symbiosum	7.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
147	[Clostridium] symbiosum	Bacteroides fragilis	7.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
148	Bacteroides fragilis	Akkermansia muciniphila	6.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
149	Akkermansia muciniphila	Bacteroides fragilis	6.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
150	Bacteroides fragilis	Bacteroides acidifaciens	5.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
151	Bacteroides acidifaciens	Bacteroides fragilis	5.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
152	Bacteroides fragilis	Bacteroides barnesiae	5.0	16	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
153	Bacteroides barnesiae	Bacteroides fragilis	5.0	8	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
154	Bacteroides gallinarum	[Clostridium] spiroforme	6.0	13	9	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
155	[Clostridium] spiroforme	Bacteroides gallinarum	6.0	9	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
156	Bacteroides gallinarum	Akkermansia muciniphila	7.0	13	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
157	Akkermansia muciniphila	Bacteroides gallinarum	7.0	15	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
158	Bacteroides gallinarum	Alistipes finegoldii	5.0	13	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
159	Alistipes finegoldii	Bacteroides gallinarum	5.0	11	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
160	Bacteroides gallinarum	Alistipes onderdonkii	6.0	13	11	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
161	Alistipes onderdonkii	Bacteroides gallinarum	6.0	11	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
162	Bacteroides gallinarum	Bacteroides faecis	7.0	13	14	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
163	Bacteroides faecis	Bacteroides gallinarum	7.0	14	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
164	Bacteroides graminisolvens	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
165	Bacteroides clarus	Bacteroides graminisolvens	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
166	Bacteroides graminisolvens	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
167	Bacteroides coprophilus	Bacteroides graminisolvens	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
168	Bacteroides graminisolvens	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
169	Bacteroides dorei	Bacteroides graminisolvens	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
170	Bacteroides graminisolvens	Bacteroides eggerthii	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
171	Bacteroides eggerthii	Bacteroides graminisolvens	2.0	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
172	Bacteroides graminisolvens	Bacteroides finegoldii	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
173	Bacteroides finegoldii	Bacteroides graminisolvens	2.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
174	Bacteroides helcogenes	[Clostridium] glycyrrhizinilyticum	3.0	7	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
175	[Clostridium] glycyrrhizinilyticum	Bacteroides helcogenes	3.0	4	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
176	Bacteroides intestinalis	Adlercreutzia equolifaciens	3.0	14	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
177	Adlercreutzia equolifaciens	Bacteroides intestinalis	3.0	6	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
178	Bacteroides nordii	Anaerostipes caccae	2.0	9	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
179	Anaerostipes caccae	Bacteroides nordii	2.0	2	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
180	Bacteroides nordii	Anaerostipes sp. 3_2_56FAA	2.0	9	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
181	Anaerostipes sp. 3_2_56FAA	Bacteroides nordii	2.0	2	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
182	Bacteroides nordii	Bacteroidaceae bacterium MS4	2.0	9	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
183	Bacteroidaceae bacterium MS4	Bacteroides nordii	2.0	2	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
184	Bacteroides nordii	Bacteroides clarus	4.0	9	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
185	Bacteroides clarus	Bacteroides nordii	4.0	8	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
186	Bacteroides nordii	Bacteroides coprophilus	4.0	9	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
187	Bacteroides coprophilus	Bacteroides nordii	4.0	12	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
188	Bacteroides nordii	Bacteroides graminisolvens	2.0	9	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
189	Bacteroides graminisolvens	Bacteroides nordii	2.0	2	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
190	Bacteroides oleiciplenus	Anaerostipes hadrus	4.0	12	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
191	Anaerostipes hadrus	Bacteroides oleiciplenus	4.0	7	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
192	Bacteroides oleiciplenus	Bacteroides gallinarum	7.0	12	13	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
193	Bacteroides gallinarum	Bacteroides oleiciplenus	7.0	13	12	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
194	Bacteroides oleiciplenus	Bacteroides intestinalis	4.0	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
195	Bacteroides intestinalis	Bacteroides oleiciplenus	4.0	14	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
196	Bacteroides ovatus	[Clostridium] bolteae	4.0	16	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
197	[Clostridium] bolteae	Bacteroides ovatus	4.0	13	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
198	Bacteroides ovatus	Bacteroides faecichinchillae	3.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
199	Bacteroides faecichinchillae	Bacteroides ovatus	3.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
200	Bacteroides reticulotermitis	Bacteroides clarus	2.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
201	Bacteroides clarus	Bacteroides reticulotermitis	2.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
202	Bacteroides reticulotermitis	Bacteroides coprophilus	2.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
203	Bacteroides coprophilus	Bacteroides reticulotermitis	2.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
204	Bacteroides reticulotermitis	Bacteroides dorei	2.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
