	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
28	[Eubacterium] hallii	[Clostridium] symbiosum	5.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
29	[Clostridium] symbiosum	[Eubacterium] hallii	5.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
30	[Eubacterium] rectale	[Clostridium] spiroforme	3.0	28	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
31	[Clostridium] spiroforme	[Eubacterium] rectale	3.0	9	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
32	[Eubacterium] siraeum	[Clostridium] aminophilum	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
33	[Clostridium] aminophilum	[Eubacterium] siraeum	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
34	[Eubacterium] siraeum	[Clostridium] innocuum	1.0	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
35	[Clostridium] innocuum	[Eubacterium] siraeum	1.0	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
36	[Eubacterium] siraeum	[Clostridium] spiroforme	3.0	13	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
37	[Clostridium] spiroforme	[Eubacterium] siraeum	3.0	9	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
38	[Eubacterium] siraeum	[Clostridium] symbiosum	2.0	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
39	[Clostridium] symbiosum	[Eubacterium] siraeum	2.0	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
40	[Haemophilus] ducreyi	[Actinobacillus] muris	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
41	[Actinobacillus] muris	[Haemophilus] ducreyi	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
42	[Haemophilus] parasuis	[Actinobacillus] muris	2.0	7	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
43	[Actinobacillus] muris	[Haemophilus] parasuis	2.0	2	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
44	[Haemophilus] parasuis	[Haemophilus] ducreyi	2.0	7	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
45	[Haemophilus] ducreyi	[Haemophilus] parasuis	2.0	2	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
46	[Mannheimia] succiniciproducens	[Actinobacillus] muris	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
47	[Actinobacillus] muris	[Mannheimia] succiniciproducens	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
48	[Mannheimia] succiniciproducens	[Haemophilus] ducreyi	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
49	[Haemophilus] ducreyi	[Mannheimia] succiniciproducens	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
50	[Mannheimia] succiniciproducens	[Haemophilus] parasuis	2.0	2	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
51	[Haemophilus] parasuis	[Mannheimia] succiniciproducens	2.0	7	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
52	[Ruminococcus] gnavus	[Clostridium] asparagiforme	2.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
53	[Clostridium] asparagiforme	[Ruminococcus] gnavus	2.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
54	[Ruminococcus] gnavus	[Clostridium] bolteae	3.0	12	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
55	[Clostridium] bolteae	[Ruminococcus] gnavus	3.0	13	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
56	[Ruminococcus] gnavus	[Clostridium] spiroforme	2.0	12	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
57	[Clostridium] spiroforme	[Ruminococcus] gnavus	2.0	9	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
58	[Ruminococcus] gnavus	[Eubacterium] hallii	3.0	12	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
59	[Eubacterium] hallii	[Ruminococcus] gnavus	3.0	12	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
60	[Ruminococcus] torques	[Clostridium] aminophilum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
61	[Clostridium] aminophilum	[Ruminococcus] torques	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
62	[Ruminococcus] torques	[Clostridium] innocuum	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
63	[Clostridium] innocuum	[Ruminococcus] torques	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
64	[Ruminococcus] torques	[Clostridium] saccharogumia	1.0	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
65	[Clostridium] saccharogumia	[Ruminococcus] torques	1.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
66	[Ruminococcus] torques	[Clostridium] scindens	1.0	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
67	[Clostridium] scindens	[Ruminococcus] torques	1.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
68	[Ruminococcus] torques	[Eubacterium] rectale	2.0	3	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
69	[Eubacterium] rectale	[Ruminococcus] torques	2.0	28	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
70	Acetivibrio ethanolgignens	[Eubacterium] rectale	4.0	13	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
71	[Eubacterium] rectale	Acetivibrio ethanolgignens	4.0	28	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
72	Acidaminococcus sp. BV3L6	Acidaminococcus intestini	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
73	Acidaminococcus intestini	Acidaminococcus sp. BV3L6	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
74	Acidaminococcus sp. HPA0509	Acidaminococcus intestini	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
75	Acidaminococcus intestini	Acidaminococcus sp. HPA0509	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
76	Acidaminococcus sp. HPA0509	Acidaminococcus sp. BV3L6	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
77	Acidaminococcus sp. BV3L6	Acidaminococcus sp. HPA0509	2.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
78	Acinetobacter baumannii	[Clostridium] leptum	2.0	13	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
79	[Clostridium] leptum	Acinetobacter baumannii	2.0	17	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
80	Acinetobacter johnsonii	[Clostridium] leptum	1.0	3	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
81	[Clostridium] leptum	Acinetobacter johnsonii	1.0	17	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
82	Acinetobacter junii	[Clostridium] leptum	1.0	7	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
83	[Clostridium] leptum	Acinetobacter junii	1.0	17	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
84	Acinetobacter junii	Acinetobacter johnsonii	1.0	7	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
85	Acinetobacter johnsonii	Acinetobacter junii	1.0	3	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
86	Acinetobacter lwoffii	[Clostridium] leptum	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
87	[Clostridium] leptum	Acinetobacter lwoffii	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
88	Acinetobacter sp. MDS7A	[Clostridium] leptum	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
89	[Clostridium] leptum	Acinetobacter sp. MDS7A	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
90	Acinetobacter towneri	[Clostridium] leptum	1.0	2	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
91	[Clostridium] leptum	Acinetobacter towneri	1.0	17	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
92	Acinetobacter towneri	Acinetobacter johnsonii	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
93	Acinetobacter johnsonii	Acinetobacter towneri	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
94	Acinetobacter towneri	Acinetobacter junii	1.0	2	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
95	Acinetobacter junii	Acinetobacter towneri	1.0	7	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
96	Actinobacillus minor	[Actinobacillus] muris	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
97	[Actinobacillus] muris	Actinobacillus minor	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
98	Actinobacillus minor	[Haemophilus] ducreyi	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
99	[Haemophilus] ducreyi	Actinobacillus minor	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
100	Actinobacillus minor	[Haemophilus] parasuis	5.0	6	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
101	[Haemophilus] parasuis	Actinobacillus minor	5.0	7	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
102	Actinobacillus minor	[Mannheimia] succiniciproducens	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
103	[Mannheimia] succiniciproducens	Actinobacillus minor	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
104	Actinobacillus pleuropneumoniae	[Actinobacillus] muris	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
105	[Actinobacillus] muris	Actinobacillus pleuropneumoniae	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
106	Actinobacillus pleuropneumoniae	[Haemophilus] ducreyi	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
107	[Haemophilus] ducreyi	Actinobacillus pleuropneumoniae	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
108	Actinobacillus pleuropneumoniae	[Haemophilus] parasuis	2.0	3	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
109	[Haemophilus] parasuis	Actinobacillus pleuropneumoniae	2.0	7	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
110	Actinobacillus pleuropneumoniae	[Mannheimia] succiniciproducens	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
111	[Mannheimia] succiniciproducens	Actinobacillus pleuropneumoniae	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
112	Actinobacillus pleuropneumoniae	Actinobacillus minor	2.0	3	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
113	Actinobacillus minor	Actinobacillus pleuropneumoniae	2.0	6	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
114	Actinobacillus ureae	[Actinobacillus] muris	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
115	[Actinobacillus] muris	Actinobacillus ureae	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
116	Actinobacillus ureae	[Haemophilus] ducreyi	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
117	[Haemophilus] ducreyi	Actinobacillus ureae	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
118	Actinobacillus ureae	[Haemophilus] parasuis	4.0	6	7	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
119	[Haemophilus] parasuis	Actinobacillus ureae	4.0	7	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
120	Actinobacillus ureae	[Mannheimia] succiniciproducens	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
121	[Mannheimia] succiniciproducens	Actinobacillus ureae	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
122	Actinobacillus ureae	Actinobacillus pleuropneumoniae	2.0	6	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
123	Actinobacillus pleuropneumoniae	Actinobacillus ureae	2.0	3	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
124	Actinomyces georgiae	[Eubacterium] infirmum	3.0	9	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61
125	[Eubacterium] infirmum	Actinomyces georgiae	3.0	15	9	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61
126	Actinomyces gerencseriae	Actinomyces dentalis	3.0	16	15	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
127	Actinomyces dentalis	Actinomyces gerencseriae	3.0	15	16	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
128	Actinomyces graevenitzii	[Eubacterium] sulci	3.0	21	16	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
129	[Eubacterium] sulci	Actinomyces graevenitzii	3.0	16	21	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
130	Actinomyces israelii	Actinobaculum sp. oral taxon 183	2.0	12	24	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
131	Actinobaculum sp. oral taxon 183	Actinomyces israelii	2.0	24	12	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
132	Actinomyces johnsonii	Acidovorax caeni	2.0	21	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	61
133	Acidovorax caeni	Actinomyces johnsonii	2.0	3	21	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	61
134	Actinomyces johnsonii	Actinobaculum sp. oral taxon 183	4.0	21	24	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
135	Actinobaculum sp. oral taxon 183	Actinomyces johnsonii	4.0	24	21	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
136	Actinomyces johnsonii	Actinomyces dentalis	5.0	21	15	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
137	Actinomyces dentalis	Actinomyces johnsonii	5.0	15	21	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
138	Actinomyces johnsonii	Actinomyces gerencseriae	4.0	21	16	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
139	Actinomyces gerencseriae	Actinomyces johnsonii	4.0	16	21	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
140	Actinomyces massiliensis	Actinomyces dentalis	4.0	27	15	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
141	Actinomyces dentalis	Actinomyces massiliensis	4.0	15	27	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
142	Actinomyces massiliensis	Actinomyces georgiae	2.0	27	9	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
143	Actinomyces georgiae	Actinomyces massiliensis	2.0	9	27	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
144	Actinomyces massiliensis	Actinomyces johnsonii	5.0	27	21	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
145	Actinomyces johnsonii	Actinomyces massiliensis	5.0	21	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
146	Actinomyces meyeri	[Eubacterium] infirmum	3.0	16	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61
147	[Eubacterium] infirmum	Actinomyces meyeri	3.0	15	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61
148	Actinomyces naeslundii	Actinomyces gerencseriae	3.0	27	16	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
149	Actinomyces gerencseriae	Actinomyces naeslundii	3.0	16	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
150	Actinomyces odontolyticus	[Eubacterium] sulci	4.0	27	16	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
151	[Eubacterium] sulci	Actinomyces odontolyticus	4.0	16	27	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
152	Actinomyces odontolyticus	Abiotrophia defectiva	5.0	27	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
153	Abiotrophia defectiva	Actinomyces odontolyticus	5.0	29	27	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
154	Actinomyces oris	Actinomyces meyeri	4.0	27	16	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
155	Actinomyces meyeri	Actinomyces oris	4.0	16	27	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
156	Actinomyces sp. ICM39	Actinobacillus minor	2.0	14	6	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
157	Actinobacillus minor	Actinomyces sp. ICM39	2.0	6	14	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
158	Actinomyces sp. ICM54	Actinomyces sp. ICM47	5.0	11	19	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
159	Actinomyces sp. ICM47	Actinomyces sp. ICM54	5.0	19	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
160	Actinomyces sp. ICM58	Actinomyces graevenitzii	7.0	11	21	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
161	Actinomyces graevenitzii	Actinomyces sp. ICM58	7.0	21	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
162	Actinomyces sp. ICM58	Actinomyces sp. HPA0247	3.0	11	10	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
163	Actinomyces sp. HPA0247	Actinomyces sp. ICM58	3.0	10	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
164	Actinomyces sp. oral taxon 170	Acidovorax caeni	2.0	25	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	61
165	Acidovorax caeni	Actinomyces sp. oral taxon 170	2.0	3	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	61
166	Actinomyces sp. oral taxon 171	Actinomyces oris	6.0	28	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
167	Actinomyces oris	Actinomyces sp. oral taxon 171	6.0	27	28	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
168	Actinomyces sp. oral taxon 172	[Haemophilus] parasuis	3.0	11	7	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
169	[Haemophilus] parasuis	Actinomyces sp. oral taxon 172	3.0	7	11	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
170	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM39	3.0	11	14	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
171	Actinomyces sp. ICM39	Actinomyces sp. oral taxon 172	3.0	14	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
172	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM47	6.0	11	19	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
173	Actinomyces sp. ICM47	Actinomyces sp. oral taxon 172	6.0	19	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
174	Actinomyces sp. oral taxon 175	Actinomyces meyeri	5.0	25	16	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61
175	Actinomyces meyeri	Actinomyces sp. oral taxon 175	5.0	16	25	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61
176	Actinomyces sp. oral taxon 175	Actinomyces oris	6.0	25	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
