	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
54	Anaerococcus vaginalis	[Clostridium] spiroforme	0.911111111111	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
55	[Clostridium] spiroforme	Anaerococcus vaginalis	0.911111111111	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
56	Anaerofustis stercorihominis	[Clostridium] citroniae	0.995861643492	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
57	[Clostridium] citroniae	Anaerofustis stercorihominis	0.995861643492	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
58	Anaerofustis stercorihominis	[Eubacterium] cellulosolvens	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
59	[Eubacterium] cellulosolvens	Anaerofustis stercorihominis	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
60	Anaerofustis stercorihominis	[Eubacterium] hallii	0.86522464041	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
61	[Eubacterium] hallii	Anaerofustis stercorihominis	0.86522464041	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
62	Anaerofustis stercorihominis	[Ruminococcus] gnavus	0.854031315056	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
63	[Ruminococcus] gnavus	Anaerofustis stercorihominis	0.854031315056	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
64	Anaerofustis stercorihominis	Alistipes onderdonkii	0.932085385888	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
65	Alistipes onderdonkii	Anaerofustis stercorihominis	0.932085385888	7	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
66	Anaeroglobus geminatus	[Clostridium] sordellii	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	16
67	[Clostridium] sordellii	Anaeroglobus geminatus	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	16
68	Anaerostipes caccae	[Clostridium] clostridioforme	0.937673652841	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
69	[Clostridium] clostridioforme	Anaerostipes caccae	0.937673652841	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
70	Anaerostipes hadrus	[Clostridium] sordellii	0.935243946046	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
71	[Clostridium] sordellii	Anaerostipes hadrus	0.935243946046	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
72	Anaerostipes hadrus	Anaeroglobus geminatus	0.935243946046	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	16
73	Anaeroglobus geminatus	Anaerostipes hadrus	0.935243946046	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	16
74	Anaerostipes sp. 3_2_56FAA	[Clostridium] clostridioforme	0.937673652841	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
75	[Clostridium] clostridioforme	Anaerostipes sp. 3_2_56FAA	0.937673652841	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
76	Anaerostipes sp. 3_2_56FAA	Anaerostipes caccae	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
77	Anaerostipes caccae	Anaerostipes sp. 3_2_56FAA	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
78	bacterium LF-3	[Clostridium] saccharogumia	0.865772842522	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
79	[Clostridium] saccharogumia	bacterium LF-3	0.865772842522	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
80	Bacteroidaceae bacterium MS4	[Clostridium] clostridioforme	0.937659608323	11	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
81	[Clostridium] clostridioforme	Bacteroidaceae bacterium MS4	0.937659608323	16	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
82	Bacteroidaceae bacterium MS4	Anaerostipes caccae	0.999086966256	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
83	Anaerostipes caccae	Bacteroidaceae bacterium MS4	0.999086966256	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
84	Bacteroidaceae bacterium MS4	Anaerostipes sp. 3_2_56FAA	0.999086966256	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
85	Anaerostipes sp. 3_2_56FAA	Bacteroidaceae bacterium MS4	0.999086966256	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
86	Bacteroides coprophilus	Anaerostipes caccae	0.859588038095	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
87	Anaerostipes caccae	Bacteroides coprophilus	0.859588038095	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
88	Bacteroides coprophilus	Anaerostipes sp. 3_2_56FAA	0.859588038095	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
89	Anaerostipes sp. 3_2_56FAA	Bacteroides coprophilus	0.859588038095	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
90	Bacteroides coprophilus	Bacteroidaceae bacterium MS4	0.85880320521	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
91	Bacteroidaceae bacterium MS4	Bacteroides coprophilus	0.85880320521	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
92	Bacteroides coprosuis	Acidaminococcus intestini	1.0	8	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
93	Acidaminococcus intestini	Bacteroides coprosuis	1.0	3	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
94	Bacteroides coprosuis	Acidaminococcus sp. BV3L6	1.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
95	Acidaminococcus sp. BV3L6	Bacteroides coprosuis	1.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
96	Bacteroides coprosuis	Acidaminococcus sp. HPA0509	1.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
97	Acidaminococcus sp. HPA0509	Bacteroides coprosuis	1.0	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
98	Bacteroides coprosuis	Alistipes indistinctus	0.8550767726	8	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
99	Alistipes indistinctus	Bacteroides coprosuis	0.8550767726	15	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
100	Bacteroides faecichinchillae	[Eubacterium] sulci	0.97764742516	2	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
101	[Eubacterium] sulci	Bacteroides faecichinchillae	0.97764742516	12	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	16
102	Bacteroides gallinarum	[Clostridium] saccharogumia	0.904761904762	10	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
103	[Clostridium] saccharogumia	Bacteroides gallinarum	0.904761904762	5	10	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
104	Bacteroides gallinarum	Alloprevotella tannerae	0.81325006079	10	11	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	16
105	Alloprevotella tannerae	Bacteroides gallinarum	0.81325006079	11	10	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	16
106	Bacteroides graminisolvens	[Clostridium] clostridioforme	0.937673652841	14	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
107	[Clostridium] clostridioforme	Bacteroides graminisolvens	0.937673652841	16	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
108	Bacteroides graminisolvens	Anaerostipes caccae	1.0	14	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
109	Anaerostipes caccae	Bacteroides graminisolvens	1.0	1	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
110	Bacteroides graminisolvens	Anaerostipes sp. 3_2_56FAA	1.0	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
111	Anaerostipes sp. 3_2_56FAA	Bacteroides graminisolvens	1.0	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
112	Bacteroides graminisolvens	Bacteroidaceae bacterium MS4	0.999086966256	14	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
113	Bacteroidaceae bacterium MS4	Bacteroides graminisolvens	0.999086966256	11	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
114	Bacteroides graminisolvens	Bacteroides coprophilus	0.859588038095	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
115	Bacteroides coprophilus	Bacteroides graminisolvens	0.859588038095	14	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
116	Bacteroides helcogenes	Alloprevotella tannerae	0.885258710029	16	11	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	16
117	Alloprevotella tannerae	Bacteroides helcogenes	0.885258710029	11	16	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	16
118	Bacteroides reticulotermitis	[Clostridium] clostridioforme	0.937673652841	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
119	[Clostridium] clostridioforme	Bacteroides reticulotermitis	0.937673652841	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
120	Bacteroides reticulotermitis	Anaerostipes caccae	1.0	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
121	Anaerostipes caccae	Bacteroides reticulotermitis	1.0	1	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
122	Bacteroides reticulotermitis	Anaerostipes sp. 3_2_56FAA	1.0	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
123	Anaerostipes sp. 3_2_56FAA	Bacteroides reticulotermitis	1.0	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
124	Bacteroides reticulotermitis	Bacteroidaceae bacterium MS4	0.999086966256	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
125	Bacteroidaceae bacterium MS4	Bacteroides reticulotermitis	0.999086966256	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
126	Bacteroides reticulotermitis	Bacteroides coprophilus	0.859588038095	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
127	Bacteroides coprophilus	Bacteroides reticulotermitis	0.859588038095	14	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
128	Bacteroides reticulotermitis	Bacteroides graminisolvens	1.0	12	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
129	Bacteroides graminisolvens	Bacteroides reticulotermitis	1.0	14	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
130	Bacteroides salanitronis	Bacteroides paurosaccharolyticus	0.815490423329	16	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	16
131	Bacteroides paurosaccharolyticus	Bacteroides salanitronis	0.815490423329	14	16	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	16
132	Bacteroides salyersiae	[Eubacterium] sulci	0.861843789831	1	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
133	[Eubacterium] sulci	Bacteroides salyersiae	0.861843789831	12	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	16
134	Bacteroides sartorii	Actinomyces sp. ICM47	0.90925462117	7	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
135	Actinomyces sp. ICM47	Bacteroides sartorii	0.90925462117	2	7	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	16
136	Bacteroides sartorii	Aggregatibacter aphrophilus	0.90925462117	7	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
137	Aggregatibacter aphrophilus	Bacteroides sartorii	0.90925462117	3	7	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
138	Bacteroides sp. 1_1_30	Bacteroides paurosaccharolyticus	0.996231178968	8	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	16
139	Bacteroides paurosaccharolyticus	Bacteroides sp. 1_1_30	0.996231178968	14	8	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	16
140	Bacteroides sp. 2_1_56FAA	Bacteroides paurosaccharolyticus	1.0	6	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	16
141	Bacteroides paurosaccharolyticus	Bacteroides sp. 2_1_56FAA	1.0	14	6	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	16
142	Bacteroides sp. 2_1_56FAA	Bacteroides salanitronis	0.815490423329	6	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
143	Bacteroides salanitronis	Bacteroides sp. 2_1_56FAA	0.815490423329	16	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
144	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 1_1_30	0.996231178968	6	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
145	Bacteroides sp. 1_1_30	Bacteroides sp. 2_1_56FAA	0.996231178968	8	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
146	Bacteroides sp. 2_2_4	Actinomyces sp. ICM47	0.992040786976	13	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
147	Actinomyces sp. ICM47	Bacteroides sp. 2_2_4	0.992040786976	2	13	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	16
148	Bacteroides sp. 2_2_4	Aggregatibacter aphrophilus	0.992040786976	13	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
149	Aggregatibacter aphrophilus	Bacteroides sp. 2_2_4	0.992040786976	3	13	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
150	Bacteroides sp. 3_1_33FAA	Bacteroides paurosaccharolyticus	0.95401335628	10	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	16
151	Bacteroides paurosaccharolyticus	Bacteroides sp. 3_1_33FAA	0.95401335628	14	10	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	16
152	Bacteroides sp. 3_1_33FAA	Bacteroides sp. 2_1_56FAA	0.95401335628	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
153	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 3_1_33FAA	0.95401335628	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
154	Bacteroides sp. D20	Bacteroides paurosaccharolyticus	0.929298196901	12	14	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	16
155	Bacteroides paurosaccharolyticus	Bacteroides sp. D20	0.929298196901	14	12	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	16
156	Bacteroides sp. D20	Bacteroides sp. 2_1_56FAA	0.929298196901	12	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
157	Bacteroides sp. 2_1_56FAA	Bacteroides sp. D20	0.929298196901	6	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
158	Bacteroides sp. HPS0048	Acidaminococcus intestini	0.974385843711	12	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
159	Acidaminococcus intestini	Bacteroides sp. HPS0048	0.974385843711	3	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
160	Bacteroides sp. HPS0048	Acidaminococcus sp. BV3L6	0.974385843711	12	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
161	Acidaminococcus sp. BV3L6	Bacteroides sp. HPS0048	0.974385843711	13	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
162	Bacteroides sp. HPS0048	Acidaminococcus sp. HPA0509	0.974385843711	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
163	Acidaminococcus sp. HPA0509	Bacteroides sp. HPS0048	0.974385843711	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
164	Bacteroides sp. HPS0048	Bacteroides coprosuis	0.974385843711	12	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
165	Bacteroides coprosuis	Bacteroides sp. HPS0048	0.974385843711	8	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
166	Bacteroides vulgatus	Actinomyces sp. ICM47	0.967693473349	13	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
167	Actinomyces sp. ICM47	Bacteroides vulgatus	0.967693473349	2	13	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	16
168	Bacteroides vulgatus	Aggregatibacter aphrophilus	0.967693473349	13	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
169	Aggregatibacter aphrophilus	Bacteroides vulgatus	0.967693473349	3	13	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
170	Bifidobacterium adolescentis	[Clostridium] sordellii	0.817066353708	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
171	[Clostridium] sordellii	Bifidobacterium adolescentis	0.817066353708	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	16
172	Bifidobacterium adolescentis	Anaeroglobus geminatus	0.817066353708	13	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	16
173	Anaeroglobus geminatus	Bifidobacterium adolescentis	0.817066353708	1	13	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	16
174	Bifidobacterium bifidum	[Bacteroides] pectinophilus	0.831974200296	13	12	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
175	[Bacteroides] pectinophilus	Bifidobacterium bifidum	0.831974200296	12	13	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
176	Bifidobacterium bifidum	[Clostridium] aminophilum	1.0	13	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
177	[Clostridium] aminophilum	Bifidobacterium bifidum	1.0	1	13	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
178	Bifidobacterium bifidum	[Clostridium] innocuum	1.0	13	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
179	[Clostridium] innocuum	Bifidobacterium bifidum	1.0	1	13	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
180	Bifidobacterium bifidum	[Clostridium] leptum	0.863129666127	13	15	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	16
181	[Clostridium] leptum	Bifidobacterium bifidum	0.863129666127	15	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	16
182	Bifidobacterium bifidum	[Clostridium] spiroforme	0.911111111111	13	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
183	[Clostridium] spiroforme	Bifidobacterium bifidum	0.911111111111	1	13	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
184	Bifidobacterium bifidum	Anaerococcus vaginalis	1.0	13	10	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	16
185	Anaerococcus vaginalis	Bifidobacterium bifidum	1.0	10	13	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	16
186	Bifidobacterium breve	Actinomyces sp. ICM47	1.0	16	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	16
