	source	target	weight	edge_sample	edcolor
123	Bacteroides clarus	Bacteroides eggerthii	3.0	Stool	#b2f396
124	Bacteroides faecichinchillae	[Clostridium] asparagiforme	4.0	Stool	#b2f396
125	[Clostridium] asparagiforme	Bacteroides faecichinchillae	4.0	Stool	#b2f396
126	Bacteroides faecichinchillae	Akkermansia muciniphila	4.0	Stool	#b2f396
127	Akkermansia muciniphila	Bacteroides faecichinchillae	4.0	Stool	#b2f396
128	Bacteroides faecis	[Clostridium] leptum	4.0	Intertype	#cccccc
129	[Clostridium] leptum	Bacteroides faecis	4.0	Intertype	#cccccc
130	Bacteroides faecis	Alistipes inops	4.0	Stool	#b2f396
131	Alistipes inops	Bacteroides faecis	4.0	Stool	#b2f396
132	Bacteroides faecis	Bacteroides faecichinchillae	5.0	Stool	#b2f396
133	Bacteroides faecichinchillae	Bacteroides faecis	5.0	Stool	#b2f396
134	Bacteroides finegoldii	Anaerostipes caccae	2.0	Stool	#b2f396
135	Anaerostipes caccae	Bacteroides finegoldii	2.0	Stool	#b2f396
136	Bacteroides finegoldii	Anaerostipes sp. 3_2_56FAA	2.0	Stool	#b2f396
137	Anaerostipes sp. 3_2_56FAA	Bacteroides finegoldii	2.0	Stool	#b2f396
138	Bacteroides finegoldii	Bacteroidaceae bacterium MS4	2.0	Stool	#b2f396
139	Bacteroidaceae bacterium MS4	Bacteroides finegoldii	2.0	Stool	#b2f396
140	Bacteroides finegoldii	Bacteroides dorei	4.0	Stool	#b2f396
141	Bacteroides dorei	Bacteroides finegoldii	4.0	Stool	#b2f396
142	Bacteroides fragilis	[Clostridium] asparagiforme	6.0	Stool	#b2f396
143	[Clostridium] asparagiforme	Bacteroides fragilis	6.0	Stool	#b2f396
144	Bacteroides fragilis	[Clostridium] spiroforme	7.0	Stool	#b2f396
145	[Clostridium] spiroforme	Bacteroides fragilis	7.0	Stool	#b2f396
146	Bacteroides fragilis	[Clostridium] symbiosum	7.0	Stool	#b2f396
147	[Clostridium] symbiosum	Bacteroides fragilis	7.0	Stool	#b2f396
148	Bacteroides fragilis	Akkermansia muciniphila	6.0	Stool	#b2f396
149	Akkermansia muciniphila	Bacteroides fragilis	6.0	Stool	#b2f396
150	Bacteroides fragilis	Bacteroides acidifaciens	5.0	Stool	#b2f396
151	Bacteroides acidifaciens	Bacteroides fragilis	5.0	Stool	#b2f396
152	Bacteroides fragilis	Bacteroides barnesiae	5.0	Stool	#b2f396
153	Bacteroides barnesiae	Bacteroides fragilis	5.0	Stool	#b2f396
154	Bacteroides gallinarum	[Clostridium] spiroforme	6.0	Intertype	#cccccc
155	[Clostridium] spiroforme	Bacteroides gallinarum	6.0	Intertype	#cccccc
156	Bacteroides gallinarum	Akkermansia muciniphila	7.0	Intertype	#cccccc
157	Akkermansia muciniphila	Bacteroides gallinarum	7.0	Intertype	#cccccc
158	Bacteroides gallinarum	Alistipes finegoldii	5.0	Intertype	#cccccc
159	Alistipes finegoldii	Bacteroides gallinarum	5.0	Intertype	#cccccc
160	Bacteroides gallinarum	Alistipes onderdonkii	6.0	Intertype	#cccccc
161	Alistipes onderdonkii	Bacteroides gallinarum	6.0	Intertype	#cccccc
162	Bacteroides gallinarum	Bacteroides faecis	7.0	Intertype	#cccccc
163	Bacteroides faecis	Bacteroides gallinarum	7.0	Intertype	#cccccc
164	Bacteroides graminisolvens	Bacteroides clarus	2.0	Stool	#b2f396
165	Bacteroides clarus	Bacteroides graminisolvens	2.0	Stool	#b2f396
166	Bacteroides graminisolvens	Bacteroides coprophilus	2.0	Stool	#b2f396
167	Bacteroides coprophilus	Bacteroides graminisolvens	2.0	Stool	#b2f396
168	Bacteroides graminisolvens	Bacteroides dorei	2.0	Stool	#b2f396
169	Bacteroides dorei	Bacteroides graminisolvens	2.0	Stool	#b2f396
170	Bacteroides graminisolvens	Bacteroides eggerthii	2.0	Stool	#b2f396
171	Bacteroides eggerthii	Bacteroides graminisolvens	2.0	Stool	#b2f396
172	Bacteroides graminisolvens	Bacteroides finegoldii	2.0	Stool	#b2f396
173	Bacteroides finegoldii	Bacteroides graminisolvens	2.0	Stool	#b2f396
174	Bacteroides helcogenes	[Clostridium] glycyrrhizinilyticum	3.0	Stool	#b2f396
175	[Clostridium] glycyrrhizinilyticum	Bacteroides helcogenes	3.0	Stool	#b2f396
176	Bacteroides intestinalis	Adlercreutzia equolifaciens	3.0	Stool	#b2f396
177	Adlercreutzia equolifaciens	Bacteroides intestinalis	3.0	Stool	#b2f396
178	Bacteroides nordii	Anaerostipes caccae	2.0	Stool	#b2f396
179	Anaerostipes caccae	Bacteroides nordii	2.0	Stool	#b2f396
180	Bacteroides nordii	Anaerostipes sp. 3_2_56FAA	2.0	Stool	#b2f396
181	Anaerostipes sp. 3_2_56FAA	Bacteroides nordii	2.0	Stool	#b2f396
182	Bacteroides nordii	Bacteroidaceae bacterium MS4	2.0	Stool	#b2f396
183	Bacteroidaceae bacterium MS4	Bacteroides nordii	2.0	Stool	#b2f396
184	Bacteroides nordii	Bacteroides clarus	4.0	Stool	#b2f396
185	Bacteroides clarus	Bacteroides nordii	4.0	Stool	#b2f396
186	Bacteroides nordii	Bacteroides coprophilus	4.0	Stool	#b2f396
187	Bacteroides coprophilus	Bacteroides nordii	4.0	Stool	#b2f396
188	Bacteroides nordii	Bacteroides graminisolvens	2.0	Stool	#b2f396
189	Bacteroides graminisolvens	Bacteroides nordii	2.0	Stool	#b2f396
190	Bacteroides oleiciplenus	Anaerostipes hadrus	4.0	Stool	#b2f396
191	Anaerostipes hadrus	Bacteroides oleiciplenus	4.0	Stool	#b2f396
192	Bacteroides oleiciplenus	Bacteroides gallinarum	7.0	Intertype	#cccccc
193	Bacteroides gallinarum	Bacteroides oleiciplenus	7.0	Intertype	#cccccc
194	Bacteroides oleiciplenus	Bacteroides intestinalis	4.0	Stool	#b2f396
195	Bacteroides intestinalis	Bacteroides oleiciplenus	4.0	Stool	#b2f396
196	Bacteroides ovatus	[Clostridium] bolteae	4.0	Stool	#b2f396
197	[Clostridium] bolteae	Bacteroides ovatus	4.0	Stool	#b2f396
198	Bacteroides ovatus	Bacteroides faecichinchillae	3.0	Stool	#b2f396
199	Bacteroides faecichinchillae	Bacteroides ovatus	3.0	Stool	#b2f396
200	Bacteroides reticulotermitis	Bacteroides clarus	2.0	Stool	#b2f396
201	Bacteroides clarus	Bacteroides reticulotermitis	2.0	Stool	#b2f396
202	Bacteroides reticulotermitis	Bacteroides coprophilus	2.0	Stool	#b2f396
203	Bacteroides coprophilus	Bacteroides reticulotermitis	2.0	Stool	#b2f396
204	Bacteroides reticulotermitis	Bacteroides dorei	2.0	Stool	#b2f396
205	Bacteroides dorei	Bacteroides reticulotermitis	2.0	Stool	#b2f396
206	Bacteroides reticulotermitis	Bacteroides eggerthii	2.0	Stool	#b2f396
207	Bacteroides eggerthii	Bacteroides reticulotermitis	2.0	Stool	#b2f396
208	Bacteroides reticulotermitis	Bacteroides finegoldii	2.0	Stool	#b2f396
209	Bacteroides finegoldii	Bacteroides reticulotermitis	2.0	Stool	#b2f396
210	Bacteroides reticulotermitis	Bacteroides nordii	2.0	Stool	#b2f396
211	Bacteroides nordii	Bacteroides reticulotermitis	2.0	Stool	#b2f396
212	Bacteroides salyersiae	Bacteroides ovatus	3.0	Stool	#b2f396
213	Bacteroides ovatus	Bacteroides salyersiae	3.0	Stool	#b2f396
214	Bacteroides sartorii	Akkermansia muciniphila	4.0	Stool	#b2f396
215	Akkermansia muciniphila	Bacteroides sartorii	4.0	Stool	#b2f396
216	Bacteroides sartorii	Bacteroides faecis	4.0	Stool	#b2f396
217	Bacteroides faecis	Bacteroides sartorii	4.0	Stool	#b2f396
218	Bacteroides sartorii	Bacteroides oleiciplenus	4.0	Stool	#b2f396
219	Bacteroides oleiciplenus	Bacteroides sartorii	4.0	Stool	#b2f396
220	Bacteroides sartorii	Bacteroides ovatus	3.0	Stool	#b2f396
221	Bacteroides ovatus	Bacteroides sartorii	3.0	Stool	#b2f396
222	Bacteroides sp. 1_1_6	Alistipes onderdonkii	6.0	Stool	#b2f396
223	Alistipes onderdonkii	Bacteroides sp. 1_1_6	6.0	Stool	#b2f396
224	Bacteroides sp. 1_1_6	Bacteroides salanitronis	6.0	Stool	#b2f396
225	Bacteroides salanitronis	Bacteroides sp. 1_1_6	6.0	Stool	#b2f396
226	Bacteroides sp. 14(A)	Bacteroides cellulosilyticus	3.0	Stool	#b2f396
227	Bacteroides cellulosilyticus	Bacteroides sp. 14(A)	3.0	Stool	#b2f396
228	Bacteroides sp. 3_1_19	Alistipes sp. HGB5	4.0	Stool	#b2f396
229	Alistipes sp. HGB5	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
230	Bacteroides sp. 3_1_19	Anaerostipes caccae	2.0	Stool	#b2f396
231	Anaerostipes caccae	Bacteroides sp. 3_1_19	2.0	Stool	#b2f396
232	Bacteroides sp. 3_1_19	Anaerostipes sp. 3_2_56FAA	2.0	Stool	#b2f396
233	Anaerostipes sp. 3_2_56FAA	Bacteroides sp. 3_1_19	2.0	Stool	#b2f396
234	Bacteroides sp. 3_1_19	Bacteroidaceae bacterium MS4	2.0	Stool	#b2f396
235	Bacteroidaceae bacterium MS4	Bacteroides sp. 3_1_19	2.0	Stool	#b2f396
236	Bacteroides sp. 3_1_19	Bacteroides cellulosilyticus	4.0	Stool	#b2f396
237	Bacteroides cellulosilyticus	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
238	Bacteroides sp. 3_1_19	Bacteroides coprophilus	4.0	Stool	#b2f396
239	Bacteroides coprophilus	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
240	Bacteroides sp. 3_1_19	Bacteroides dorei	6.0	Stool	#b2f396
241	Bacteroides dorei	Bacteroides sp. 3_1_19	6.0	Stool	#b2f396
242	Bacteroides sp. 3_1_19	Bacteroides finegoldii	4.0	Stool	#b2f396
243	Bacteroides finegoldii	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
244	Bacteroides sp. 3_1_19	Bacteroides graminisolvens	2.0	Stool	#b2f396
245	Bacteroides graminisolvens	Bacteroides sp. 3_1_19	2.0	Stool	#b2f396
246	Bacteroides sp. 3_1_19	Bacteroides pyogenes	4.0	Stool	#b2f396
247	Bacteroides pyogenes	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
248	Bacteroides sp. 3_1_19	Bacteroides reticulotermitis	2.0	Stool	#b2f396
249	Bacteroides reticulotermitis	Bacteroides sp. 3_1_19	2.0	Stool	#b2f396
250	Bacteroides sp. 3_1_19	Bacteroides sp. 2_1_33B	4.0	Stool	#b2f396
251	Bacteroides sp. 2_1_33B	Bacteroides sp. 3_1_19	4.0	Stool	#b2f396
252	Bacteroides sp. 3_1_33FAA	[Clostridium] bolteae	6.0	Stool	#b2f396
253	[Clostridium] bolteae	Bacteroides sp. 3_1_33FAA	6.0	Stool	#b2f396
254	Bacteroides sp. 3_1_33FAA	Alistipes inops	4.0	Stool	#b2f396
255	Alistipes inops	Bacteroides sp. 3_1_33FAA	4.0	Stool	#b2f396
256	Bacteroides sp. 3_1_33FAA	Bacteroides faecichinchillae	5.0	Stool	#b2f396
257	Bacteroides faecichinchillae	Bacteroides sp. 3_1_33FAA	5.0	Stool	#b2f396
258	Bacteroides sp. 3_1_33FAA	Bacteroides fragilis	9.0	Stool	#b2f396
259	Bacteroides fragilis	Bacteroides sp. 3_1_33FAA	9.0	Stool	#b2f396
260	Bacteroides sp. 3_1_33FAA	Bacteroides gallinarum	8.0	Intertype	#cccccc
261	Bacteroides gallinarum	Bacteroides sp. 3_1_33FAA	8.0	Intertype	#cccccc
262	Bacteroides sp. 3_1_40A	[Eubacterium] rectale	5.0	Stool	#b2f396
263	[Eubacterium] rectale	Bacteroides sp. 3_1_40A	5.0	Stool	#b2f396
264	Bacteroides sp. 3_1_40A	Acinetobacter baumannii	4.0	Intertype	#cccccc
265	Acinetobacter baumannii	Bacteroides sp. 3_1_40A	4.0	Intertype	#cccccc
266	Bacteroides sp. 4_1_36	[Eubacterium] rectale	4.0	Stool	#b2f396
267	[Eubacterium] rectale	Bacteroides sp. 4_1_36	4.0	Stool	#b2f396
268	Bacteroides sp. 4_3_47FAA	Alistipes timonensis	6.0	Stool	#b2f396
269	Alistipes timonensis	Bacteroides sp. 4_3_47FAA	6.0	Stool	#b2f396
270	Bacteroides sp. 4_3_47FAA	Bacteroides salanitronis	7.0	Stool	#b2f396
271	Bacteroides salanitronis	Bacteroides sp. 4_3_47FAA	7.0	Stool	#b2f396
272	Bacteroides sp. 4_3_47FAA	Bacteroides sp. 1_1_6	6.0	Stool	#b2f396
273	Bacteroides sp. 1_1_6	Bacteroides sp. 4_3_47FAA	6.0	Stool	#b2f396
274	Bacteroides sp. 9_1_42FAA	[Clostridium] bolteae	6.0	Stool	#b2f396
275	[Clostridium] bolteae	Bacteroides sp. 9_1_42FAA	6.0	Stool	#b2f396
276	Bacteroides sp. 9_1_42FAA	Bacteroides faecichinchillae	4.0	Stool	#b2f396
277	Bacteroides faecichinchillae	Bacteroides sp. 9_1_42FAA	4.0	Stool	#b2f396
278	Bacteroides sp. 9_1_42FAA	Bacteroides gallinarum	6.0	Intertype	#cccccc
279	Bacteroides gallinarum	Bacteroides sp. 9_1_42FAA	6.0	Intertype	#cccccc
280	Bacteroides sp. 9_1_42FAA	Bacteroides ovatus	4.0	Stool	#b2f396
281	Bacteroides ovatus	Bacteroides sp. 9_1_42FAA	4.0	Stool	#b2f396
282	Bacteroides sp. 9_1_42FAA	Bacteroides sartorii	4.0	Stool	#b2f396
283	Bacteroides sartorii	Bacteroides sp. 9_1_42FAA	4.0	Stool	#b2f396
284	Bacteroides sp. D2	Anaerostipes caccae	2.0	Stool	#b2f396
285	Anaerostipes caccae	Bacteroides sp. D2	2.0	Stool	#b2f396
286	Bacteroides sp. D2	Anaerostipes sp. 3_2_56FAA	2.0	Stool	#b2f396
287	Anaerostipes sp. 3_2_56FAA	Bacteroides sp. D2	2.0	Stool	#b2f396
288	Bacteroides sp. D2	Bacteroidaceae bacterium MS4	2.0	Stool	#b2f396
289	Bacteroidaceae bacterium MS4	Bacteroides sp. D2	2.0	Stool	#b2f396
290	Bacteroides sp. D2	Bacteroides coprophilus	3.0	Stool	#b2f396
291	Bacteroides coprophilus	Bacteroides sp. D2	3.0	Stool	#b2f396
292	Bacteroides sp. D2	Bacteroides eggerthii	2.0	Stool	#b2f396
293	Bacteroides eggerthii	Bacteroides sp. D2	2.0	Stool	#b2f396
294	Bacteroides sp. D2	Bacteroides graminisolvens	2.0	Stool	#b2f396
295	Bacteroides graminisolvens	Bacteroides sp. D2	2.0	Stool	#b2f396
296	Bacteroides sp. D2	Bacteroides reticulotermitis	2.0	Stool	#b2f396
297	Bacteroides reticulotermitis	Bacteroides sp. D2	2.0	Stool	#b2f396
298	Bacteroides sp. D20	[Clostridium] symbiosum	5.0	Stool	#b2f396
299	[Clostridium] symbiosum	Bacteroides sp. D20	5.0	Stool	#b2f396
300	Bacteroides sp. D20	[Eubacterium] hallii	4.0	Stool	#b2f396
301	[Eubacterium] hallii	Bacteroides sp. D20	4.0	Stool	#b2f396
302	Bacteroides sp. D20	Alistipes onderdonkii	4.0	Stool	#b2f396
303	Alistipes onderdonkii	Bacteroides sp. D20	4.0	Stool	#b2f396
304	Bacteroides sp. D20	Bacteroides oleiciplenus	4.0	Stool	#b2f396
305	Bacteroides oleiciplenus	Bacteroides sp. D20	4.0	Stool	#b2f396
306	Bacteroides sp. D22	Bacteroides sp. 2_2_4	2.0	Stool	#b2f396
307	Bacteroides sp. 2_2_4	Bacteroides sp. D22	2.0	Stool	#b2f396
308	Bacteroides sp. HPS0048	Alistipes putredinis	4.0	Stool	#b2f396
309	Alistipes putredinis	Bacteroides sp. HPS0048	4.0	Stool	#b2f396
310	Bacteroides stercorirosoris	[Clostridium] spiroforme	5.0	Stool	#b2f396
311	[Clostridium] spiroforme	Bacteroides stercorirosoris	5.0	Stool	#b2f396
312	Bacteroides stercorirosoris	[Eubacterium] eligens	4.0	Stool	#b2f396
313	[Eubacterium] eligens	Bacteroides stercorirosoris	4.0	Stool	#b2f396
314	Bacteroides stercorirosoris	Alistipes finegoldii	5.0	Stool	#b2f396
315	Alistipes finegoldii	Bacteroides stercorirosoris	5.0	Stool	#b2f396
316	Bacteroides stercorirosoris	Alistipes sp. HGB5	5.0	Stool	#b2f396
317	Alistipes sp. HGB5	Bacteroides stercorirosoris	5.0	Stool	#b2f396
318	Bacteroides stercorirosoris	Anaerostipes hadrus	4.0	Stool	#b2f396
319	Anaerostipes hadrus	Bacteroides stercorirosoris	4.0	Stool	#b2f396
320	Bacteroides stercorirosoris	Bacteroides cellulosilyticus	5.0	Stool	#b2f396
321	Bacteroides cellulosilyticus	Bacteroides stercorirosoris	5.0	Stool	#b2f396
322	Bacteroides stercorirosoris	Bacteroides gallinarum	5.0	Intertype	#cccccc
323	Bacteroides gallinarum	Bacteroides stercorirosoris	5.0	Intertype	#cccccc
324	Bacteroides stercoris	Bacteroides gallinarum	4.0	Intertype	#cccccc
325	Bacteroides gallinarum	Bacteroides stercoris	4.0	Intertype	#cccccc
326	Bacteroides thetaiotaomicron	Bacteroides helcogenes	4.0	Stool	#b2f396
327	Bacteroides helcogenes	Bacteroides thetaiotaomicron	4.0	Stool	#b2f396
328	Bacteroides thetaiotaomicron	Bacteroides sp. 1_1_6	7.0	Stool	#b2f396
329	Bacteroides sp. 1_1_6	Bacteroides thetaiotaomicron	7.0	Stool	#b2f396
330	Bacteroides thetaiotaomicron	Bacteroides sp. 4_3_47FAA	6.0	Stool	#b2f396
