	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
88	Echinicola	Alloprevotella	2.0	2	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
89	Alloprevotella	Echinicola	2.0	8	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
90	Echinicola	Bacillus	2.0	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8
91	Bacillus	Echinicola	2.0	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8
92	Echinicola	Chlamydia	2.0	2	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
93	Chlamydia	Echinicola	2.0	3	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
94	Echinicola	Chryseobacterium	2.0	2	4	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
95	Chryseobacterium	Echinicola	2.0	4	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
96	Eikenella	Capnocytophaga	4.0	6	8	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
97	Capnocytophaga	Eikenella	4.0	8	6	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
98	Elizabethkingia	Alicycliphilus	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
99	Alicycliphilus	Elizabethkingia	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
100	Elizabethkingia	Brochothrix	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8
101	Brochothrix	Elizabethkingia	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8
102	Elizabethkingia	Bulleidia	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8
103	Bulleidia	Elizabethkingia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8
104	Elizabethkingia	Centipeda	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
105	Centipeda	Elizabethkingia	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
106	Elizabethkingia	Comamonas	1.0	1	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	8
107	Comamonas	Elizabethkingia	1.0	1	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	8
108	Enterococcus	Alloprevotella	2.0	2	8	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
109	Alloprevotella	Enterococcus	2.0	8	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
110	Enterococcus	Bacillus	2.0	2	4	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	8
111	Bacillus	Enterococcus	2.0	4	2	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	8
112	Enterococcus	Chlamydia	2.0	2	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
113	Chlamydia	Enterococcus	2.0	3	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
114	Enterococcus	Chryseobacterium	2.0	2	4	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
115	Chryseobacterium	Enterococcus	2.0	4	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	8
116	Eubacterium	Acidovorax	4.0	6	5	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	8
117	Acidovorax	Eubacterium	4.0	5	6	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	8
118	Eubacterium	Actinomyces	4.0	6	8	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
119	Actinomyces	Eubacterium	4.0	8	6	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
120	Granulicatella	Actinobacillus	5.0	8	6	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
121	Actinobacillus	Granulicatella	5.0	6	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
122	Haemophilus	Bacillus	4.0	8	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8
123	Bacillus	Haemophilus	4.0	4	8	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8
124	Intestinimonas	Akkermansia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
125	Akkermansia	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
126	Intestinimonas	Alistipes	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
127	Alistipes	Intestinimonas	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
128	Intestinimonas	Butyrivibrio	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
129	Butyrivibrio	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
130	Intestinimonas	Coprococcus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
131	Coprococcus	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
132	Intestinimonas	Cryptobacterium	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8
133	Cryptobacterium	Intestinimonas	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8
134	Intestinimonas	Dorea	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
135	Dorea	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
136	Isoptericola	Dechloromonas	2.0	4	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	8
137	Dechloromonas	Isoptericola	2.0	2	4	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	8
138	Johnsonella	Avibacterium	2.0	3	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
139	Avibacterium	Johnsonella	2.0	2	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
140	Johnsonella	Basfia	2.0	3	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
141	Basfia	Johnsonella	2.0	2	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
142	Johnsonella	Chlamydia	2.0	3	3	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	8
143	Chlamydia	Johnsonella	2.0	3	3	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	8
144	Johnsonella	Chryseobacterium	3.0	3	4	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	8
145	Chryseobacterium	Johnsonella	3.0	4	3	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	8
146	Johnsonella	Dehalobacter	2.0	3	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
147	Dehalobacter	Johnsonella	2.0	2	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
148	Johnsonella	Echinicola	2.0	3	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
149	Echinicola	Johnsonella	2.0	2	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
150	Johnsonella	Enterococcus	2.0	3	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	8
151	Enterococcus	Johnsonella	2.0	2	3	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	8
152	Kingella	Abiotrophia	6.0	8	8	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
153	Abiotrophia	Kingella	6.0	8	8	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
154	Leptotrichia	Lachnoanaerobaculum	6.0	8	8	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8
155	Lachnoanaerobaculum	Leptotrichia	6.0	8	8	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8
156	Leuconostoc	Alicycliphilus	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8
157	Alicycliphilus	Leuconostoc	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8
158	Leuconostoc	Brochothrix	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8
159	Brochothrix	Leuconostoc	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8
160	Leuconostoc	Bulleidia	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8
161	Bulleidia	Leuconostoc	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8
162	Leuconostoc	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8
163	Centipeda	Leuconostoc	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8
164	Leuconostoc	Comamonas	1.0	1	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	8
165	Comamonas	Leuconostoc	1.0	1	1	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	8
166	Leuconostoc	Elizabethkingia	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8
167	Elizabethkingia	Leuconostoc	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8
168	Mangrovimonas	Alloprevotella	2.0	2	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
169	Alloprevotella	Mangrovimonas	2.0	8	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
170	Mangrovimonas	Bacillus	2.0	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8
171	Bacillus	Mangrovimonas	2.0	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8
172	Mangrovimonas	Chlamydia	2.0	2	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
173	Chlamydia	Mangrovimonas	2.0	3	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
174	Mangrovimonas	Chryseobacterium	2.0	2	4	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	8
175	Chryseobacterium	Mangrovimonas	2.0	4	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	8
176	Mangrovimonas	Johnsonella	2.0	2	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
177	Johnsonella	Mangrovimonas	2.0	3	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
178	Mannheimia	Haemophilus	4.0	6	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
179	Haemophilus	Mannheimia	4.0	8	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
180	Megasphaera	Lactobacillus	4.0	6	5	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	8
181	Lactobacillus	Megasphaera	4.0	5	6	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	8
182	Mogibacterium	Alicycliphilus	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8
183	Alicycliphilus	Mogibacterium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8
184	Mogibacterium	Brochothrix	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8
185	Brochothrix	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8
186	Mogibacterium	Bulleidia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	8
187	Bulleidia	Mogibacterium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	8
188	Mogibacterium	Centipeda	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	8
189	Centipeda	Mogibacterium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	8
190	Mogibacterium	Comamonas	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	8
191	Comamonas	Mogibacterium	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	8
192	Mogibacterium	Elizabethkingia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8
193	Elizabethkingia	Mogibacterium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8
194	Mogibacterium	Leuconostoc	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8
195	Leuconostoc	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8
196	Mycobacterium	Alicycliphilus	1.0	1	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	8
197	Alicycliphilus	Mycobacterium	1.0	1	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	8
198	Mycobacterium	Brochothrix	1.0	1	1	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	8
199	Brochothrix	Mycobacterium	1.0	1	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	8
200	Mycobacterium	Bulleidia	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	8
201	Bulleidia	Mycobacterium	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	8
202	Mycobacterium	Centipeda	1.0	1	1	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	8
203	Centipeda	Mycobacterium	1.0	1	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	8
204	Mycobacterium	Comamonas	1.0	1	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	8
205	Comamonas	Mycobacterium	1.0	1	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	8
206	Mycobacterium	Elizabethkingia	1.0	1	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	8
207	Elizabethkingia	Mycobacterium	1.0	1	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	8
208	Mycobacterium	Leuconostoc	1.0	1	1	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	8
209	Leuconostoc	Mycobacterium	1.0	1	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	8
210	Mycobacterium	Mogibacterium	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	8
211	Mogibacterium	Mycobacterium	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	8
212	Mycoplasma	Akkermansia	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8
213	Akkermansia	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8
214	Mycoplasma	Alistipes	1.0	1	4	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8
