	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
62	[Ruminococcus] torques	3	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
63	[Clostridium] citroniae	1	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
64	[Ruminococcus] torques	3	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
65	[Clostridium] innocuum	1	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
66	[Ruminococcus] torques	3	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
67	[Clostridium] saccharogumia	1	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
68	[Ruminococcus] torques	3	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
69	[Clostridium] scindens	1	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
70	Abiotrophia defectiva	27	Buccal_mucosa	#1996f3	0.0	3.0	#8000ff	#b2f396
71	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
72	Acidaminococcus sp. BV3L6	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
73	Acidaminococcus intestini	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
74	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
75	Acidaminococcus intestini	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
76	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
77	Acidaminococcus sp. BV3L6	2	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
78	Acinetobacter johnsonii	3	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
79	[Clostridium] leptum	16	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
80	Acinetobacter junii	6	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
81	[Clostridium] leptum	16	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
82	Acinetobacter junii	6	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
83	Acinetobacter johnsonii	3	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
84	Actinobacillus minor	5	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#ff964f
85	[Eubacterium] sulci	15	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
86	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
87	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
88	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
89	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
90	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
91	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
92	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
93	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
94	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
95	Actinobacillus minor	5	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#ff964f
96	Actinobacillus ureae	5	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#ff964f
97	Actinobacillus pleuropneumoniae	3	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
98	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
99	[Eubacterium] infirmum	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
100	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
101	Abiotrophia defectiva	27	Buccal_mucosa	#1996f3	0.0	3.0	#8000ff	#b2f396
102	Actinomyces georgiae	9	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
103	[Eubacterium] infirmum	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
104	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
105	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
106	Actinomyces graevenitzii	20	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
107	[Eubacterium] sulci	15	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
108	Actinomyces israelii	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
109	Actinobaculum sp. oral taxon 183	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
110	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
111	Actinobaculum sp. oral taxon 183	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
112	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
113	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
114	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
115	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
116	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
117	Actinobaculum sp. oral taxon 183	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
118	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
119	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
120	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
121	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
122	Actinomyces meyeri	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
123	[Eubacterium] infirmum	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
124	Actinomyces naeslundii	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
125	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
126	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
127	Actinomyces graevenitzii	20	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
128	Actinomyces oris	25	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
129	Actinomyces meyeri	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
130	Actinomyces sp. HPA0247	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
131	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
132	Actinomyces sp. ICM47	18	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
133	Actinomyces graevenitzii	20	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
134	Actinomyces sp. ICM47	18	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
135	Actinomyces sp. HPA0247	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
136	Actinomyces sp. ICM54	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
137	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
138	Actinomyces sp. ICM54	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
139	Actinomyces sp. ICM47	18	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
140	Actinomyces sp. ICM58	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
141	Actinomyces graevenitzii	20	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
142	Actinomyces sp. ICM58	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
143	Actinomyces sp. HPA0247	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
144	Actinomyces sp. ICM58	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
145	Actinomyces sp. ICM54	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
146	Actinomyces sp. oral taxon 170	25	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
147	Acidovorax caeni	3	Anterior_nares	#8000ff	2.0	2.0	#ff0000	#4df3ce
148	Actinomyces sp. oral taxon 171	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
149	Actinomyces oris	25	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
150	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
151	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
152	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
153	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
154	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
155	Actinomyces sp. ICM39	13	Tongue_dorsum	#ff0000	0.0	3.0	#8000ff	#b2f396
156	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
157	Actinomyces sp. ICM47	18	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
158	Actinomyces sp. oral taxon 175	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
159	Actinomyces meyeri	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
160	Actinomyces sp. oral taxon 175	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
161	Actinomyces oris	25	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
162	Actinomyces sp. oral taxon 175	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
163	Actinomyces sp. oral taxon 171	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
164	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
165	Abiotrophia defectiva	27	Buccal_mucosa	#1996f3	0.0	3.0	#8000ff	#b2f396
166	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
167	Actinobaculum sp. oral taxon 183	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
168	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
169	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
170	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
171	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
172	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
173	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
174	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
175	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
176	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
177	Actinomyces sp. oral taxon 175	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
178	Actinomyces sp. oral taxon 180	7	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
179	Actinomyces sp. ICM47	18	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
180	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
181	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
182	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
183	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
184	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
185	[Eubacterium] infirmum	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
186	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
187	Actinobaculum sp. oral taxon 183	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
188	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
189	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
190	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
191	Actinomyces meyeri	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
192	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
193	Actinomyces sp. oral taxon 171	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
194	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
195	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
196	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
197	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
198	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
199	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
200	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
201	Actinomyces massiliensis	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
202	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
203	Actinomyces sp. ICM39	13	Tongue_dorsum	#ff0000	0.0	3.0	#8000ff	#b2f396
204	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
205	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
206	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
207	Abiotrophia defectiva	27	Buccal_mucosa	#1996f3	0.0	3.0	#8000ff	#b2f396
208	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
209	Actinomyces dentalis	15	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
210	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
211	Actinomyces gerencseriae	16	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
212	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
213	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
214	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
215	Actinomyces sp. oral taxon 175	23	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
216	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
217	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
218	Actinomyces sp. oral taxon 877	5	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
219	Actinomyces sp. oral taxon 171	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
220	Actinomyces sp. oral taxon 877	5	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
221	Actinomyces sp. oral taxon 414	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
222	Actinomyces sp. oral taxon 877	5	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
223	Actinomyces sp. oral taxon 448	12	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
224	Actinomyces sp. ph3	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
225	Actinomyces odontolyticus	26	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
226	Actinomyces sp. ph3	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
227	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
228	Actinomyces sp. ph3	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
229	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
230	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
231	[Eubacterium] sulci	15	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
232	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
233	Actinomyces graevenitzii	20	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
234	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
235	Actinomyces sp. HPA0247	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
236	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
237	Actinomyces sp. ICM54	10	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
238	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
239	Actinomyces sp. ICM58	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
240	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
241	Actinomyces sp. oral taxon 172	11	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
242	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
243	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
244	Actinomyces sp. S6-Spd3	19	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#ff964f
245	Actinomyces sp. ph3	11	Saliva	#7effb5	0.0	4.0	#8000ff	#ff964f
246	Actinomyces timonensis	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
247	Actinomyces johnsonii	20	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
248	Actinomyces timonensis	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
249	Actinomyces sp. oral taxon 178	6	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
250	Actinomyces timonensis	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
251	Actinomyces sp. oral taxon 848	9	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
252	Actinomyces timonensis	12	Subgingival_plaque	#e4cf74	0.0	3.0	#8000ff	#b2f396
253	Actinomyces sp. oral taxon 849	15	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
254	Actinomyces viscosus	24	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
255	Actinobacillus ureae	5	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#ff964f
256	Actinomyces viscosus	24	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
257	Actinomyces oris	25	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
258	Actinomyces viscosus	24	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
259	Actinomyces sp. oral taxon 171	26	Supragingival_plaque	#ff964f	0.0	3.0	#8000ff	#b2f396
260	Adlercreutzia equolifaciens	5	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
261	[Clostridium] asparagiforme	9	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
262	Adlercreutzia equolifaciens	5	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
263	[Clostridium] spiroforme	8	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
264	Adlercreutzia equolifaciens	5	Stool	#b2f396	2.0	1.0	#ff0000	#1996f3
