	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
16	Bosea	Bacillus	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
17	Bacillus	Bosea	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
18	Burkholderia	Brevibacterium	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
19	Brevibacterium	Burkholderia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
20	Capnocytophaga	Akkermansia	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
21	Akkermansia	Capnocytophaga	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
22	Capnocytophaga	Alistipes	0.883883476483	1	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
23	Alistipes	Capnocytophaga	0.883883476483	2	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
24	Capnocytophaga	Alloprevotella	1.0	1	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
25	Alloprevotella	Capnocytophaga	1.0	1	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
26	Chlamydia	Actinomyces	0.979911869878	2	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	1.0	1.0	#01b3ec	#01b3ec
27	Actinomyces	Chlamydia	0.979911869878	1	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	1.0	1.0	#01b3ec	#01b3ec
28	Chryseobacterium	Brevibacterium	1.0	1	1	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	2.0	3.0	#7effb5	#feb562
29	Brevibacterium	Chryseobacterium	1.0	1	1	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	2.0	3.0	#7effb5	#feb562
30	Chryseobacterium	Burkholderia	1.0	1	1	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	2.0	3.0	#7effb5	#feb562
31	Burkholderia	Chryseobacterium	1.0	1	1	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	2.0	3.0	#7effb5	#feb562
32	Comamonas	Acidovorax	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
33	Acidovorax	Comamonas	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
34	Comamonas	Afipia	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
35	Afipia	Comamonas	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
36	Comamonas	Bacillus	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
37	Bacillus	Comamonas	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
38	Comamonas	Bosea	1.0	1	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
39	Bosea	Comamonas	1.0	1	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
40	Dolosigranulum	Akkermansia	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
41	Akkermansia	Dolosigranulum	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
42	Dolosigranulum	Alistipes	0.883883476483	1	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
43	Alistipes	Dolosigranulum	0.883883476483	2	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
44	Dolosigranulum	Alloprevotella	1.0	1	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
45	Alloprevotella	Dolosigranulum	1.0	1	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
46	Dolosigranulum	Capnocytophaga	1.0	1	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
47	Capnocytophaga	Dolosigranulum	1.0	1	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
48	Enhydrobacter	Acidovorax	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
49	Acidovorax	Enhydrobacter	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
50	Enhydrobacter	Afipia	1.0	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
51	Afipia	Enhydrobacter	1.0	1	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
52	Enhydrobacter	Bacillus	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
53	Bacillus	Enhydrobacter	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
54	Enhydrobacter	Bosea	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
55	Bosea	Enhydrobacter	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
56	Enhydrobacter	Comamonas	1.0	1	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
57	Comamonas	Enhydrobacter	1.0	1	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
58	Enterobacter	Akkermansia	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
59	Akkermansia	Enterobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
60	Enterobacter	Alistipes	0.883883476483	1	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
61	Alistipes	Enterobacter	0.883883476483	2	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
62	Enterobacter	Alloprevotella	1.0	1	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
63	Alloprevotella	Enterobacter	1.0	1	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
64	Enterobacter	Capnocytophaga	1.0	1	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
65	Capnocytophaga	Enterobacter	1.0	1	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
66	Enterobacter	Dolosigranulum	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#feb562	#7effb5
67	Dolosigranulum	Enterobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#feb562	#7effb5
68	Eubacterium	Akkermansia	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
69	Akkermansia	Eubacterium	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
70	Eubacterium	Alistipes	0.883883476483	1	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
71	Alistipes	Eubacterium	0.883883476483	2	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
72	Eubacterium	Alloprevotella	1.0	1	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
73	Alloprevotella	Eubacterium	1.0	1	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
74	Eubacterium	Capnocytophaga	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
75	Capnocytophaga	Eubacterium	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
76	Eubacterium	Dolosigranulum	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
77	Dolosigranulum	Eubacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
78	Eubacterium	Enterobacter	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
79	Enterobacter	Eubacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
80	Exiguobacterium	Acidovorax	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
81	Acidovorax	Exiguobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
82	Exiguobacterium	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
83	Afipia	Exiguobacterium	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
84	Exiguobacterium	Bacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
85	Bacillus	Exiguobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
86	Exiguobacterium	Bosea	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
87	Bosea	Exiguobacterium	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
88	Exiguobacterium	Comamonas	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
89	Comamonas	Exiguobacterium	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
90	Exiguobacterium	Enhydrobacter	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
91	Enhydrobacter	Exiguobacterium	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
92	Facklamia	Brevibacterium	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
93	Brevibacterium	Facklamia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
94	Facklamia	Burkholderia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
95	Burkholderia	Facklamia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	3.0	#7effb5	#feb562
96	Facklamia	Chryseobacterium	1.0	1	1	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	2.0	3.0	#7effb5	#feb562
97	Chryseobacterium	Facklamia	1.0	1	1	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	2.0	3.0	#7effb5	#feb562
98	Faecalibacterium	Akkermansia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#feb562	#7effb5
99	Akkermansia	Faecalibacterium	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#feb562	#7effb5
100	Faecalibacterium	Alistipes	0.883883476483	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#feb562	#7effb5
101	Alistipes	Faecalibacterium	0.883883476483	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#feb562	#7effb5
102	Faecalibacterium	Alloprevotella	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
103	Alloprevotella	Faecalibacterium	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
104	Faecalibacterium	Capnocytophaga	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
105	Capnocytophaga	Faecalibacterium	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
106	Faecalibacterium	Dolosigranulum	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
107	Dolosigranulum	Faecalibacterium	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
108	Faecalibacterium	Enterobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
109	Enterobacter	Faecalibacterium	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
110	Faecalibacterium	Eubacterium	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
111	Eubacterium	Faecalibacterium	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
112	Fenollaria	Acidovorax	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
113	Acidovorax	Fenollaria	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
114	Fenollaria	Afipia	1.0	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
115	Afipia	Fenollaria	1.0	1	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
116	Fenollaria	Bacillus	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
117	Bacillus	Fenollaria	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
118	Fenollaria	Bosea	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
119	Bosea	Fenollaria	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
120	Fenollaria	Comamonas	1.0	1	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
121	Comamonas	Fenollaria	1.0	1	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
122	Fenollaria	Enhydrobacter	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
123	Enhydrobacter	Fenollaria	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	0.0	#ff0000	#8000ff
124	Fenollaria	Exiguobacterium	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
125	Exiguobacterium	Fenollaria	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
126	Haemophilus	Akkermansia	1.0	2	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
127	Akkermansia	Haemophilus	1.0	1	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
128	Haemophilus	Alistipes	0.883883476483	2	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
129	Alistipes	Haemophilus	0.883883476483	2	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
130	Haemophilus	Alloprevotella	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	2.0	#feb562	#7effb5
131	Alloprevotella	Haemophilus	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
132	Haemophilus	Capnocytophaga	1.0	2	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	2.0	#feb562	#7effb5
133	Capnocytophaga	Haemophilus	1.0	1	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
134	Haemophilus	Dolosigranulum	1.0	2	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
135	Dolosigranulum	Haemophilus	1.0	1	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
136	Haemophilus	Enterobacter	1.0	2	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	3.0	2.0	#feb562	#7effb5
137	Enterobacter	Haemophilus	1.0	1	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
138	Haemophilus	Eubacterium	1.0	2	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	3.0	2.0	#feb562	#7effb5
139	Eubacterium	Haemophilus	1.0	1	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
140	Haemophilus	Faecalibacterium	1.0	2	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	3.0	2.0	#feb562	#7effb5
141	Faecalibacterium	Haemophilus	1.0	1	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	3.0	2.0	#feb562	#7effb5
142	Kocuria	Acidovorax	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
143	Acidovorax	Kocuria	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
144	Kocuria	Afipia	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
145	Afipia	Kocuria	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
146	Kocuria	Bacillus	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
147	Bacillus	Kocuria	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
148	Kocuria	Bosea	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
149	Bosea	Kocuria	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
150	Kocuria	Comamonas	1.0	2	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	0.0	#ff0000	#8000ff
151	Comamonas	Kocuria	1.0	1	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
152	Kocuria	Enhydrobacter	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
153	Enhydrobacter	Kocuria	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
154	Kocuria	Exiguobacterium	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
155	Exiguobacterium	Kocuria	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
156	Kocuria	Fenollaria	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
157	Fenollaria	Kocuria	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
158	Lactococcus	Acidovorax	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
159	Acidovorax	Lactococcus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
160	Lactococcus	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	0.0	#ff0000	#8000ff
161	Afipia	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
162	Lactococcus	Bacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
163	Bacillus	Lactococcus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	0.0	#ff0000	#8000ff
164	Lactococcus	Bosea	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	0.0	#ff0000	#8000ff
165	Bosea	Lactococcus	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	0.0	#ff0000	#8000ff
