	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
65	Alicycliphilus	Centipeda	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
66	Centipeda	Brochothrix	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	4.0	1.0	#ff0000	#1996f3
67	Brochothrix	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
68	Centipeda	Bulleidia	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	4.0	1.0	#ff0000	#1996f3
69	Bulleidia	Centipeda	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
70	Chlamydia	Bacillus	0.856348838578	3	4	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	1.0	2.0	#01b3ec	#4df3ce
71	Bacillus	Chlamydia	0.856348838578	4	3	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	1.0	2.0	#01b3ec	#4df3ce
72	Clostridium	Akkermansia	0.904761904762	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
73	Akkermansia	Clostridium	0.904761904762	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
74	Clostridium	Bifidobacterium	0.927753785513	4	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
75	Bifidobacterium	Clostridium	0.927753785513	2	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
76	Clostridium	Blautia	0.800132264199	4	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
77	Blautia	Clostridium	0.800132264199	2	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
78	Clostridium	Butyrivibrio	0.904761904762	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
79	Butyrivibrio	Clostridium	0.904761904762	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
80	Comamonas	Acidovorax	0.987267385173	3	5	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	1.0	#ff0000	#1996f3
81	Acidovorax	Comamonas	0.987267385173	5	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
82	Comamonas	Actinomyces	0.8580779891220001	3	8	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	4.0	1.0	#ff0000	#1996f3
83	Actinomyces	Comamonas	0.8580779891220001	8	3	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
84	Comamonas	Alicycliphilus	1.0	3	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
85	Alicycliphilus	Comamonas	1.0	1	3	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
86	Comamonas	Brochothrix	1.0	3	1	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	4.0	1.0	#ff0000	#1996f3
87	Brochothrix	Comamonas	1.0	1	3	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
88	Comamonas	Bulleidia	1.0	3	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	4.0	1.0	#ff0000	#1996f3
89	Bulleidia	Comamonas	1.0	1	3	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
90	Comamonas	Centipeda	1.0	3	1	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
91	Centipeda	Comamonas	1.0	1	3	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
92	Conchiformibius	Abiotrophia	0.92078305264	1	8	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	0.0	0.0	#8000ff	#8000ff
93	Abiotrophia	Conchiformibius	0.92078305264	8	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
94	Conchiformibius	Anaeroglobus	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
95	Anaeroglobus	Conchiformibius	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
96	Conchiformibius	Cardiobacterium	0.835917318863	1	6	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
97	Cardiobacterium	Conchiformibius	0.835917318863	6	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
98	Coprococcus	Aggregatibacter	0.912710162929	1	8	Stool	Mixed	Intertype	#b2f396	#cccccc	#cccccc	3.0	3.0	#feb562	#b2f396
99	Aggregatibacter	Coprococcus	0.912710162929	8	1	Mixed	Stool	Intertype	#cccccc	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
100	Coprococcus	Akkermansia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
101	Akkermansia	Coprococcus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
102	Coprococcus	Alistipes	0.999035286036	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
103	Alistipes	Coprococcus	0.999035286036	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
104	Coprococcus	Bacteroides	0.924482750823	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
105	Bacteroides	Coprococcus	0.924482750823	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
106	Coprococcus	Bifidobacterium	0.882497503293	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
107	Bifidobacterium	Coprococcus	0.882497503293	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
108	Coprococcus	Butyrivibrio	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
109	Butyrivibrio	Coprococcus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
110	Coprococcus	Clostridium	0.904761904762	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
111	Clostridium	Coprococcus	0.904761904762	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
112	Cryptobacterium	Aggregatibacter	0.912710162929	8	8	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	3.0	3.0	#feb562	#b2f396
113	Aggregatibacter	Cryptobacterium	0.912710162929	8	8	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
114	Cryptobacterium	Akkermansia	1.0	8	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
115	Akkermansia	Cryptobacterium	1.0	1	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
116	Cryptobacterium	Alistipes	0.999035286036	8	4	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
117	Alistipes	Cryptobacterium	0.999035286036	4	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
118	Cryptobacterium	Bacteroides	0.924482750823	8	6	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
119	Bacteroides	Cryptobacterium	0.924482750823	6	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
120	Cryptobacterium	Bifidobacterium	0.882497503293	8	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
121	Bifidobacterium	Cryptobacterium	0.882497503293	2	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
122	Cryptobacterium	Butyrivibrio	1.0	8	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
123	Butyrivibrio	Cryptobacterium	1.0	1	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
124	Cryptobacterium	Clostridium	0.904761904762	8	4	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
125	Clostridium	Cryptobacterium	0.904761904762	4	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
126	Cryptobacterium	Coprococcus	1.0	8	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
127	Coprococcus	Cryptobacterium	1.0	1	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#feb562	#b2f396
128	Dechloromonas	Alicycliphilus	0.993814373638	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	4.0	1.0	#ff0000	#1996f3
129	Alicycliphilus	Dechloromonas	0.993814373638	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	4.0	1.0	#ff0000	#1996f3
130	Dechloromonas	Brochothrix	0.993814373638	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	4.0	1.0	#ff0000	#1996f3
131	Brochothrix	Dechloromonas	0.993814373638	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
132	Dechloromonas	Bulleidia	0.993814373638	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	4.0	1.0	#ff0000	#1996f3
133	Bulleidia	Dechloromonas	0.993814373638	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
134	Dechloromonas	Centipeda	0.993814373638	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
135	Centipeda	Dechloromonas	0.993814373638	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
136	Dechloromonas	Comamonas	0.993814373638	1	3	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
137	Comamonas	Dechloromonas	0.993814373638	3	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
138	Dehalobacter	Acinetobacter	0.9441175905	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	1.0	2.0	#01b3ec	#4df3ce
139	Acinetobacter	Dehalobacter	0.9441175905	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	2.0	#01b3ec	#4df3ce
140	Dehalobacter	Avibacterium	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
141	Avibacterium	Dehalobacter	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
142	Dehalobacter	Bacillus	0.8703882797779999	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	1.0	2.0	#01b3ec	#4df3ce
143	Bacillus	Dehalobacter	0.8703882797779999	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	2.0	#01b3ec	#4df3ce
144	Dehalobacter	Basfia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
145	Basfia	Dehalobacter	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
146	Dehalobacter	Bibersteinia	0.933256525257	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
147	Bibersteinia	Dehalobacter	0.933256525257	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	2.0	#01b3ec	#4df3ce
148	Dialister	Alicycliphilus	0.906418320037	2	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	4.0	1.0	#ff0000	#1996f3
149	Alicycliphilus	Dialister	0.906418320037	1	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	4.0	1.0	#ff0000	#1996f3
150	Dialister	Brochothrix	0.906418320037	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	1.0	#ff0000	#1996f3
151	Brochothrix	Dialister	0.906418320037	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	1.0	#ff0000	#1996f3
152	Dialister	Bulleidia	0.906418320037	2	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	4.0	1.0	#ff0000	#1996f3
153	Bulleidia	Dialister	0.906418320037	1	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	4.0	1.0	#ff0000	#1996f3
154	Dialister	Centipeda	0.906418320037	2	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	4.0	1.0	#ff0000	#1996f3
155	Centipeda	Dialister	0.906418320037	1	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	4.0	1.0	#ff0000	#1996f3
156	Dialister	Comamonas	0.906418320037	2	3	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	4.0	1.0	#ff0000	#1996f3
157	Comamonas	Dialister	0.906418320037	3	2	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	4.0	1.0	#ff0000	#1996f3
158	Dorea	Aggregatibacter	0.912710162929	7	8	Stool	Mixed	Intertype	#b2f396	#cccccc	#cccccc	3.0	3.0	#feb562	#b2f396
159	Aggregatibacter	Dorea	0.912710162929	8	7	Mixed	Stool	Intertype	#cccccc	#b2f396	#cccccc	3.0	3.0	#feb562	#b2f396
160	Dorea	Akkermansia	1.0	7	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
161	Akkermansia	Dorea	1.0	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
162	Dorea	Alistipes	0.999035286036	7	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
163	Alistipes	Dorea	0.999035286036	4	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
164	Dorea	Bacteroides	0.924482750823	7	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#feb562	#b2f396
