	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
11	Actinomyces	Brochothrix	0.862329007978	5	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
12	Brochothrix	Atopobium	0.9089673319	1	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	2.0	#2c7ef7	#2adddd
13	Atopobium	Brochothrix	0.9089673319	5	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	2.0	#2c7ef7	#2adddd
14	Carnobacterium	Actinobaculum	0.836976881276	5	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
15	Actinobaculum	Carnobacterium	0.836976881276	1	5	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	4.0	0.0	#d4dd80	#8000ff
16	Cellulomonas	Actinomyces	0.862329007978	5	5	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
17	Actinomyces	Cellulomonas	0.862329007978	5	5	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
18	Cellulomonas	Atopobium	0.9089673319	5	5	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
19	Atopobium	Cellulomonas	0.9089673319	5	5	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
20	Cellulomonas	Brochothrix	1.0	5	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
21	Brochothrix	Cellulomonas	1.0	1	5	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
22	Centipeda	Anaeroglobus	0.912870929175	5	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
23	Anaeroglobus	Centipeda	0.912870929175	1	5	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	2.0	#2c7ef7	#2adddd
24	Centipeda	Bifidobacterium	0.912870929175	5	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
25	Bifidobacterium	Centipeda	0.912870929175	2	5	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	2.0	#2c7ef7	#2adddd
26	Chryseobacterium	Abiotrophia	0.970378401061	1	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	0.0	#d4dd80	#8000ff
27	Abiotrophia	Chryseobacterium	0.970378401061	3	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
28	Chryseobacterium	Actinobaculum	1.0	1	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
29	Actinobaculum	Chryseobacterium	1.0	1	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
30	Chryseobacterium	Aggregatibacter	0.804341256079	1	4	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc	4.0	0.0	#d4dd80	#8000ff
31	Aggregatibacter	Chryseobacterium	0.804341256079	4	1	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
32	Chryseobacterium	Carnobacterium	0.836976881276	1	5	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	4.0	0.0	#d4dd80	#8000ff
33	Carnobacterium	Chryseobacterium	0.836976881276	5	1	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
34	Clostridium	Actinomyces	0.856564426338	3	5	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
35	Actinomyces	Clostridium	0.856564426338	5	3	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
36	Clostridium	Brochothrix	0.875	3	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
37	Brochothrix	Clostridium	0.875	1	3	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
38	Clostridium	Cellulomonas	0.875	3	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
39	Cellulomonas	Clostridium	0.875	5	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
40	Corynebacterium	Actinobaculum	0.8607285626360001	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
41	Actinobaculum	Corynebacterium	0.8607285626360001	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
42	Corynebacterium	Chryseobacterium	0.8607285626360001	1	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
43	Chryseobacterium	Corynebacterium	0.8607285626360001	1	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
44	Cryptobacterium	Actinobacillus	0.875	2	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
45	Actinobacillus	Cryptobacterium	0.875	2	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
46	Cryptobacterium	Alloprevotella	0.966072239913	2	5	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
47	Alloprevotella	Cryptobacterium	0.966072239913	5	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
48	Cryptobacterium	Avibacterium	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
49	Avibacterium	Cryptobacterium	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
50	Eubacterium	Dialister	0.912870929175	1	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	5.0	#ff0000	#ff8143
51	Dialister	Eubacterium	0.912870929175	5	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	5.0	#ff0000	#ff8143
52	Faecalibacterium	Bifidobacterium	0.918558653544	4	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
53	Bifidobacterium	Faecalibacterium	0.918558653544	2	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
54	Faecalibacterium	Clostridium	0.918558653544	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
55	Clostridium	Faecalibacterium	0.918558653544	3	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#2c7ef7	#2adddd
56	Gallibacterium	Actinobacillus	0.875	2	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
57	Actinobacillus	Gallibacterium	0.875	2	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
58	Gallibacterium	Alloprevotella	0.966072239913	2	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	5.0	1.0	#ff8143	#2c7ef7
59	Alloprevotella	Gallibacterium	0.966072239913	5	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	5.0	1.0	#ff8143	#2c7ef7
60	Gallibacterium	Avibacterium	1.0	2	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
61	Avibacterium	Gallibacterium	1.0	1	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
62	Gallibacterium	Cryptobacterium	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
63	Cryptobacterium	Gallibacterium	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
64	Gardnerella	Bifidobacterium	0.918558653544	5	2	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
65	Bifidobacterium	Gardnerella	0.918558653544	2	5	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	2.0	#2c7ef7	#2adddd
66	Gardnerella	Clostridium	0.918558653544	5	3	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
67	Clostridium	Gardnerella	0.918558653544	3	5	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	2.0	#2c7ef7	#2adddd
68	Gardnerella	Faecalibacterium	1.0	5	4	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
69	Faecalibacterium	Gardnerella	1.0	4	5	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	2.0	#2c7ef7	#2adddd
70	Histophilus	Actinobacillus	0.875	5	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
71	Actinobacillus	Histophilus	0.875	2	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
72	Histophilus	Alloprevotella	0.966072239913	5	5	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
73	Alloprevotella	Histophilus	0.966072239913	5	5	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
74	Histophilus	Avibacterium	1.0	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
75	Avibacterium	Histophilus	1.0	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
76	Histophilus	Cryptobacterium	1.0	5	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
77	Cryptobacterium	Histophilus	1.0	2	5	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
78	Histophilus	Gallibacterium	1.0	5	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
79	Gallibacterium	Histophilus	1.0	2	5	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
80	Johnsonella	Actinobaculum	0.801783725737	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
81	Actinobaculum	Johnsonella	0.801783725737	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	0.0	#d4dd80	#8000ff
82	Johnsonella	Chryseobacterium	0.801783725737	1	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
83	Chryseobacterium	Johnsonella	0.801783725737	1	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	0.0	#d4dd80	#8000ff
84	Kingella	Actinobaculum	0.801783725737	5	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
85	Actinobaculum	Kingella	0.801783725737	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
86	Kingella	Chryseobacterium	0.801783725737	5	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
87	Chryseobacterium	Kingella	0.801783725737	1	5	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
88	Kytococcus	Brochothrix	0.952579344416	3	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
89	Brochothrix	Kytococcus	0.952579344416	1	3	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	1.0	2.0	#2c7ef7	#2adddd
90	Kytococcus	Cellulomonas	0.952579344416	3	5	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
91	Cellulomonas	Kytococcus	0.952579344416	5	3	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	2.0	#2c7ef7	#2adddd
92	Kytococcus	Clostridium	0.918558653544	3	3	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
93	Clostridium	Kytococcus	0.918558653544	3	3	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	2.0	#2c7ef7	#2adddd
94	Lachnoclostridium	Catonella	0.8878477434980001	5	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	0.0	4.0	#8000ff	#d4dd80
95	Catonella	Lachnoclostridium	0.8878477434980001	2	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	4.0	#8000ff	#d4dd80
96	Lactococcus	Abiotrophia	0.970378401061	5	3	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	0.0	#d4dd80	#8000ff
97	Abiotrophia	Lactococcus	0.970378401061	3	5	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
98	Lactococcus	Actinobaculum	1.0	5	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
99	Actinobaculum	Lactococcus	1.0	1	5	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
100	Lactococcus	Aggregatibacter	0.804341256079	5	4	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	4.0	0.0	#d4dd80	#8000ff
101	Aggregatibacter	Lactococcus	0.804341256079	4	5	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
102	Lactococcus	Carnobacterium	0.836976881276	5	5	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	4.0	0.0	#d4dd80	#8000ff
103	Carnobacterium	Lactococcus	0.836976881276	5	5	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
104	Lactococcus	Chryseobacterium	1.0	5	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
105	Chryseobacterium	Lactococcus	1.0	1	5	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
106	Lactococcus	Corynebacterium	0.8607285626360001	5	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
107	Corynebacterium	Lactococcus	0.8607285626360001	1	5	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
108	Lactococcus	Johnsonella	0.801783725737	5	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	4.0	0.0	#d4dd80	#8000ff
109	Johnsonella	Lactococcus	0.801783725737	1	5	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
110	Lactococcus	Kingella	0.801783725737	5	5	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
111	Kingella	Lactococcus	0.801783725737	5	5	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
112	Lautropia	Actinobaculum	0.964788129635	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
113	Actinobaculum	Lautropia	0.964788129635	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	0.0	#d4dd80	#8000ff
114	Lautropia	Chryseobacterium	0.964788129635	1	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	4.0	0.0	#d4dd80	#8000ff
115	Chryseobacterium	Lautropia	0.964788129635	1	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
116	Lautropia	Lactococcus	0.964788129635	1	5	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	0.0	#d4dd80	#8000ff
117	Lactococcus	Lautropia	0.964788129635	5	1	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	0.0	#d4dd80	#8000ff
118	Leptotrichia	Anaeroglobus	0.866911513126	3	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
119	Anaeroglobus	Leptotrichia	0.866911513126	1	3	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
120	Leptotrichia	Bifidobacterium	0.989011726242	3	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
121	Bifidobacterium	Leptotrichia	0.989011726242	2	3	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
122	Leptotrichia	Faecalibacterium	0.907219099514	3	4	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
123	Faecalibacterium	Leptotrichia	0.907219099514	4	3	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
124	Leptotrichia	Gardnerella	0.907219099514	3	5	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	1.0	2.0	#2c7ef7	#2adddd
125	Gardnerella	Leptotrichia	0.907219099514	5	3	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	1.0	2.0	#2c7ef7	#2adddd
126	Mannheimia	Actinobacillus	0.918558653544	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
127	Actinobacillus	Mannheimia	0.918558653544	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	5.0	1.0	#ff8143	#2c7ef7
128	Moraxella	Actinobacillus	0.875	2	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
129	Actinobacillus	Moraxella	0.875	2	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
130	Moraxella	Alloprevotella	0.966072239913	2	5	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
131	Alloprevotella	Moraxella	0.966072239913	5	2	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
132	Moraxella	Avibacterium	1.0	2	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
133	Avibacterium	Moraxella	1.0	1	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
134	Moraxella	Cryptobacterium	1.0	2	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
135	Cryptobacterium	Moraxella	1.0	2	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
136	Moraxella	Gallibacterium	1.0	2	2	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
137	Gallibacterium	Moraxella	1.0	2	2	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
138	Moraxella	Histophilus	1.0	2	5	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
139	Histophilus	Moraxella	1.0	5	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
140	Moritella	Actinobacillus	0.875	5	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
141	Actinobacillus	Moritella	0.875	2	5	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
142	Moritella	Alloprevotella	0.966072239913	5	5	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
143	Alloprevotella	Moritella	0.966072239913	5	5	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
144	Moritella	Avibacterium	1.0	5	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
145	Avibacterium	Moritella	1.0	1	5	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
146	Moritella	Cryptobacterium	1.0	5	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	1.0	#ff8143	#2c7ef7
147	Cryptobacterium	Moritella	1.0	2	5	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
148	Moritella	Gallibacterium	1.0	5	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	5.0	1.0	#ff8143	#2c7ef7
149	Gallibacterium	Moritella	1.0	2	5	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
150	Moritella	Histophilus	1.0	5	5	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	5.0	1.0	#ff8143	#2c7ef7
151	Histophilus	Moritella	1.0	5	5	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
152	Moritella	Moraxella	1.0	5	2	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	5.0	1.0	#ff8143	#2c7ef7
153	Moraxella	Moritella	1.0	2	5	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	5.0	1.0	#ff8143	#2c7ef7
154	Morococcus	Anaeroglobus	1.0	4	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	1.0	2.0	#2c7ef7	#2adddd
155	Anaeroglobus	Morococcus	1.0	1	4	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	1.0	2.0	#2c7ef7	#2adddd
156	Morococcus	Bifidobacterium	0.875	4	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	2.0	#2c7ef7	#2adddd
157	Bifidobacterium	Morococcus	0.875	2	4	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	1.0	2.0	#2c7ef7	#2adddd
