TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Aggregatibacter segnis	Supragingival_plaque	#ff8646	6	14.0	21.0	#1c93f3	#17cbe4	Mixed	#cccccc
Agrobacterium larrymoorei	R_Retroauricular_crease	#acf59a	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Agrobacterium vitis	R_Retroauricular_crease	#acf59a	1	21.0	13.0	#17cbe4	#2489f5	Mixed	#cccccc
Alcaligenes faecalis	Anterior_nares	#8000ff	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Alicycliphilus sp. CRZ1	R_Retroauricular_crease	#acf59a	1	2.0	4.0	#7216ff	#642cfe	Mixed	#cccccc
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Alistipes finegoldii	Stool	#e8cb72	3	29.0	0.0	#50f4cc	#8000ff	Mixed	#cccccc
Alistipes onderdonkii	Stool	#e8cb72	3	29.0	0.0	#50f4cc	#8000ff	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	15	1.0	26.0	#7a09ff	#3ae8d6	Mixed	#cccccc
Alistipes sp. HGB5	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Alkaliphilus oremlandii	Anterior_nares	#8000ff	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
alpha proteobacterium L41A	R_Retroauricular_crease	#acf59a	5	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Altererythrobacter troitsensis	L_Retroauricular_crease	#34e4d9	1	2.0	4.0	#7216ff	#642cfe	Mixed	#cccccc
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	36	42.0	28.0	#acf59a	#48f1d0	Mixed	#cccccc
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	16	42.0	28.0	#acf59a	#48f1d0	Mixed	#cccccc
Anaerococcus sp. MT16	L_Retroauricular_crease	#34e4d9	12	42.0	28.0	#acf59a	#48f1d0	Mixed	#cccccc
Anaerococcus sp. PH9	L_Retroauricular_crease	#34e4d9	15	45.0	29.0	#c2ea8c	#50f4cc	Mixed	#cccccc
Anaerococcus sp. SB3	L_Retroauricular_crease	#34e4d9	16	45.0	29.0	#c2ea8c	#50f4cc	Mixed	#cccccc
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	18	45.0	29.0	#c2ea8c	#50f4cc	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Arcobacter butzleri	L_Retroauricular_crease	#34e4d9	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Arthrobacter sp. YC-RL1	L_Retroauricular_crease	#34e4d9	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Asticcacaulis excentricus	R_Retroauricular_crease	#acf59a	1	26.0	4.0	#3ae8d6	#642cfe	Mixed	#cccccc
Aureimonas altamirensis	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Azohydromonas australica	Anterior_nares	#8000ff	1	0.0	23.0	#8000ff	#24d8df	Mixed	#cccccc
Azospira oryzae	Anterior_nares	#8000ff	1	12.0	2.0	#2981f6	#7216ff	Mixed	#cccccc
Azotobacter vinelandii	R_Retroauricular_crease	#acf59a	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Bacillus coagulans	R_Retroauricular_crease	#acf59a	1	55.0	10.0	#ffa759	#396bf9	Mixed	#cccccc
Bacillus smithii	L_Retroauricular_crease	#34e4d9	2	12.0	20.0	#2981f6	#0fc4e7	Mixed	#cccccc
Bacillus sp. X1(2014)	R_Retroauricular_crease	#acf59a	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
bacteria symbiont BFo1 of Frankliniella occidentalis	R_Retroauricular_crease	#acf59a	6	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
bacteria symbiont BFo2 of Frankliniella occidentalis	Anterior_nares	#8000ff	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
bacterium LF-3	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides acidifaciens	Stool	#e8cb72	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Bacteroides cellulosilyticus	Stool	#e8cb72	3	39.0	0.0	#99fca6	#8000ff	Mixed	#cccccc
Bacteroides clarus	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
Bacteroides faecichinchillae	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides fluxus	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides helcogenes	Stool	#e8cb72	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Bacteroides nordii	Stool	#e8cb72	1	12.0	2.0	#2981f6	#7216ff	Mixed	#cccccc
[Bacteroides] pectinophilus	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
Bacteroides salyersiae	Stool	#e8cb72	5	36.0	24.0	#82ffb3	#2ddedc	Mixed	#cccccc
Bacteroides sp. 1_1_30	Stool	#e8cb72	7	63.0	24.0	#ff592d	#2ddedc	Mixed	#cccccc
Bacteroides sp. 1_1_6	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides sp. 14(A)	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides sp. 2_1_33B	Stool	#e8cb72	1	21.0	13.0	#17cbe4	#2489f5	Mixed	#cccccc
Bacteroides sp. 2_1_56FAA	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides sp. 2_2_4	Stool	#e8cb72	2	3.0	0.0	#6c1fff	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_13	Stool	#e8cb72	4	63.0	0.0	#ff592d	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	63.0	0.0	#ff592d	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_23	Stool	#e8cb72	5	36.0	24.0	#82ffb3	#2ddedc	Mixed	#cccccc
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	4	29.0	24.0	#50f4cc	#2ddedc	Mixed	#cccccc
Bacteroides sp. 3_1_40A	Stool	#e8cb72	3	3.0	0.0	#6c1fff	#8000ff	Mixed	#cccccc
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Bacteroides sp. D2	Stool	#e8cb72	5	63.0	24.0	#ff592d	#2ddedc	Mixed	#cccccc
Bacteroides sp. D20	Stool	#e8cb72	9	63.0	24.0	#ff592d	#2ddedc	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides stercorirosoris	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bacteroides xylanisolvens	Stool	#e8cb72	5	63.0	0.0	#ff592d	#8000ff	Mixed	#cccccc
Barnesiella viscericola	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Belnapia sp. F-4-1	L_Retroauricular_crease	#34e4d9	1	34.0	36.0	#74feba	#82ffb3	Mixed	#cccccc
Bhargavaea cecembensis	R_Retroauricular_crease	#acf59a	2	12.0	20.0	#2981f6	#0fc4e7	Mixed	#cccccc
Bifidobacterium bifidum	Stool	#e8cb72	3	16.0	34.0	#0ea5ef	#74feba	Mixed	#cccccc
Bifidobacterium kashiwanohense	L_Retroauricular_crease	#34e4d9	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#34e4d9	3	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Bilophila wadsworthia	Stool	#e8cb72	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Blautia obeum	Stool	#e8cb72	6	36.0	24.0	#82ffb3	#2ddedc	Mixed	#cccccc
Blautia producta	Stool	#e8cb72	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Blautia sp. GD9	Stool	#e8cb72	1	12.0	2.0	#2981f6	#7216ff	Mixed	#cccccc
Blautia sp. KLE 1732	Stool	#e8cb72	1	25.0	13.0	#32e3da	#2489f5	Mixed	#cccccc
Bosea sp. Root483D1	L_Retroauricular_crease	#34e4d9	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Bosea vaviloviae	R_Retroauricular_crease	#acf59a	1	59.0	8.0	#ff8444	#4856fb	Mixed	#cccccc
Brachybacterium sp. SW0106-09	L_Retroauricular_crease	#34e4d9	4	35.0	11.0	#7affb7	#3176f8	Mixed	#cccccc
Brachybacterium squillarum	R_Retroauricular_crease	#acf59a	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Bradyrhizobium sp. Leaf396	R_Retroauricular_crease	#acf59a	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Brevibacterium sp. VCM10	Anterior_nares	#8000ff	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Brevundimonas abyssalis	R_Retroauricular_crease	#acf59a	2	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas aveniformis	R_Retroauricular_crease	#acf59a	1	59.0	8.0	#ff8444	#4856fb	Mixed	#cccccc
Brevundimonas bacteroides	R_Retroauricular_crease	#acf59a	2	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas naejangsanensis	R_Retroauricular_crease	#acf59a	5	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas nasdae	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. AAP58	R_Retroauricular_crease	#acf59a	1	59.0	8.0	#ff8444	#4856fb	Mixed	#cccccc
Brevundimonas sp. BAL3	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. DS20	R_Retroauricular_crease	#acf59a	7	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. EAKA	R_Retroauricular_crease	#acf59a	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. KM4	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. Leaf168	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. Leaf280	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. Leaf363	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. Root1279	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas sp. Root1423	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Brevundimonas subvibrioides	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Butyricicoccus pullicaecorum	Stool	#e8cb72	3	52.0	0.0	#f4c069	#8000ff	Mixed	#cccccc
Butyricimonas synergistica	Stool	#e8cb72	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Butyrivibrio fibrisolvens	R_Retroauricular_crease	#acf59a	1	62.0	4.0	#ff6533	#642cfe	Mixed	#cccccc
Caldimonas manganoxidans	R_Retroauricular_crease	#acf59a	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Campylobacter ureolyticus	R_Retroauricular_crease	#acf59a	14	10.0	28.0	#396bf9	#48f1d0	Mixed	#cccccc
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	7	1.0	25.0	#7a09ff	#32e3da	Mixed	#cccccc
Candidatus Bacteroides timonensis	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Candidatus Blastococcus massiliensis	Anterior_nares	#8000ff	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Capnocytophaga cynodegmi	R_Retroauricular_crease	#acf59a	5	37.0	37.0	#88ffaf	#88ffaf	Mixed	#cccccc
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	4	9.0	39.0	#4062fa	#99fca6	Mixed	#cccccc
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	12	61.0	44.0	#ff6d38	#bced8f	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	28	31.0	47.0	#5efac6	#d0e082	Mixed	#cccccc
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	11	61.0	44.0	#ff6d38	#bced8f	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	4	9.0	39.0	#4062fa	#99fca6	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	18	13.0	7.0	#2489f5	#4e4dfc	Mixed	#cccccc
Carnobacterium divergens	Saliva	#cbe486	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Carnobacterium sp. WN1374	R_Retroauricular_crease	#acf59a	1	0.0	23.0	#8000ff	#24d8df	Mixed	#cccccc
Casaltella massiliensis	L_Retroauricular_crease	#34e4d9	7	10.0	28.0	#396bf9	#48f1d0	Mixed	#cccccc
Centipeda periodontii	Subgingival_plaque	#ffac5c	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Chryseobacterium gleum	R_Retroauricular_crease	#acf59a	3	27.0	5.0	#40ecd4	#5e35fe	Mixed	#cccccc
Chryseobacterium haifense	R_Retroauricular_crease	#acf59a	5	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Chryseobacterium hispalense	R_Retroauricular_crease	#acf59a	1	25.0	13.0	#32e3da	#2489f5	Mixed	#cccccc
Chryseobacterium indologenes	L_Retroauricular_crease	#34e4d9	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Chryseobacterium jeonii	R_Retroauricular_crease	#acf59a	1	71.0	14.0	#ff0000	#1c93f3	Mixed	#cccccc
Chryseobacterium koreense	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Chryseobacterium sp. CF356	R_Retroauricular_crease	#acf59a	2	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Chryseobacterium sp. FF12	R_Retroauricular_crease	#acf59a	5	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Citrobacter sp. MGH109	R_Retroauricular_crease	#acf59a	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Clostridiales bacterium SIT13	L_Retroauricular_crease	#34e4d9	9	49.0	28.0	#ded579	#48f1d0	Mixed	#cccccc
Clostridiales bacterium VE202-03	Stool	#e8cb72	2	63.0	0.0	#ff592d	#8000ff	Mixed	#cccccc
[Clostridium] clariflavum	L_Retroauricular_crease	#34e4d9	5	54.0	49.0	#ffb05f	#ded579	Mixed	#cccccc
[Clostridium] clostridioforme	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
Clostridium sp. ATCC BAA-442	Stool	#e8cb72	1	71.0	32.0	#ff0000	#64fbc3	Mixed	#cccccc
[Clostridium] spiroforme	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
Clostridium sp. JCC	L_Retroauricular_crease	#34e4d9	1	71.0	32.0	#ff0000	#64fbc3	Mixed	#cccccc
Clostridium sp. M62/1	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
[Clostridium] symbiosum	Stool	#e8cb72	1	62.0	4.0	#ff6533	#642cfe	Mixed	#cccccc
[Clostridium] ultunense	R_Retroauricular_crease	#acf59a	1	31.0	38.0	#5efac6	#90feab	Mixed	#cccccc
Collinsella aerofaciens	Stool	#e8cb72	1	41.0	18.0	#a6f89d	#00b5eb	Mixed	#cccccc
Collinsella tanakaei	Stool	#e8cb72	1	6.0	27.0	#5641fd	#40ecd4	Mixed	#cccccc
Comamonas aquatica	R_Retroauricular_crease	#acf59a	7	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Comamonas testosteroni	Mid_vagina	#52f5cb	4	29.0	0.0	#50f4cc	#8000ff	Mixed	#cccccc
Conchiformibius steedae	R_Retroauricular_crease	#acf59a	8	37.0	37.0	#88ffaf	#88ffaf	Mixed	#cccccc
Coprococcus comes	Stool	#e8cb72	5	36.0	24.0	#82ffb3	#2ddedc	Mixed	#cccccc
Coriobacteriaceae bacterium BV3Ac1	R_Retroauricular_crease	#acf59a	3	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Corynebacterium argentoratense	Tongue_dorsum	#ff2f18	6	41.0	42.0	#a6f89d	#acf59a	Mixed	#cccccc
Corynebacterium atypicum	Anterior_nares	#8000ff	1	62.0	4.0	#ff6533	#642cfe	Mixed	#cccccc
Corynebacterium bovis	Anterior_nares	#8000ff	4	46.0	35.0	#cbe486	#7affb7	Mixed	#cccccc
Corynebacterium callunae	Anterior_nares	#8000ff	1	0.0	23.0	#8000ff	#24d8df	Mixed	#cccccc
Corynebacterium camporealensis	Anterior_nares	#8000ff	1	55.0	10.0	#ffa759	#396bf9	Mixed	#cccccc
Corynebacterium casei	Anterior_nares	#8000ff	4	3.0	0.0	#6c1fff	#8000ff	Mixed	#cccccc
Corynebacterium freiburgense	R_Retroauricular_crease	#acf59a	3	18.0	15.0	#00b5eb	#169bf2	Mixed	#cccccc
Corynebacterium lactis	L_Retroauricular_crease	#34e4d9	6	45.0	54.0	#c2ea8c	#ffb05f	Mixed	#cccccc
Corynebacterium lipophiloflavum	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Corynebacterium lubricantis	L_Retroauricular_crease	#34e4d9	3	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Corynebacterium mastitidis	Anterior_nares	#8000ff	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	38	13.0	7.0	#2489f5	#4e4dfc	Mixed	#cccccc
Corynebacterium mustelae	R_Retroauricular_crease	#acf59a	4	18.0	15.0	#00b5eb	#169bf2	Mixed	#cccccc
Corynebacterium sp. ATCC 6931	L_Retroauricular_crease	#34e4d9	1	34.0	36.0	#74feba	#82ffb3	Mixed	#cccccc
Corynebacterium sp. HFH0082	R_Retroauricular_crease	#acf59a	4	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Corynebacterium sp. L2-79-05	L_Retroauricular_crease	#34e4d9	3	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Corynebacterium striatum	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Corynebacterium timonense	R_Retroauricular_crease	#acf59a	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Corynebacterium variabile	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Corynebacterium xerosis	R_Retroauricular_crease	#acf59a	2	27.0	5.0	#40ecd4	#5e35fe	Mixed	#cccccc
Cryptobacterium curtum	Saliva	#cbe486	2	12.0	20.0	#2981f6	#0fc4e7	Mixed	#cccccc
Cupriavidus basilensis	Mid_vagina	#52f5cb	1	0.0	23.0	#8000ff	#24d8df	Mixed	#cccccc
Curtobacterium citreum	R_Retroauricular_crease	#acf59a	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Curvibacter gracilis	Anterior_nares	#8000ff	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Dechloromonas agitata	Buccal_mucosa	#445cfb	3	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Defluviitalea phaphyphila	L_Retroauricular_crease	#34e4d9	9	54.0	49.0	#ffb05f	#ded579	Mixed	#cccccc
Deinococcus aquatilis	Anterior_nares	#8000ff	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Deinococcus wulumuqiensis	R_Retroauricular_crease	#acf59a	4	28.0	11.0	#48f1d0	#3176f8	Mixed	#cccccc
Delftia lacustris	Anterior_nares	#8000ff	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Delftia sp. Cs1-4	Anterior_nares	#8000ff	1	62.0	4.0	#ff6533	#642cfe	Mixed	#cccccc
Delftia sp. RIT313	R_Retroauricular_crease	#acf59a	1	44.0	3.0	#bced8f	#6c1fff	Mixed	#cccccc
Delftia sp. ZNC0008	R_Retroauricular_crease	#acf59a	1	5.0	16.0	#5e35fe	#0ea5ef	Mixed	#cccccc
Dermacoccus sp. PE3	R_Retroauricular_crease	#acf59a	4	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Devosia geojensis	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Diaphorobacter sp. J5-51	Buccal_mucosa	#445cfb	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Dorea formicigenerans	Stool	#e8cb72	2	19.0	24.0	#08bee9	#2ddedc	Mixed	#cccccc
Dorea sp. 5-2	R_Retroauricular_crease	#acf59a	1	64.0	12.0	#ff5029	#2981f6	Mixed	#cccccc
Duganella zoogloeoides	R_Retroauricular_crease	#acf59a	2	48.0	19.0	#d9da7d	#08bee9	Mixed	#cccccc
Dyadobacter alkalitolerans	R_Retroauricular_crease	#acf59a	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Dysgonomonas capnocytophagoides	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Dysgonomonas sp. BGC7	R_Retroauricular_crease	#acf59a	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Eggerthia catenaformis	Subgingival_plaque	#ffac5c	2	38.0	53.0	#90feab	#fcb763	Mixed	#cccccc
Eikenella corrodens	Subgingival_plaque	#ffac5c	4	11.0	39.0	#3176f8	#99fca6	Mixed	#cccccc
Empedobacter brevis	Anterior_nares	#8000ff	2	46.0	51.0	#cbe486	#eec66d	Mixed	#cccccc
Enorma massiliensis	R_Retroauricular_crease	#acf59a	1	34.0	36.0	#74feba	#82ffb3	Mixed	#cccccc
Enterobacter cloacae	Anterior_nares	#8000ff	3	52.0	0.0	#f4c069	#8000ff	Mixed	#cccccc
Enterobacter hormaechei	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Enterococcus casseliflavus	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Enterococcus italicus	R_Retroauricular_crease	#acf59a	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Enterococcus mundtii	Anterior_nares	#8000ff	1	15.0	30.0	#169bf2	#56f7ca	Mixed	#cccccc
Epilithonimonas tenax	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Erysipelotrichaceae bacterium 5_2_54FAA	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
[Eubacterium] eligens	Stool	#e8cb72	12	63.0	24.0	#ff592d	#2ddedc	Mixed	#cccccc
[Eubacterium] hallii	Stool	#e8cb72	4	40.0	40.0	#9efaa2	#9efaa2	Mixed	#cccccc
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	1	6.0	27.0	#5641fd	#40ecd4	Mixed	#cccccc
Eubacterium ramulus	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff	Mixed	#cccccc
Eubacterium ventriosum	Stool	#e8cb72	7	36.0	24.0	#82ffb3	#2ddedc	Mixed	#cccccc
Ewingella americana	Anterior_nares	#8000ff	2	66.0	1.0	#ff381c	#7a09ff	Mixed	#cccccc
Facklamia ignava	Mid_vagina	#52f5cb	2	28.0	11.0	#48f1d0	#3176f8	Mixed	#cccccc
Fenollaria massiliensis	Anterior_nares	#8000ff	3	52.0	0.0	#f4c069	#8000ff	Mixed	#cccccc
Fermentimonas caenicola	R_Retroauricular_crease	#acf59a	1	43.0	23.0	#b4f295	#24d8df	Mixed	#cccccc
