TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	5	30.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Carnobacterium maltaromaticum	Hard_palate	#08acee	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Catenibacterium mitsuokai	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Caulobacter vibrioides	Anterior_nares	#8000ff	3	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Clostridia bacterium UC5.1-1D10	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Clostridiales bacterium VE202-27	Stool	#e8cb72	1	21.0	22.0	#6efebe	#7effb5	Mixed	#cccccc
Clostridium botulinum	Stool	#e8cb72	1	40.0	17.0	#ff592d	#44eed2	Mixed	#cccccc
[Clostridium] clostridioforme	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
[Clostridium] hiranonis	Stool	#e8cb72	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
[Clostridium] leptum	L_Retroauricular_crease	#34e4d9	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Clostridium sp. 1_1_41A1FAA	Stool	#e8cb72	1	38.0	1.0	#ff793e	#7610ff	Mixed	#cccccc
Clostridium sp. ATCC 29733	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Clostridium sp. FS41	Stool	#e8cb72	1	21.0	22.0	#6efebe	#7effb5	Mixed	#cccccc
Clostridium sp. GD3	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
[Clostridium] spiroforme	Stool	#e8cb72	1	5.0	16.0	#4856fb	#38e7d7	Mixed	#cccccc
Clostridium sp. M62/1	Stool	#e8cb72	1	5.0	16.0	#4856fb	#38e7d7	Mixed	#cccccc
Collinsella aerofaciens	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Comamonas testosteroni	Mid_vagina	#52f5cb	3	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Coprococcus eutactus	Stool	#e8cb72	1	27.0	3.0	#b2f396	#5e35fe	Mixed	#cccccc
Coriobacteriaceae bacterium BV3Ac1	R_Retroauricular_crease	#acf59a	7	10.0	18.0	#10a2f0	#50f4cc	Mixed	#cccccc
Corynebacterium durum	Supragingival_plaque	#ff8646	14	20.0	8.0	#62fbc4	#2489f5	Mixed	#cccccc
Corynebacterium genitalium	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Corynebacterium glucuronolyticum	L_Retroauricular_crease	#34e4d9	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Corynebacterium imitans	L_Retroauricular_crease	#34e4d9	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Corynebacterium jeikeium	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Corynebacterium lactis	L_Retroauricular_crease	#34e4d9	1	45.0	11.0	#ff0000	#01b3ec	Mixed	#cccccc
Corynebacterium massiliense	Anterior_nares	#8000ff	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Corynebacterium minutissimum	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Corynebacterium pseudogenitalium	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Corynebacterium sp. GD7	Anterior_nares	#8000ff	2	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Corynebacterium tuberculostearicum	Anterior_nares	#8000ff	2	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Curvibacter gracilis	Anterior_nares	#8000ff	3	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Curvibacter lanceolatus	Anterior_nares	#8000ff	3	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Deinococcus radiodurans	Posterior_fornix	#8efeac	1	7.0	6.0	#3176f8	#3c68f9	Mixed	#cccccc
Dolosigranulum pigrum	Anterior_nares	#8000ff	3	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Dorea formicigenerans	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Eikenella corrodens	Subgingival_plaque	#ffac5c	1	1.0	24.0	#7610ff	#96fca7	Mixed	#cccccc
Empedobacter falsenii	Anterior_nares	#8000ff	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Enhydrobacter aerosaccus	R_Retroauricular_crease	#acf59a	3	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Enterobacter aerogenes	Anterior_nares	#8000ff	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Enterococcus faecalis	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Eubacterium brachy	Palatine_Tonsils	#70febc	1	19.0	9.0	#56f7ca	#1898f2	Mixed	#cccccc
[Eubacterium] hallii	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Eubacterium ramulus	Stool	#e8cb72	4	17.0	14.0	#40ecd4	#22d6e0	Mixed	#cccccc
Eubacterium saphenum	Buccal_mucosa	#445cfb	1	33.0	17.0	#f6be68	#44eed2	Mixed	#cccccc
Exiguobacterium sp. S17	Anterior_nares	#8000ff	1	23.0	30.0	#84ffb2	#dbd87b	Mixed	#cccccc
Facklamia hominis	R_Retroauricular_crease	#acf59a	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Facklamia ignava	Mid_vagina	#52f5cb	2	11.0	25.0	#04b0ed	#a0faa1	Mixed	#cccccc
Facklamia languida	L_Retroauricular_crease	#34e4d9	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Gemella morbillorum	Attached	#622ffe	3	39.0	0.0	#ff6835	#8000ff	Mixed	#cccccc
Granulicatella elegans	Keratinized_gingiva	#17cbe4	5	36.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Haemophilus haemolyticus	Keratinized_gingiva	#17cbe4	1	45.0	11.0	#ff0000	#01b3ec	Mixed	#cccccc
Haemophilus influenzae	Attached	#622ffe	3	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Herbaspirillum autotrophicum	Anterior_nares	#8000ff	2	37.0	29.0	#ff8947	#d0e082	Mixed	#cccccc
Herbaspirillum sp. GW103	Vaginal_introitus	#ff0000	5	16.0	34.0	#34e4d9	#ffa759	Mixed	#cccccc
Hungatella hathewayi	Stool	#e8cb72	3	13.0	14.0	#12c8e6	#22d6e0	Mixed	#cccccc
Intestinimonas butyriciproducens	Stool	#e8cb72	5	12.0	14.0	#08bee9	#22d6e0	Mixed	#cccccc
Kingella denitrificans	Supragingival_plaque	#ff8646	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Kingella oralis	Supragingival_plaque	#ff8646	4	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Kocuria rhizophila	Anterior_nares	#8000ff	2	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Kytococcus sedentarius	Throat	#ff5c2f	1	38.0	1.0	#ff793e	#7610ff	Mixed	#cccccc
Lachnoanaerobaculum saburreum	Attached	#622ffe	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Lachnoanaerobaculum sp. ICM7	Tongue_dorsum	#ff2f18	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Lachnoclostridium phytofermentans	Stool	#e8cb72	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Lachnospiraceae bacterium 7_1_58FAA	Stool	#e8cb72	4	17.0	14.0	#40ecd4	#22d6e0	Mixed	#cccccc
Lachnospiraceae bacterium TF01-11	Stool	#e8cb72	1	5.0	16.0	#4856fb	#38e7d7	Mixed	#cccccc
Lachnospira multipara	Stool	#e8cb72	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Lactobacillus amylolyticus	Posterior_fornix	#8efeac	2	2.0	33.0	#6a22fe	#feb562	Mixed	#cccccc
Lactobacillus brevis	Anterior_nares	#8000ff	1	45.0	11.0	#ff0000	#01b3ec	Mixed	#cccccc
Lactobacillus curvatus	Anterior_nares	#8000ff	1	6.0	11.0	#3c68f9	#01b3ec	Mixed	#cccccc
Lactobacillus delbrueckii	Posterior_fornix	#8efeac	4	15.0	7.0	#2adddd	#3079f7	Mixed	#cccccc
Lactobacillus frumenti	Posterior_fornix	#8efeac	3	11.0	25.0	#04b0ed	#a0faa1	Mixed	#cccccc
Lactobacillus kalixensis	Posterior_fornix	#8efeac	1	5.0	16.0	#4856fb	#38e7d7	Mixed	#cccccc
Lactobacillus panis	Posterior_fornix	#8efeac	2	11.0	25.0	#04b0ed	#a0faa1	Mixed	#cccccc
Lactobacillus sp.	Posterior_fornix	#8efeac	2	2.0	33.0	#6a22fe	#feb562	Mixed	#cccccc
Leptotrichia buccalis	Supragingival_plaque	#ff8646	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Leptotrichia goodfellowii	Subgingival_plaque	#ffac5c	1	16.0	23.0	#34e4d9	#8bfeae	Mixed	#cccccc
Leptotrichia sp. oral taxon 212	Supragingival_plaque	#ff8646	3	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Leptotrichia sp. oral taxon 215	Throat	#ff5c2f	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Listeria monocytogenes	L_Retroauricular_crease	#34e4d9	1	7.0	6.0	#3176f8	#3c68f9	Mixed	#cccccc
Mageeibacillus indolicus	Posterior_fornix	#8efeac	20	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Marvinbryantia formatexigens	Stool	#e8cb72	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Megamonas funiformis	Stool	#e8cb72	1	19.0	9.0	#56f7ca	#1898f2	Mixed	#cccccc
Megamonas rupellensis	Stool	#e8cb72	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Megasphaera micronuciformis	Saliva	#cbe486	3	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Megasphaera sp. UPII 199-6	Posterior_fornix	#8efeac	7	32.0	36.0	#ebca70	#ff8c49	Mixed	#cccccc
Micrococcus luteus	L_Retroauricular_crease	#34e4d9	2	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Moraxella catarrhalis	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Mycobacterium chelonae	Mid_vagina	#52f5cb	15	26.0	40.0	#a6f89d	#ff4a26	Mixed	#cccccc
Mycoplasma hominis	Posterior_fornix	#8efeac	13	4.0	38.0	#5444fd	#ff6b37	Mixed	#cccccc
Neisseria lactamica	Keratinized_gingiva	#17cbe4	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Neisseria meningitidis	Throat	#ff5c2f	4	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Neisseria sicca	Buccal_mucosa	#445cfb	1	1.0	24.0	#7610ff	#96fca7	Mixed	#cccccc
Neisseria sp. oral taxon 014	Supragingival_plaque	#ff8646	1	43.0	11.0	#ff2613	#01b3ec	Mixed	#cccccc
Nosocomiicoccus massiliensis	Anterior_nares	#8000ff	2	11.0	25.0	#04b0ed	#a0faa1	Mixed	#cccccc
Odoribacter laneus	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Odoribacter splanchnicus	Stool	#e8cb72	21	11.0	15.0	#04b0ed	#2ddedc	Mixed	#cccccc
Oscillibacter sp. ER4	Stool	#e8cb72	18	11.0	15.0	#04b0ed	#2ddedc	Mixed	#cccccc
Ottowia sp. oral taxon 894	Supragingival_plaque	#ff8646	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Oxalobacter formigenes	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Paenibacillus polymyxa	L_Retroauricular_crease	#34e4d9	2	28.0	2.0	#bced8f	#6a22fe	Mixed	#cccccc
Paenibacillus sophorae	R_Retroauricular_crease	#acf59a	2	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Pantoea sp. 3.5.1	R_Retroauricular_crease	#acf59a	1	43.0	11.0	#ff2613	#01b3ec	Mixed	#cccccc
Parabacteroides distasonis	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Parabacteroides goldsteinii	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Parabacteroides johnsonii	Stool	#e8cb72	5	0.0	13.0	#8000ff	#17cbe4	Mixed	#cccccc
Parabacteroides merdae	Stool	#e8cb72	24	11.0	15.0	#04b0ed	#2ddedc	Mixed	#cccccc
Parabacteroides sp. 20_3	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Parabacteroides sp. D13	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Paracoccus sp. PAMC 22219	Anterior_nares	#8000ff	2	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Paracoccus yeei	R_Retroauricular_crease	#acf59a	1	23.0	30.0	#84ffb2	#dbd87b	Mixed	#cccccc
Parasutterella excrementihominis	Stool	#e8cb72	1	19.0	9.0	#56f7ca	#1898f2	Mixed	#cccccc
Parvimonas micra	Subgingival_plaque	#ffac5c	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Parvimonas sp. oral taxon 110	Subgingival_plaque	#ffac5c	1	40.0	17.0	#ff592d	#44eed2	Mixed	#cccccc
Parvimonas sp. oral taxon 393	Palatine_Tonsils	#70febc	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Peptoniphilaceae bacterium SIT14	R_Retroauricular_crease	#acf59a	3	34.0	26.0	#ffb360	#acf59a	Mixed	#cccccc
Peptoniphilus grossensis	R_Retroauricular_crease	#acf59a	14	31.0	35.0	#ded579	#ff9b52	Mixed	#cccccc
Peptoniphilus lacrimalis	Hard_palate	#08acee	10	26.0	39.0	#a6f89d	#ff592d	Mixed	#cccccc
Peptoniphilus obesi	R_Retroauricular_crease	#acf59a	1	38.0	1.0	#ff793e	#7610ff	Mixed	#cccccc
Peptoniphilus rhinitidis	Anterior_nares	#8000ff	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Peptoniphilus senegalensis	R_Retroauricular_crease	#acf59a	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Peptoniphilus sp. BV3C26	Vaginal_introitus	#ff0000	13	26.0	39.0	#a6f89d	#ff592d	Mixed	#cccccc
Peptoniphilus timonensis	R_Retroauricular_crease	#acf59a	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Phascolarctobacterium succinatutens	Stool	#e8cb72	2	42.0	14.0	#ff351b	#22d6e0	Mixed	#cccccc
Planomicrobium glaciei	Anterior_nares	#8000ff	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Porphyromonas asaccharolytica	Posterior_fornix	#8efeac	13	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Porphyromonas catoniae	Subgingival_plaque	#ffac5c	1	1.0	24.0	#7610ff	#96fca7	Mixed	#cccccc
Porphyromonas gingivalis	Keratinized_gingiva	#17cbe4	5	26.0	37.0	#a6f89d	#ff7b40	Mixed	#cccccc
Porphyromonas gingivicanis	R_Retroauricular_crease	#acf59a	2	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	2	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Porphyromonas sp. KLE 1280	Hard_palate	#08acee	3	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Porphyromonas sp. oral taxon 278	Saliva	#cbe486	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Porphyromonas sp. oral taxon 279	Hard_palate	#08acee	2	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Prevotella amnii	L_Retroauricular_crease	#34e4d9	12	32.0	36.0	#ebca70	#ff8c49	Mixed	#cccccc
Prevotella aurantiaca	Tongue_dorsum	#ff2f18	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Prevotella bivia	Saliva	#cbe486	19	4.0	38.0	#5444fd	#ff6b37	Mixed	#cccccc
Prevotella conceptionensis	Subgingival_plaque	#ffac5c	1	16.0	23.0	#34e4d9	#8bfeae	Mixed	#cccccc
Prevotella dentalis	Saliva	#cbe486	1	8.0	17.0	#2686f5	#44eed2	Mixed	#cccccc
Prevotella dentasini	Saliva	#cbe486	1	19.0	9.0	#56f7ca	#1898f2	Mixed	#cccccc
Prevotella denticola	Posterior_fornix	#8efeac	10	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella enoeca	Subgingival_plaque	#ffac5c	3	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Prevotella fusca	Palatine_Tonsils	#70febc	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella maculosa	Subgingival_plaque	#ffac5c	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Prevotella marshii	Subgingival_plaque	#ffac5c	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella multiformis	Subgingival_plaque	#ffac5c	3	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella nanceiensis	Hard_palate	#08acee	3	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella oralis	Subgingival_plaque	#ffac5c	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella saccharolytica	Subgingival_plaque	#ffac5c	1	41.0	10.0	#ff4724	#0ea5ef	Mixed	#cccccc
Prevotella scopos	Throat	#ff5c2f	3	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Prevotella sp. BV3P1	Palatine_Tonsils	#70febc	7	26.0	39.0	#a6f89d	#ff592d	Mixed	#cccccc
Prevotella sp. F0091	Palatine_Tonsils	#70febc	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella sp. HUN102	Keratinized_gingiva	#17cbe4	2	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Prevotella sp. ICM33	Saliva	#cbe486	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella sp. oral taxon 299	Attached	#622ffe	2	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Prevotella sp. oral taxon 306	Throat	#ff5c2f	2	25.0	19.0	#9bfba5	#5df9c7	Mixed	#cccccc
Prevotella sp. oral taxon 317	Subgingival_plaque	#ffac5c	4	9.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Prevotella sp. S7-1-8	Posterior_fornix	#8efeac	15	4.0	38.0	#5444fd	#ff6b37	Mixed	#cccccc
Prevotella sp. S7 MS 2	Keratinized_gingiva	#17cbe4	2	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Prevotella timonensis	Anterior_nares	#8000ff	50	5.0	41.0	#4856fb	#ff381c	Mixed	#cccccc
Prevotella veroralis	Saliva	#cbe486	4	10.0	12.0	#10a2f0	#0ac0e8	Mixed	#cccccc
Propionibacterium acidifaciens	Subgingival_plaque	#ffac5c	1	6.0	11.0	#3c68f9	#01b3ec	Mixed	#cccccc
Propionibacterium granulosum	R_Retroauricular_crease	#acf59a	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
Propionibacterium sp. HGH0353	R_Retroauricular_crease	#acf59a	1	37.0	28.0	#ff8947	#c4e88a	Mixed	#cccccc
Propionibacterium sp. KPL1844	R_Retroauricular_crease	#acf59a	2	24.0	2.0	#90feab	#6a22fe	Mixed	#cccccc
