source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Desulfovibrionales	14	Desulfovibrionales	Acidaminococcales	0.615890557309	2	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	7.0	0.0	#ff6232	#8000ff
Acidaminococcales	15	Acidaminococcales	Desulfovibrionales	0.615890557309	7	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	0.0	#8000ff	#8000ff
Eggerthellales	16	Eggerthellales	Acholeplasmatales	0.0861247488411	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	7.0	0.0	#ff6232	#8000ff
Acholeplasmatales	17	Acholeplasmatales	Eggerthellales	0.0861247488411	3	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	6.0	0.0	#feb562	#8000ff
Eggerthellales	18	Eggerthellales	Acidaminococcales	0.19778561859299998	1	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	7.0	0.0	#ff6232	#8000ff
Acidaminococcales	19	Acidaminococcales	Eggerthellales	0.19778561859299998	7	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	0.0	#8000ff	#8000ff
Eggerthellales	20	Eggerthellales	Desulfovibrionales	0.617775370386	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	7.0	0.0	#ff6232	#8000ff
Desulfovibrionales	21	Desulfovibrionales	Eggerthellales	0.617775370386	13	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	7.0	0.0	#ff6232	#8000ff
Enterobacteriales	22	Enterobacteriales	Chroococcales	0.0685659462967	8	37	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Chroococcales	23	Chroococcales	Enterobacteriales	0.0685659462967	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Geodermatophilales	24	Geodermatophilales	Chromatiales	1.0	1	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	25	Chromatiales	Geodermatophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	26	Geodermatophilales	Cytophagales	0.98085090707	1	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Cytophagales	27	Cytophagales	Geodermatophilales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	28	Hydrogenophilales	Chromatiales	1.0	1	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	29	Chromatiales	Hydrogenophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	30	Hydrogenophilales	Cytophagales	0.98085090707	1	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Cytophagales	31	Cytophagales	Hydrogenophilales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	32	Hydrogenophilales	Geodermatophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	33	Geodermatophilales	Hydrogenophilales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Mycoplasmatales	34	Mycoplasmatales	Alteromonadales	0.0804697633343	58	44	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	3.0	2.0	#3febd5	#2adddd
Alteromonadales	35	Alteromonadales	Mycoplasmatales	0.0804697633343	8	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	3.0	1.0	#3febd5	#2c7ef7
Nostocales	36	Nostocales	Caulobacterales	0.200189660686	40	53	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	3.0	3.0	#3febd5	#7effb5
Caulobacterales	37	Caulobacterales	Nostocales	0.200189660686	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	3.0	3.0	#3febd5	#7effb5
Oceanospirillales	38	Oceanospirillales	Chlamydiales	0.48011624978600004	43	33	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	4.0	1.0	#7effb5	#2c7ef7
Chlamydiales	39	Chlamydiales	Oceanospirillales	0.48011624978600004	8	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	61	4.0	1.0	#7effb5	#2c7ef7
Oceanospirillales	40	Oceanospirillales	Cytophagales	0.04314175194849999	43	20	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61	4.0	1.0	#7effb5	#2c7ef7
Cytophagales	41	Cytophagales	Oceanospirillales	0.04314175194849999	9	2	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	42	Pleurocapsales	Chromatiales	1.0	9	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	43	Chromatiales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	44	Pleurocapsales	Cytophagales	0.98085090707	9	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Cytophagales	45	Cytophagales	Pleurocapsales	0.98085090707	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	46	Pleurocapsales	Geodermatophilales	1.0	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	47	Geodermatophilales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	48	Pleurocapsales	Hydrogenophilales	1.0	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	49	Hydrogenophilales	Pleurocapsales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Propionibacteriales	50	Propionibacteriales	Chromatiales	0.892834559582	13	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	51	Chromatiales	Propionibacteriales	0.892834559582	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Propionibacteriales	52	Propionibacteriales	Geodermatophilales	0.892834559582	13	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	53	Geodermatophilales	Propionibacteriales	0.892834559582	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Propionibacteriales	54	Propionibacteriales	Hydrogenophilales	0.892834559582	13	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	55	Hydrogenophilales	Propionibacteriales	0.892834559582	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Propionibacteriales	56	Propionibacteriales	Pleurocapsales	0.892834559582	13	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	57	Pleurocapsales	Propionibacteriales	0.892834559582	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhizobiales	58	Rhizobiales	Caulobacterales	0.0414222206833	19	53	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Caulobacterales	59	Caulobacterales	Rhizobiales	0.0414222206833	2	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	3.0	3.0	#3febd5	#7effb5
Rhizobiales	60	Rhizobiales	Chromatiales	0.691208153466	19	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Chromatiales	61	Chromatiales	Rhizobiales	0.691208153466	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhizobiales	62	Rhizobiales	Chroococcales	0.333282029855	19	37	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Chroococcales	63	Chroococcales	Rhizobiales	0.333282029855	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Rhizobiales	64	Rhizobiales	Cytophagales	0.680596982903	19	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Cytophagales	65	Cytophagales	Rhizobiales	0.680596982903	9	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhizobiales	66	Rhizobiales	Geodermatophilales	0.691208153466	19	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Geodermatophilales	67	Geodermatophilales	Rhizobiales	0.691208153466	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhizobiales	68	Rhizobiales	Hydrogenophilales	0.691208153466	19	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Hydrogenophilales	69	Hydrogenophilales	Rhizobiales	0.691208153466	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhizobiales	70	Rhizobiales	Pleurocapsales	0.691208153466	19	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Pleurocapsales	71	Pleurocapsales	Rhizobiales	0.691208153466	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Rhodobacterales	72	Rhodobacterales	Chroococcales	0.014935634361900001	27	37	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	6.0	#01b3ec	#ff0000
Chroococcales	73	Chroococcales	Rhodobacterales	0.014935634361900001	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Rhodocyclales	74	Rhodocyclales	Rhodobacterales	0.137166315576	41	27	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	61	2.0	6.0	#01b3ec	#ff0000
Rhodobacterales	75	Rhodobacterales	Rhodocyclales	0.137166315576	7	3	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	61	2.0	6.0	#01b3ec	#ff0000
Sphingobacteriales	76	Sphingobacteriales	Rhodobacterales	0.753049737232	35	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	6.0	#01b3ec	#ff0000
Rhodobacterales	77	Rhodobacterales	Sphingobacteriales	0.753049737232	7	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	6.0	#01b3ec	#ff0000
Sphingomonadales	78	Sphingomonadales	Caulobacterales	0.217385930577	33	53	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Caulobacterales	79	Caulobacterales	Sphingomonadales	0.217385930577	2	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	3.0	3.0	#3febd5	#7effb5
Sphingomonadales	80	Sphingomonadales	Cellvibrionales	0.47142505134499996	33	60	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Cellvibrionales	81	Cellvibrionales	Sphingomonadales	0.47142505134499996	1	24	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	61	3.0	4.0	#3febd5	#d4dd80
Sphingomonadales	82	Sphingomonadales	Chromatiales	0.7077186267929999	33	54	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	83	Chromatiales	Sphingomonadales	0.7077186267929999	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Sphingomonadales	84	Sphingomonadales	Chroococcales	0.022467257993400002	33	37	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Chroococcales	85	Chroococcales	Sphingomonadales	0.022467257993400002	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	8.0	5.0	#ff0000	#ff8143
Sphingomonadales	86	Sphingomonadales	Cytophagales	0.683119534462	33	20	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Cytophagales	87	Cytophagales	Sphingomonadales	0.683119534462	9	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Sphingomonadales	88	Sphingomonadales	Geodermatophilales	0.7077186267929999	33	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	89	Geodermatophilales	Sphingomonadales	0.7077186267929999	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Sphingomonadales	90	Sphingomonadales	Hydrogenophilales	0.7077186267929999	33	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	91	Hydrogenophilales	Sphingomonadales	0.7077186267929999	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Sphingomonadales	92	Sphingomonadales	Pleurocapsales	0.7077186267929999	33	9	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	93	Pleurocapsales	Sphingomonadales	0.7077186267929999	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Streptomycetales	94	Streptomycetales	Chroococcales	1.0	1	37	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Chroococcales	95	Chroococcales	Streptomycetales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Streptomycetales	96	Streptomycetales	Enterobacteriales	0.0685659462967	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Enterobacteriales	97	Enterobacteriales	Streptomycetales	0.0685659462967	27	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Streptomycetales	98	Streptomycetales	Rhizobiales	0.333282029855	1	19	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Rhizobiales	99	Rhizobiales	Streptomycetales	0.333282029855	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	5.0	#beec8e	#ff8143
Streptomycetales	100	Streptomycetales	Rhodobacterales	0.014935634361900001	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	8.0	5.0	#ff0000	#ff8143
Rhodobacterales	101	Rhodobacterales	Streptomycetales	0.014935634361900001	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	2.0	6.0	#01b3ec	#ff0000
Streptomycetales	102	Streptomycetales	Sphingomonadales	0.022467257993400002	1	33	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	8.0	5.0	#ff0000	#ff8143
Sphingomonadales	103	Sphingomonadales	Streptomycetales	0.022467257993400002	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Synergistales	104	Synergistales	Cardiobacteriales	0.418777424952	61	8	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	1.0	2.0	#425ffa	#2adddd
Cardiobacteriales	105	Cardiobacteriales	Synergistales	0.418777424952	20	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	1.0	2.0	#425ffa	#2adddd
Synergistales	106	Synergistales	Mycoplasmatales	0.599532674983	61	58	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	1.0	2.0	#425ffa	#2adddd
Mycoplasmatales	107	Mycoplasmatales	Synergistales	0.599532674983	17	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	3.0	2.0	#3febd5	#2adddd
Synergistales	108	Synergistales	Spirochaetales	0.6646677793670001	61	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	1.0	2.0	#425ffa	#2adddd
Spirochaetales	109	Spirochaetales	Synergistales	0.6646677793670001	33	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	1.0	2.0	#425ffa	#2adddd
Thermales	110	Thermales	Mycoplasmatales	0.20676007526299997	42	58	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	61	3.0	2.0	#3febd5	#2adddd
Mycoplasmatales	111	Mycoplasmatales	Thermales	0.20676007526299997	17	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	61	3.0	2.0	#3febd5	#2adddd
Thermales	112	Thermales	Sphingomonadales	0.0460966155383	42	33	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	61	3.0	2.0	#3febd5	#2adddd
Sphingomonadales	113	Sphingomonadales	Thermales	0.0460966155383	24	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Thiotrichales	114	Thiotrichales	Alteromonadales	0.473894789153	17	44	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	61	3.0	1.0	#3febd5	#2c7ef7
Alteromonadales	115	Alteromonadales	Thiotrichales	0.473894789153	8	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	61	3.0	1.0	#3febd5	#2c7ef7
Thiotrichales	116	Thiotrichales	Chlamydiales	0.372045802417	17	33	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61	3.0	1.0	#3febd5	#2c7ef7
Chlamydiales	117	Chlamydiales	Thiotrichales	0.372045802417	8	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	4.0	1.0	#7effb5	#2c7ef7
Thiotrichales	118	Thiotrichales	Cytophagales	0.122888626762	17	20	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	61	3.0	1.0	#3febd5	#2c7ef7
Cytophagales	119	Cytophagales	Thiotrichales	0.122888626762	9	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Verrucomicrobiales	120	Verrucomicrobiales	Acholeplasmatales	0.219596181584	36	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	6.0	0.0	#feb562	#8000ff
Acholeplasmatales	121	Acholeplasmatales	Verrucomicrobiales	0.219596181584	3	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	6.0	0.0	#feb562	#8000ff
Vibrionales	122	Vibrionales	Chromatiales	0.999765441512	2	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	123	Chromatiales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Vibrionales	124	Vibrionales	Cytophagales	0.9826929140170001	2	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Cytophagales	125	Cytophagales	Vibrionales	0.9826929140170001	9	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Vibrionales	126	Vibrionales	Geodermatophilales	0.999765441512	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Geodermatophilales	127	Geodermatophilales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Vibrionales	128	Vibrionales	Hydrogenophilales	0.999765441512	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Hydrogenophilales	129	Hydrogenophilales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Vibrionales	130	Vibrionales	Pleurocapsales	0.999765441512	2	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Pleurocapsales	131	Pleurocapsales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Vibrionales	132	Vibrionales	Sphingomonadales	0.7119656731209999	2	33	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Sphingomonadales	133	Sphingomonadales	Vibrionales	0.7119656731209999	24	5	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	5.0	4.0	#beec8e	#d4dd80
Xanthomonadales	134	Xanthomonadales	Chromatiales	0.988464737853	2	54	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
Chromatiales	135	Chromatiales	Xanthomonadales	0.988464737853	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	5.0	4.0	#beec8e	#d4dd80
