source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Actinobaculum	10	Actinobaculum	Abiotrophia	0.126319461502	25	29	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	0.0	#5247fc	#8000ff
Abiotrophia	11	Abiotrophia	Actinobaculum	0.126319461502	29	25	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	0.0	#5247fc	#8000ff
Actinobaculum	12	Actinobaculum	Acidovorax	0.050843683641999995	25	11	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Acidovorax	13	Acidovorax	Actinobaculum	0.050843683641999995	11	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinobaculum	14	Actinobaculum	Acinetobacter	0.034196534246400005	25	23	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Acinetobacter	15	Acinetobacter	Actinobaculum	0.034196534246400005	23	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	2.0	#2489f5	#d4dd80
Actinomyces	16	Actinomyces	Abiotrophia	0.139876497664	39	29	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	0.0	#5247fc	#8000ff
Abiotrophia	17	Abiotrophia	Actinomyces	0.139876497664	29	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	0.0	#5247fc	#8000ff
Actinomyces	18	Actinomyces	Actinobaculum	0.648919421018	39	25	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	0.0	#5247fc	#8000ff
Actinobaculum	19	Actinobaculum	Actinomyces	0.648919421018	25	39	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	0.0	#5247fc	#8000ff
Adlercreutzia	20	Adlercreutzia	Acetivibrio	0.61163533801	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acetivibrio	21	Acetivibrio	Adlercreutzia	0.61163533801	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Adlercreutzia	22	Adlercreutzia	Acholeplasma	0.104433391891	6	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acholeplasma	23	Acholeplasma	Adlercreutzia	0.104433391891	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Adlercreutzia	24	Adlercreutzia	Acidaminococcus	0.149008440945	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acidaminococcus	25	Acidaminococcus	Adlercreutzia	0.149008440945	2	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Afipia	26	Afipia	Acinetobacter	0.022863021844200002	4	23	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	6.0	2.0	#96fca7	#d4dd80
Acinetobacter	27	Acinetobacter	Afipia	0.022863021844200002	23	4	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2.0	2.0	#2489f5	#d4dd80
Afipia	28	Afipia	Actinomyces	0.10966532835699999	4	39	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	6.0	2.0	#96fca7	#d4dd80
Actinomyces	29	Actinomyces	Afipia	0.10966532835699999	39	4	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	0.0	#5247fc	#8000ff
Aggregatibacter	30	Aggregatibacter	Abiotrophia	0.160025593283	31	29	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Abiotrophia	31	Abiotrophia	Aggregatibacter	0.160025593283	29	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc	1.0	0.0	#5247fc	#8000ff
Aggregatibacter	32	Aggregatibacter	Acidovorax	0.547799373245	31	11	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Acidovorax	33	Acidovorax	Aggregatibacter	0.547799373245	11	31	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Aggregatibacter	34	Aggregatibacter	Actinobacillus	0.06518610678709999	31	10	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinobacillus	35	Actinobacillus	Aggregatibacter	0.06518610678709999	10	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc	7.0	0.0	#c4e88a	#8000ff
Aggregatibacter	36	Aggregatibacter	Actinobaculum	0.223946385418	31	25	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinobaculum	37	Actinobaculum	Aggregatibacter	0.223946385418	25	31	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	1.0	0.0	#5247fc	#8000ff
Aggregatibacter	38	Aggregatibacter	Actinomyces	0.203752780771	31	39	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinomyces	39	Actinomyces	Aggregatibacter	0.203752780771	39	31	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	1.0	0.0	#5247fc	#8000ff
Akkermansia	40	Akkermansia	Acetivibrio	0.215364150182	21	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Acetivibrio	41	Acetivibrio	Akkermansia	0.215364150182	13	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Akkermansia	42	Akkermansia	Acholeplasma	0.221657131694	21	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Acholeplasma	43	Acholeplasma	Akkermansia	0.221657131694	3	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Akkermansia	44	Akkermansia	Acidaminococcus	0.0558421892025	21	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Acidaminococcus	45	Acidaminococcus	Akkermansia	0.0558421892025	2	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Alicycliphilus	46	Alicycliphilus	Abiotrophia	0.010571895227999999	1	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8.0	0.0	#f2c26b	#8000ff
Abiotrophia	47	Abiotrophia	Alicycliphilus	0.010571895227999999	29	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#5247fc	#8000ff
Alicycliphilus	48	Alicycliphilus	Acidovorax	0.200912618068	1	11	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8.0	0.0	#f2c26b	#8000ff
Acidovorax	49	Acidovorax	Alicycliphilus	0.200912618068	11	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Alicycliphilus	50	Alicycliphilus	Actinobaculum	0.0124367203205	1	25	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8.0	0.0	#f2c26b	#8000ff
Actinobaculum	51	Actinobaculum	Alicycliphilus	0.0124367203205	25	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	0.0	#5247fc	#8000ff
Alicycliphilus	52	Alicycliphilus	Actinomyces	0.188906816569	1	39	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8.0	0.0	#f2c26b	#8000ff
Actinomyces	53	Actinomyces	Alicycliphilus	0.188906816569	39	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	0.0	#5247fc	#8000ff
Alistipes	54	Alistipes	Acetivibrio	0.430329518965	29	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acetivibrio	55	Acetivibrio	Alistipes	0.430329518965	13	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Alistipes	56	Alistipes	Acholeplasma	0.771954159944	29	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acholeplasma	57	Acholeplasma	Alistipes	0.771954159944	3	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Alistipes	58	Alistipes	Acidaminococcus	0.7892569004979999	29	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acidaminococcus	59	Acidaminococcus	Alistipes	0.7892569004979999	2	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Alistipes	60	Alistipes	Adlercreutzia	0.36253289347900003	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Adlercreutzia	61	Adlercreutzia	Alistipes	0.36253289347900003	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Alistipes	62	Alistipes	Akkermansia	0.136817624745	29	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Akkermansia	63	Akkermansia	Alistipes	0.136817624745	21	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Aliterella	64	Aliterella	Acidovorax	0.47366491114299997	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Acidovorax	65	Acidovorax	Aliterella	0.47366491114299997	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#38e7d7	#d4dd80
Aliterella	66	Aliterella	Acinetobacter	0.996168686298	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Acinetobacter	67	Acinetobacter	Aliterella	0.996168686298	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Aliterella	68	Aliterella	Actinobaculum	0.04412925043219999	1	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	2.0	#2489f5	#d4dd80
Actinobaculum	69	Actinobaculum	Aliterella	0.04412925043219999	25	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Alloprevotella	70	Alloprevotella	Actinobacillus	0.694964142589	32	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	7.0	0.0	#c4e88a	#8000ff
Actinobacillus	71	Actinobacillus	Alloprevotella	0.694964142589	10	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	0.0	#c4e88a	#8000ff
Alloprevotella	72	Alloprevotella	Aggregatibacter	0.0105758252384	32	31	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc	7.0	0.0	#c4e88a	#8000ff
Aggregatibacter	73	Aggregatibacter	Alloprevotella	0.0105758252384	31	32	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Alysiella	74	Alysiella	Actinobacillus	0.030222273496	2	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	7.0	0.0	#c4e88a	#8000ff
Actinobacillus	75	Actinobacillus	Alysiella	0.030222273496	10	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	0.0	#c4e88a	#8000ff
Alysiella	76	Alysiella	Alloprevotella	0.665574558469	2	32	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	7.0	0.0	#c4e88a	#8000ff
Alloprevotella	77	Alloprevotella	Alysiella	0.665574558469	32	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	7.0	0.0	#c4e88a	#8000ff
Anaerococcus	78	Anaerococcus	Acidovorax	0.594596387597	12	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	10.0	2.0	#ff4a26	#d4dd80
Acidovorax	79	Acidovorax	Anaerococcus	0.594596387597	11	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#38e7d7	#d4dd80
Anaerococcus	80	Anaerococcus	Aggregatibacter	0.311043642739	12	31	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	10.0	2.0	#ff4a26	#d4dd80
Aggregatibacter	81	Aggregatibacter	Anaerococcus	0.311043642739	31	12	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Anaerofustis	82	Anaerofustis	Acetivibrio	0.264728287546	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Acetivibrio	83	Acetivibrio	Anaerofustis	0.264728287546	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerofustis	84	Anaerofustis	Adlercreutzia	0.7147092005940001	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Adlercreutzia	85	Adlercreutzia	Anaerofustis	0.7147092005940001	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerofustis	86	Anaerofustis	Alistipes	0.311769116578	1	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Alistipes	87	Alistipes	Anaerofustis	0.311769116578	29	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaeroglobus	88	Anaeroglobus	Abiotrophia	0.11191422894099999	9	29	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	1.0	0.0	#5247fc	#8000ff
Abiotrophia	89	Abiotrophia	Anaeroglobus	0.11191422894099999	29	9	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	1.0	0.0	#5247fc	#8000ff
Anaeroglobus	90	Anaeroglobus	Actinobaculum	0.774627581418	9	25	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	1.0	0.0	#5247fc	#8000ff
Actinobaculum	91	Actinobaculum	Anaeroglobus	0.774627581418	25	9	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	0.0	#5247fc	#8000ff
Anaeroglobus	92	Anaeroglobus	Actinomyces	0.542325149797	9	39	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	1.0	0.0	#5247fc	#8000ff
Actinomyces	93	Actinomyces	Anaeroglobus	0.542325149797	39	9	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	0.0	#5247fc	#8000ff
Anaerostipes	94	Anaerostipes	Acetivibrio	0.586294379114	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acetivibrio	95	Acetivibrio	Anaerostipes	0.586294379114	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerostipes	96	Anaerostipes	Acholeplasma	0.0692857237945	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acholeplasma	97	Acholeplasma	Anaerostipes	0.0692857237945	3	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerostipes	98	Anaerostipes	Acidaminococcus	0.111275496712	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acidaminococcus	99	Acidaminococcus	Anaerostipes	0.111275496712	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerostipes	100	Anaerostipes	Adlercreutzia	0.765057296823	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Adlercreutzia	101	Adlercreutzia	Anaerostipes	0.765057296823	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerostipes	102	Anaerostipes	Akkermansia	0.102490521559	10	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Akkermansia	103	Akkermansia	Anaerostipes	0.102490521559	21	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Anaerostipes	104	Anaerostipes	Alistipes	0.131473178737	10	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Alistipes	105	Alistipes	Anaerostipes	0.131473178737	29	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerostipes	106	Anaerostipes	Anaerofustis	0.194111488281	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerofustis	107	Anaerofustis	Anaerostipes	0.194111488281	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerotruncus	108	Anaerotruncus	Acetivibrio	0.880590415103	13	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acetivibrio	109	Acetivibrio	Anaerotruncus	0.880590415103	13	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerotruncus	110	Anaerotruncus	Acholeplasma	0.308836139562	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acholeplasma	111	Acholeplasma	Anaerotruncus	0.308836139562	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerotruncus	112	Anaerotruncus	Acidaminococcus	0.16713128989700002	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Acidaminococcus	113	Acidaminococcus	Anaerotruncus	0.16713128989700002	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerotruncus	114	Anaerotruncus	Adlercreutzia	0.5444238526699999	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Adlercreutzia	115	Adlercreutzia	Anaerotruncus	0.5444238526699999	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerotruncus	116	Anaerotruncus	Akkermansia	0.27938685176100003	13	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Akkermansia	117	Akkermansia	Anaerotruncus	0.27938685176100003	21	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#ff8c49	#2adddd
Anaerotruncus	118	Anaerotruncus	Alistipes	0.56248719407	13	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Alistipes	119	Alistipes	Anaerotruncus	0.56248719407	29	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerotruncus	120	Anaerotruncus	Anaerofustis	0.465904489637	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerofustis	121	Anaerofustis	Anaerotruncus	0.465904489637	1	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8.0	1.0	#f2c26b	#2adddd
Anaerotruncus	122	Anaerotruncus	Anaerostipes	0.34725878155400003	13	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Anaerostipes	123	Anaerostipes	Anaerotruncus	0.34725878155400003	10	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	11.0	1.0	#ff0000	#2adddd
Arcanobacterium	124	Arcanobacterium	Actinobaculum	0.152598326867	2	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinobaculum	125	Actinobaculum	Arcanobacterium	0.152598326867	25	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Arcanobacterium	126	Arcanobacterium	Actinomyces	0.048475204555400005	2	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Actinomyces	127	Actinomyces	Arcanobacterium	0.048475204555400005	39	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Arcanobacterium	128	Arcanobacterium	Afipia	0.142115193109	2	4	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Afipia	129	Afipia	Arcanobacterium	0.142115193109	4	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	6.0	2.0	#96fca7	#d4dd80
Arcanobacterium	130	Arcanobacterium	Anaerococcus	0.131000967206	2	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#38e7d7	#d4dd80
Anaerococcus	131	Anaerococcus	Arcanobacterium	0.131000967206	12	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	10.0	2.0	#ff4a26	#d4dd80
Arcanobacterium	132	Arcanobacterium	Anaeroglobus	0.195918228247	2	9	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	4.0	2.0	#38e7d7	#d4dd80
Anaeroglobus	133	Anaeroglobus	Arcanobacterium	0.195918228247	9	2	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Arthrobacter	134	Arthrobacter	Acidovorax	0.47366491114299997	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Acidovorax	135	Acidovorax	Arthrobacter	0.47366491114299997	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#38e7d7	#d4dd80
Arthrobacter	136	Arthrobacter	Acinetobacter	0.996168686298	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Acinetobacter	137	Acinetobacter	Arthrobacter	0.996168686298	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Arthrobacter	138	Arthrobacter	Actinobaculum	0.04412925043219999	1	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	2.0	#2489f5	#d4dd80
Actinobaculum	139	Actinobaculum	Arthrobacter	0.04412925043219999	25	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#5247fc	#8000ff
Arthrobacter	140	Arthrobacter	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Aliterella	141	Aliterella	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#2489f5	#d4dd80
Atopobacter	142	Atopobacter	Amphibacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#0ac0e8	#d4dd80
Amphibacillus	143	Amphibacillus	Atopobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#0ac0e8	#d4dd80
Atopobium	144	Atopobium	Actinomyces	0.0247491024327	24	39	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	10.0	3.0	#ff4a26	#ff0000
Actinomyces	145	Actinomyces	Atopobium	0.0247491024327	39	24	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	0.0	#5247fc	#8000ff
Atopobium	146	Atopobium	Anaerococcus	0.517131237139	24	12	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	10.0	3.0	#ff4a26	#ff0000
