source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Actinomycetaceae	65	Actinomycetaceae	Chlamydiaceae	1.0	44	8	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chlamydiaceae	66	Chlamydiaceae	Aerococcaceae	1.0	8	33	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	4.0	1.0	#ff964f	#01b3ec
Aerococcaceae	67	Aerococcaceae	Chlamydiaceae	1.0	33	8	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chlamydiaceae	68	Chlamydiaceae	Atopobiaceae	1.0	8	24	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	4.0	1.0	#ff964f	#01b3ec
Atopobiaceae	69	Atopobiaceae	Chlamydiaceae	1.0	24	8	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chlamydiaceae	70	Chlamydiaceae	Bifidobacteriaceae	1.0	8	33	Attached	Posterior_fornix	Intertype	#4e4dfc	#4df3ce	#cccccc	4.0	1.0	#ff964f	#01b3ec
Bifidobacteriaceae	71	Bifidobacteriaceae	Chlamydiaceae	1.0	33	8	Posterior_fornix	Attached	Intertype	#4df3ce	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chlamydiaceae	72	Chlamydiaceae	Campylobacteraceae	1.0	8	37	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	4.0	1.0	#ff964f	#01b3ec
Campylobacteraceae	73	Campylobacteraceae	Chlamydiaceae	1.0	37	8	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chromatiaceae	74	Chromatiaceae	Alcaligenaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Alcaligenaceae	75	Alcaligenaceae	Chromatiaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Chromatiaceae	76	Chromatiaceae	Bacillaceae	1.0	1	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Bacillaceae	77	Bacillaceae	Chromatiaceae	1.0	22	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Chromatiaceae	78	Chromatiaceae	Bradyrhizobiaceae	1.0	1	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	2.0	#b2f396	#7effb5
Bradyrhizobiaceae	79	Bradyrhizobiaceae	Chromatiaceae	1.0	5	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	3.0	2.0	#b2f396	#7effb5
Chromobacteriaceae	80	Chromobacteriaceae	Aurantimonadaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	2.0	#ff0000	#7effb5
Aurantimonadaceae	81	Aurantimonadaceae	Chromobacteriaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	2.0	#ff0000	#7effb5
Clostridiaceae	82	Clostridiaceae	Acidaminococcaceae	1.0	33	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Acidaminococcaceae	83	Acidaminococcaceae	Clostridiaceae	1.0	7	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Clostridiaceae	84	Clostridiaceae	Bacteroidaceae	2.0	33	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Bacteroidaceae	85	Bacteroidaceae	Clostridiaceae	2.0	47	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Clostridiaceae	86	Clostridiaceae	Catabacteriaceae	1.0	33	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Catabacteriaceae	87	Catabacteriaceae	Clostridiaceae	1.0	1	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Clostridiales Family XIII. Incertae Sedis	88	Clostridiales Family XIII. Incertae Sedis	Actinomycetaceae	6.0	27	44	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	4.0	1.0	#ff964f	#01b3ec
Actinomycetaceae	89	Actinomycetaceae	Clostridiales Family XIII. Incertae Sedis	6.0	44	27	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Clostridiales Family XIII. Incertae Sedis	90	Clostridiales Family XIII. Incertae Sedis	Aerococcaceae	1.0	27	33	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	4.0	1.0	#ff964f	#01b3ec
Aerococcaceae	91	Aerococcaceae	Clostridiales Family XIII. Incertae Sedis	1.0	33	27	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Clostridiales Family XIII. Incertae Sedis	92	Clostridiales Family XIII. Incertae Sedis	Atopobiaceae	4.0	27	24	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	4.0	1.0	#ff964f	#01b3ec
Atopobiaceae	93	Atopobiaceae	Clostridiales Family XIII. Incertae Sedis	4.0	24	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Clostridiales Family XIII. Incertae Sedis	94	Clostridiales Family XIII. Incertae Sedis	Bacillaceae	1.0	27	22	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	4.0	1.0	#ff964f	#01b3ec
Bacillaceae	95	Bacillaceae	Clostridiales Family XIII. Incertae Sedis	1.0	22	27	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	3.0	2.0	#b2f396	#7effb5
Clostridiales Family XIII. Incertae Sedis	96	Clostridiales Family XIII. Incertae Sedis	Campylobacteraceae	2.0	27	37	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	4.0	1.0	#ff964f	#01b3ec
Campylobacteraceae	97	Campylobacteraceae	Clostridiales Family XIII. Incertae Sedis	2.0	37	27	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Clostridiales Family XIII. Incertae Sedis	98	Clostridiales Family XIII. Incertae Sedis	Cellulomonadaceae	1.0	27	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	4.0	1.0	#ff964f	#01b3ec
Cellulomonadaceae	99	Cellulomonadaceae	Clostridiales Family XIII. Incertae Sedis	1.0	6	27	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Clostridiales Family XIII. Incertae Sedis	100	Clostridiales Family XIII. Incertae Sedis	Chlamydiaceae	1.0	27	8	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	4.0	1.0	#ff964f	#01b3ec
Chlamydiaceae	101	Chlamydiaceae	Clostridiales Family XIII. Incertae Sedis	1.0	8	27	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	102	Comamonadaceae	Actinomycetaceae	2.0	25	44	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	2.0	#b2f396	#7effb5
Actinomycetaceae	103	Actinomycetaceae	Comamonadaceae	2.0	44	25	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	104	Comamonadaceae	Aerococcaceae	1.0	25	33	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	3.0	2.0	#b2f396	#7effb5
Aerococcaceae	105	Aerococcaceae	Comamonadaceae	1.0	33	25	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	106	Comamonadaceae	Alcaligenaceae	1.0	25	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	2.0	#b2f396	#7effb5
Alcaligenaceae	107	Alcaligenaceae	Comamonadaceae	1.0	1	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	2.0	#b2f396	#7effb5
Comamonadaceae	108	Comamonadaceae	Atopobiaceae	2.0	25	24	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	3.0	2.0	#b2f396	#7effb5
Atopobiaceae	109	Atopobiaceae	Comamonadaceae	2.0	24	25	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	110	Comamonadaceae	Bacillaceae	3.0	25	22	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	2.0	#b2f396	#7effb5
Bacillaceae	111	Bacillaceae	Comamonadaceae	3.0	22	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	2.0	#b2f396	#7effb5
Comamonadaceae	112	Comamonadaceae	Bradyrhizobiaceae	1.0	25	5	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	2.0	#b2f396	#7effb5
Bradyrhizobiaceae	113	Bradyrhizobiaceae	Comamonadaceae	1.0	5	25	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	3.0	2.0	#b2f396	#7effb5
Comamonadaceae	114	Comamonadaceae	Burkholderiaceae	1.0	25	37	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	2.0	#b2f396	#7effb5
Burkholderiaceae	115	Burkholderiaceae	Comamonadaceae	1.0	37	25	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	116	Comamonadaceae	Cardiobacteriaceae	1.0	25	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	3.0	2.0	#b2f396	#7effb5
Cardiobacteriaceae	117	Cardiobacteriaceae	Comamonadaceae	1.0	20	25	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	118	Comamonadaceae	Cellulomonadaceae	1.0	25	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	3.0	2.0	#b2f396	#7effb5
Cellulomonadaceae	119	Cellulomonadaceae	Comamonadaceae	1.0	6	25	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Comamonadaceae	120	Comamonadaceae	Chromatiaceae	1.0	25	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	2.0	#b2f396	#7effb5
Chromatiaceae	121	Chromatiaceae	Comamonadaceae	1.0	1	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	2.0	#b2f396	#7effb5
Comamonadaceae	122	Comamonadaceae	Clostridiales Family XIII. Incertae Sedis	3.0	25	27	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	3.0	2.0	#b2f396	#7effb5
Clostridiales Family XIII. Incertae Sedis	123	Clostridiales Family XIII. Incertae Sedis	Comamonadaceae	3.0	27	25	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	4.0	1.0	#ff964f	#01b3ec
Coriobacteriaceae	124	Coriobacteriaceae	Acidaminococcaceae	2.0	17	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Acidaminococcaceae	125	Acidaminococcaceae	Coriobacteriaceae	2.0	7	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Coriobacteriaceae	126	Coriobacteriaceae	Akkermansiaceae	5.0	17	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Akkermansiaceae	127	Akkermansiaceae	Coriobacteriaceae	5.0	21	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Coriobacteriaceae	128	Coriobacteriaceae	Bacteroidaceae	1.0	17	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Bacteroidaceae	129	Bacteroidaceae	Coriobacteriaceae	1.0	47	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Coriobacteriaceae	130	Coriobacteriaceae	Clostridiaceae	1.0	17	33	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Clostridiaceae	131	Clostridiaceae	Coriobacteriaceae	1.0	33	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	0.0	#8000ff	#8000ff
Corynebacteriaceae	132	Corynebacteriaceae	Actinomycetaceae	6.0	39	44	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	1.0	#ff964f	#01b3ec
Actinomycetaceae	133	Actinomycetaceae	Corynebacteriaceae	6.0	44	39	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	1.0	#ff964f	#01b3ec
Corynebacteriaceae	134	Corynebacteriaceae	Bacillaceae	1.0	39	22	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	1.0	#ff964f	#01b3ec
Bacillaceae	135	Bacillaceae	Corynebacteriaceae	1.0	22	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	2.0	#b2f396	#7effb5
Corynebacteriaceae	136	Corynebacteriaceae	Burkholderiaceae	3.0	39	37	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	1.0	#ff964f	#01b3ec
