	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
34	Acidaminococcus sp. BV3L6	3	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
35	Acidaminococcus intestini	12	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
36	Acidaminococcus sp. HPA0509	29	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
37	Acidaminococcus intestini	12	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
38	Acidaminococcus sp. HPA0509	29	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
39	Acidaminococcus sp. BV3L6	3	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
40	Acidovorax ebreus	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
41	Acidovorax delafieldii	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
42	Acidovorax sp. JS42	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
43	Acidovorax delafieldii	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
44	Acidovorax sp. JS42	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
45	Acidovorax ebreus	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
46	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
47	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
48	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
49	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
50	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
51	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
52	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
53	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
54	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
55	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
56	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
57	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
58	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
59	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
60	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
61	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
62	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
63	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
64	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
65	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
66	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
67	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
68	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
69	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
70	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
71	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
72	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
73	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
74	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
75	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
76	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
77	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
78	Actinobacillus minor	7	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
79	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
80	Actinobacillus minor	7	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
81	[Haemophilus] ducreyi	16	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
82	Actinobacillus minor	7	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
83	[Haemophilus] parasuis	8	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
84	Actinobacillus minor	7	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
85	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
86	Actinobacillus pleuropneumoniae	1	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
87	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
88	Actinobacillus pleuropneumoniae	1	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
89	[Haemophilus] ducreyi	16	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
90	Actinobacillus pleuropneumoniae	1	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
91	[Haemophilus] parasuis	8	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
92	Actinobacillus pleuropneumoniae	1	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
93	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
94	Actinobacillus ureae	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
95	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
96	Actinobacillus ureae	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
97	[Haemophilus] ducreyi	16	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
98	Actinobacillus ureae	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
99	[Haemophilus] parasuis	8	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
100	Actinobacillus ureae	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
101	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
102	Actinobacillus ureae	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
103	Actinobacillus minor	7	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
104	Actinomyces georgiae	2	Subgingival_plaque	#e4cf74	44.0	8.0	#ff0000	#2c7ef7
105	[Eubacterium] infirmum	16	Subgingival_plaque	#e4cf74	44.0	8.0	#ff0000	#2c7ef7
106	Actinomyces sp. ICM54	1	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
107	Actinomyces sp. HPA0247	1	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
108	Actinomyces sp. ICM58	10	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
109	Actinomyces sp. ICM54	1	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
110	Actinomyces sp. oral taxon 172	19	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
111	Actinomyces sp. ICM54	1	Tongue_dorsum	#ff0000	3.0	20.0	#5e35fe	#54f6cb
112	Actinomyces sp. oral taxon 877	25	Supragingival_plaque	#ff964f	1.0	10.0	#7610ff	#169bf2
113	Actinomyces slackii	27	Supragingival_plaque	#ff964f	1.0	10.0	#7610ff	#169bf2
114	Actinomyces sp. ph3	6	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
115	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
116	Adlercreutzia equolifaciens	13	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
117	[Clostridium] symbiosum	9	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
118	Adlercreutzia equolifaciens	13	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
119	[Eubacterium] hallii	5	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
120	Alistipes indistinctus	6	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
121	Acidaminococcus intestini	12	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
122	Alistipes indistinctus	6	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
123	Acidaminococcus sp. BV3L6	3	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
124	Alistipes indistinctus	6	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
125	Acidaminococcus sp. HPA0509	29	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
126	Alistipes obesi	2	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
127	Acidaminococcus intestini	12	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
128	Alistipes obesi	2	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
129	Acidaminococcus sp. BV3L6	3	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
130	Alistipes obesi	2	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
131	Acidaminococcus sp. HPA0509	29	Stool	#b2f396	24.0	11.0	#96fca7	#0ca7ef
132	Alistipes onderdonkii	3	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
133	[Clostridium] citroniae	2	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
134	Alistipes onderdonkii	3	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
135	[Eubacterium] cellulosolvens	10	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
136	Alistipes sp. AL-1	23	Stool	#b2f396	24.0	2.0	#96fca7	#6c1fff
137	[Clostridium] asparagiforme	10	Stool	#b2f396	24.0	2.0	#96fca7	#6c1fff
138	Alistipes timonensis	21	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
139	[Clostridium] scindens	2	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
140	Alistipes timonensis	21	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
141	[Clostridium] spiroforme	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
142	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
143	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
144	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
145	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
146	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
147	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
148	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
149	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
150	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
151	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
152	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
153	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
154	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
155	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
156	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
157	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
158	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
159	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
160	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
161	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
162	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
163	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
164	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
165	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
166	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
167	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
168	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
169	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
170	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
171	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
172	Alysiella crassa	13	Attached	#4e4dfc	40.0	15.0	#ff4a26	#1fd3e1
173	Actinobacillus succinogenes	1	Attached	#4e4dfc	40.0	15.0	#ff4a26	#1fd3e1
174	Anaerococcus lactolyticus	12	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
175	Anaerococcus hydrogenalis	24	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
176	Anaerococcus prevotii	15	Posterior_fornix	#4df3ce	28.0	25.0	#c4e88a	#88ffaf
177	Afipia broomeae	5	Throat	#ff5029	28.0	25.0	#c4e88a	#88ffaf
178	Anaerococcus provenciensis	11	Anterior_nares	#8000ff	16.0	12.0	#38e7d7	#01b3ec
179	Acidovorax caeni	13	Anterior_nares	#8000ff	16.0	12.0	#38e7d7	#01b3ec
180	Anaerococcus sp. PH9	11	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
181	Anaerococcus hydrogenalis	24	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
182	Anaerococcus sp. PH9	11	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
183	Anaerococcus lactolyticus	12	Posterior_fornix	#4df3ce	17.0	30.0	#44eed2	#beec8e
184	Anaerococcus tetradius	10	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
185	Actinomyces neuii	21	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
186	Anaerococcus vaginalis	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
187	[Clostridium] aminophilum	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
188	Anaerococcus vaginalis	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
189	[Clostridium] innocuum	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
190	Anaerococcus vaginalis	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
191	[Clostridium] spiroforme	1	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
192	Anaerofustis stercorihominis	22	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
193	[Clostridium] citroniae	2	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
194	Anaerofustis stercorihominis	22	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
195	[Eubacterium] cellulosolvens	10	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
196	Anaerofustis stercorihominis	22	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
197	[Eubacterium] hallii	5	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
198	Anaerofustis stercorihominis	22	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
199	[Ruminococcus] gnavus	2	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
200	Anaerofustis stercorihominis	22	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
201	Alistipes onderdonkii	3	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
202	Anaerostipes caccae	1	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
203	[Clostridium] clostridioforme	16	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
204	Anaerostipes hadrus	2	Stool	#b2f396	22.0	1.0	#7effb5	#7610ff
205	[Clostridium] sordellii	2	Stool	#b2f396	22.0	7.0	#7effb5	#3670f8
206	Anaerostipes sp. 3_2_56FAA	1	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
207	[Clostridium] clostridioforme	16	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
208	Anaerostipes sp. 3_2_56FAA	1	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
209	Anaerostipes caccae	1	Stool	#b2f396	33.0	4.0	#feb562	#5641fd
210	Anaerotruncus colihominis	2	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
211	Acetivibrio ethanolgignens	12	Stool	#b2f396	13.0	1.0	#17cbe4	#7610ff
212	Arcanobacterium haemolyticum	2	Supragingival_plaque	#ff964f	32.0	16.0	#f2c26b	#2adddd
213	Actinomyces israelii	15	Subgingival_plaque	#e4cf74	21.0	16.0	#72febb	#2adddd
214	Arcanobacterium haemolyticum	2	Supragingival_plaque	#ff964f	32.0	16.0	#f2c26b	#2adddd
215	Actinomyces sp. oral taxon 448	28	Supragingival_plaque	#ff964f	32.0	16.0	#f2c26b	#2adddd
216	Arcanobacterium haemolyticum	2	Supragingival_plaque	#ff964f	32.0	16.0	#f2c26b	#2adddd
217	Anaeroglobus geminatus	23	Saliva	#7effb5	21.0	16.0	#72febb	#2adddd
218	Atopobium sp. BS2	1	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
219	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
220	Atopobium sp. ICM42b	1	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
221	Actinomyces sp. oral taxon 181	11	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
222	Atopobium sp. oral taxon 199	9	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
223	Atopobium parvulum	2	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
224	Atopobium sp. oral taxon 199	9	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
225	Atopobium sp. BS2	1	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
226	Atopobium sp. oral taxon 199	9	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
227	Atopobium sp. ICM42b	1	Saliva	#7effb5	3.0	20.0	#5e35fe	#54f6cb
228	Atopobium sp. oral taxon 810	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
229	Acidovorax delafieldii	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
230	Atopobium sp. oral taxon 810	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
231	Acidovorax ebreus	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
232	Atopobium sp. oral taxon 810	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
233	Acidovorax sp. JS42	2	Buccal_mucosa	#1996f3	25.0	13.0	#a0faa1	#0ac0e8
234	Atopobium vaginae	7	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
235	Actinomyces neuii	21	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
236	Atopobium vaginae	7	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
237	Anaerococcus tetradius	10	Posterior_fornix	#4df3ce	10.0	18.0	#0ea5ef	#3febd5
238	Aureimonas altamirensis	2	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
239	Arcanobacterium sp. S3PF19	5	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
240	Avibacterium paragallinarum	11	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
241	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
242	Avibacterium paragallinarum	11	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
243	[Haemophilus] ducreyi	16	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
244	Avibacterium paragallinarum	11	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
245	[Haemophilus] parasuis	8	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
246	Avibacterium paragallinarum	11	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
247	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
248	Avibacterium paragallinarum	11	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
249	Actinobacillus pleuropneumoniae	1	Buccal_mucosa	#1996f3	40.0	0.0	#ff4a26	#8000ff
250	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
251	[Clostridium] leptum	17	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
252	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
253	Acinetobacter baumannii	1	Attached	#4e4dfc	42.0	6.0	#ff2613	#425ffa
254	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
255	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
256	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
257	Acinetobacter junii	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
258	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
259	Acinetobacter lwoffii	8	Anterior_nares	#8000ff	4.0	6.0	#5247fc	#425ffa
260	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
261	Acinetobacter sp. MDS7A	13	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
262	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
263	Acinetobacter towneri	3	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
264	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
265	Aliterella atlantica	11	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
266	Azohydromonas australica	1	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
267	alpha proteobacterium LLX12A	12	Anterior_nares	#8000ff	42.0	6.0	#ff2613	#425ffa
268	Bacillus cereus	1	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
269	Arcanobacterium sp. S3PF19	5	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
270	Bacillus cereus	1	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
271	Aureimonas altamirensis	2	Anterior_nares	#8000ff	11.0	31.0	#01b3ec	#c8e688
